com.samsung.shealth.tracker.pedometer_event,6200039,1
start_time,update_time,create_time,type,time_offset,deviceuuid,pkg_name,healthy_step,end_time,datauuid
2020-10-10 00:22:43.647,2020-10-10 00:51:30.760,2020-10-10 00:34:47.344,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1380,2020-10-10 00:36:07.736,0659790c-22ce-4c2f-8727-53773a0005e7,
2020-08-07 05:52:30.964,2020-08-07 06:08:59.618,2020-08-07 06:02:45.512,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2036,2020-08-07 06:08:59.306,9c1eb031-3c60-4ada-8e6d-da8be430b57c,
2020-10-27 07:07:38.398,2020-10-27 07:37:00.541,2020-10-27 07:18:56.400,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,3155,2020-10-27 07:36:59.552,23f05aef-7d7e-4d60-b33a-8d862bef12ad,
2020-09-18 07:10:27.764,2020-09-18 07:31:01.961,2020-09-18 07:20:49.716,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2299,2020-09-18 07:31:00.031,76dae8bf-ac36-426a-9c56-4004fca353f0,
2020-10-24 09:57:12.777,2020-10-24 10:16:57.848,2020-10-24 10:08:34.154,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1496,2020-10-24 10:12:10.753,67e39f63-b512-4e9f-bca7-768095451333,
2020-07-29 08:36:33.823,2020-07-29 08:52:17.069,2020-07-29 08:49:29.195,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1441,2020-07-29 08:51:23.541,bacf1e9f-289d-492e-a14c-eabb40ac4a71,
2020-07-29 22:20:00.000,2020-07-29 22:21:06.079,2020-07-29 22:20:19.971,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,37,2020-07-29 22:21:05.854,e56fa6e7-2ea4-4d39-bfc0-8fcb3499e6d7,
2021-01-12 05:12:08.284,2021-01-12 05:28:27.718,2021-01-12 05:22:19.212,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1517,2021-01-12 05:26:06.347,e341c038-9d14-4332-9763-cf34ad06c3ab,
2020-08-04 03:37:28.487,2020-08-04 03:55:32.509,2020-08-04 03:49:49.360,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1805,2020-08-04 03:55:30.708,08482cb0-9675-47e0-b018-add186678905,
2020-08-13 04:00:04.707,2020-08-13 04:19:33.160,2020-08-13 04:10:53.663,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2031,2020-08-13 04:19:14.193,5b41f196-4ab8-4f0c-a2d0-fcf93fb72017,
2021-01-13 23:37:29.361,2021-01-13 23:56:49.654,2021-01-13 23:47:32.725,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2355,2021-01-13 23:56:47.655,53b1fa4a-cd22-49f5-945e-70c863aaa611,
2020-10-06 09:34:24.043,2020-10-06 10:16:37.207,2020-10-06 09:44:26.328,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,3707,2020-10-06 10:07:38.048,9daadec8-3483-4bc8-9c8c-f718a05864ec,
2021-07-11 21:49:12.000,2021-07-11 22:11:43.000,2021-07-11 22:11:43.000,1,UTC+0900,aZo0mje12E,com.sec.android.app.shealth,1783,2021-07-11 22:11:43.000,3aa16ff6-4462-3ebb-2f32-ff354972f071,
2020-10-13 03:22:06.371,2020-10-13 03:34:44.206,2020-10-13 03:33:10.651,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1338,2020-10-13 03:34:42.317,a61bb7c5-f899-4ece-8a6a-ec3246d90d25,
2021-01-03 03:05:45.546,2021-01-03 03:35:03.344,2021-01-03 03:19:36.505,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2409,2021-01-03 03:28:37.234,6a7e4e1f-e003-438f-a1e5-23d2f382724d,
2021-01-16 02:41:44.829,2021-01-16 03:01:45.551,2021-01-16 02:51:45.923,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2013,2021-01-16 03:00:00.000,faa41144-b686-4d33-9863-0d65ef09881d,
2020-09-16 22:17:33.022,2020-09-16 22:37:01.722,2020-09-16 22:27:47.855,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1216,2020-09-16 22:28:57.189,f0139b13-d4f6-4485-a006-5b58f7f10026,
2020-10-07 07:40:02.660,2020-10-07 08:15:14.816,2020-10-07 07:50:15.241,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,3957,2020-10-07 08:14:25.077,7186101a-6821-42f8-ab57-dd0087bf9dd1,
2020-11-12 06:23:37.848,2020-11-12 06:36:19.966,2020-11-12 06:33:39.210,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1420,2020-11-12 06:36:18.628,d4b01ba7-b0d6-4429-833b-ac2fc77f4d1b,
2021-01-20 03:28:56.852,2021-01-20 03:42:04.908,2021-01-20 03:39:14.618,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1545,2021-01-20 03:42:03.661,7ddfcca3-cc45-4cf2-9dd7-e4f5b564c9d5,
2021-01-23 03:47:08.625,2021-01-23 04:15:46.726,2021-01-23 03:57:20.641,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1158,2021-01-23 03:58:22.031,eef6e96e-2f95-4c3a-a7ac-9ad53c18b3da,
2021-02-23 07:31:21.972,2021-02-23 07:57:54.524,2021-02-23 07:42:19.901,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1428,2021-02-23 07:44:23.439,b8fb9b00-1544-4cba-a624-ee0acf59e5f0,
2020-10-18 01:32:30.595,2020-10-18 01:47:57.004,2020-10-18 01:45:28.514,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1537,2020-10-18 01:47:54.799,e7a18e8d-e48c-40ce-84d8-b0cef8873cc9,
2021-02-25 07:37:42.447,2021-02-25 07:51:50.053,2021-02-25 07:48:19.696,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1315,2021-02-25 07:50:00.000,9c5da215-12d1-4f13-bd71-a9973d6f2f27,
2020-07-28 07:58:05.032,2020-07-28 08:12:15.751,2020-07-28 08:09:31.495,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1481,2020-07-28 08:12:15.020,5d1214be-ec92-43ff-9bcc-71b8b0425dc2,
2020-11-10 03:40:06.013,2020-11-10 04:12:31.742,2020-11-10 03:50:08.761,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2624,2020-11-10 04:02:37.800,4191adf4-b9b0-49c7-9194-e8f4019f77a6,
2021-01-07 06:30:59.635,2021-01-07 06:56:43.755,2021-01-07 06:42:34.903,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1452,2021-01-07 06:44:44.071,513c611e-87ce-4eb4-846f-906205f46d35,
2020-08-21 03:55:50.043,2020-08-21 04:10:48.115,2020-08-21 04:08:03.351,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1353,2020-08-21 04:10:45.432,5d278487-9f69-4f24-baad-6780a98b3482,
2020-10-05 04:13:05.482,2020-10-05 04:28:30.580,2020-10-05 04:24:27.966,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1478,2020-10-05 04:28:28.998,92618cfd-e327-4cab-a073-8526a660888a,
2021-02-11 04:05:17.995,2021-02-11 04:19:55.548,2021-02-11 04:15:28.044,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1391,2021-02-11 04:17:53.381,0bc80cc1-fa19-4388-b069-2e194cb591db,
2020-10-21 03:26:15.626,2020-10-21 03:51:41.199,2020-10-21 03:36:47.428,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2029,2020-10-21 03:44:37.008,60f8570e-bd92-49d0-b25c-e8c6412c9608,
2020-10-19 04:02:02.678,2020-10-19 04:13:29.293,2020-10-19 04:12:50.629,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1186,2020-10-19 04:13:28.126,e8094313-930e-4387-bec2-5ae73f3ba54a,
2020-10-22 03:47:16.132,2020-10-22 03:57:55.155,2020-10-22 03:57:43.841,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1206,2020-10-22 03:57:53.938,164a4509-e93c-433a-acfb-6f819a21813e,
2020-09-11 10:52:28.982,2020-09-11 11:18:16.811,2020-09-11 11:03:31.103,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2237,2020-09-11 11:13:48.478,6c1aab2c-b7bf-43ca-9719-0e6465ac5192,
2021-01-22 07:27:30.785,2021-01-22 07:55:29.551,2021-01-22 07:39:09.817,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1312,2021-01-22 07:40:00.000,36e1e5c8-6099-4d1b-ade6-3896257792cf,
2020-08-01 05:07:32.900,2020-08-01 05:36:08.646,2020-08-01 05:18:50.330,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1498,2020-08-01 05:22:49.107,5e5a7e60-edc4-4aa0-94f5-46a7465d5abb,
2021-03-06 03:09:22.642,2021-03-06 03:36:39.912,2021-03-06 03:19:24.358,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2047,2021-03-06 03:27:11.057,30718e0f-d94b-4569-a403-52b6bee4642c,
2021-02-01 03:18:35.853,2021-02-01 03:30:28.699,2021-02-01 03:28:51.282,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1268,2021-02-01 03:30:23.049,c403a096-330a-45f8-a061-8ff1a0d697e7,
2020-08-03 09:58:39.192,2020-08-03 10:27:49.421,2020-08-03 10:08:55.640,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,3363,2020-08-03 10:27:48.963,4ef4c33b-9e4a-48ac-9093-ac9e5648649d,
2021-01-09 06:36:26.567,2021-01-09 06:55:25.336,2021-01-09 06:47:09.631,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1484,2021-01-09 06:50:04.871,cfe0f36c-1474-4469-8d59-ed2357123055,
2020-07-29 03:40:53.357,2020-07-29 04:08:40.686,2020-07-29 03:51:56.481,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,3007,2020-07-29 04:08:39.743,7ecb8f33-353b-45d8-b413-1630ea858afe,
2021-01-05 04:57:31.928,2021-01-05 05:13:19.190,2021-01-05 05:07:48.344,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1306,2021-01-05 05:09:54.416,fd01bec2-a34c-400b-9f0c-fa7022ec40e6,
2021-02-07 01:01:01.224,2021-02-07 01:35:02.928,2021-02-07 01:11:28.307,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2418,2021-02-07 01:23:35.615,503b7249-51cb-4572-983c-c4faf8ee1c81,
2021-02-09 04:36:38.218,2021-02-09 04:38:19.157,2021-02-09 04:36:40.073,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,153,2021-02-09 04:38:18.256,2e88d73b-e35f-4a95-ae1d-5f2a05fdbdbc,
2020-09-10 21:59:08.836,2020-09-10 22:16:59.965,2020-09-10 22:09:49.027,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1284,2020-09-10 22:11:43.306,13db9aac-f7db-4007-9de3-6df3f4392e7c,
2021-02-21 04:00:08.848,2021-02-21 04:25:07.672,2021-02-21 04:10:38.054,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2476,2021-02-21 04:25:06.261,e671fd4b-9681-419a-8e3a-2104e1c08f95,
2020-09-29 04:20:00.000,2020-09-29 04:34:51.254,2020-09-29 04:20:08.138,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,746,2020-09-29 04:27:04.764,36378c69-0c2a-4e2c-92a9-ab0cdd755013,
2021-01-23 00:24:07.651,2021-01-23 00:36:35.534,2021-01-23 00:36:35.534,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1025,2021-01-23 00:35:57.208,8d5d2f2e-34ed-4516-a17f-1ab00f14be17,
2021-01-13 22:10:51.252,2021-01-13 22:35:28.939,2021-01-13 22:21:31.390,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1298,2021-01-13 22:23:59.344,56d1b9eb-997f-41dc-a32c-6bb8964932f5,
2021-01-17 01:29:45.159,2021-01-17 01:35:01.734,2021-01-17 01:29:52.306,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,157,2021-01-17 01:32:19.856,afc4025e-8cea-46b6-8ae4-7414e8d4fad5,
2021-01-30 00:47:59.402,2021-01-30 01:16:56.067,2021-01-30 00:56:08.117,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2216,2021-01-30 01:07:24.348,4a975b4f-444d-4eb4-8f15-b4e27452a308,
2020-10-05 09:34:53.133,2020-10-05 09:55:16.044,2020-10-05 09:45:05.451,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1973,2020-10-05 09:52:39.611,fd603c74-d33b-4179-864e-8392a3118697,
2020-09-02 04:06:51.885,2020-09-02 04:18:09.606,2020-09-02 04:17:43.144,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1215,2020-09-02 04:18:08.494,770d0d67-bd21-4c11-a8b0-d3c49f800990,
2020-08-04 09:52:17.163,2020-08-04 10:11:22.968,2020-08-04 10:02:46.779,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1777,2020-08-04 10:08:24.556,fcd775ff-46ef-4cdb-a966-0587396f68ff,
2020-10-17 01:30:30.288,2020-10-17 01:55:03.030,2020-10-17 01:41:31.633,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2612,2020-10-17 01:55:00.105,ec5285aa-8c39-4715-a740-cde9c4515245,
2021-01-27 03:42:57.961,2021-01-27 04:05:54.374,2021-01-27 03:53:15.880,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1976,2021-01-27 04:00:00.000,8dccee59-3afb-4224-856f-1d2ae678ac6c,
2020-07-23 10:12:56.862,2020-07-23 10:25:39.119,2020-07-23 10:23:55.950,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1429,2020-07-23 10:25:37.629,c738f8ba-4642-4ee4-974d-65a4ad4ec7f0,
2020-11-13 10:30:00.000,2020-11-13 10:55:01.510,2020-11-13 10:30:10.691,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,537,2020-11-13 10:36:04.424,2c327ff1-b1bd-41eb-be68-3374a0c206b5,
2020-09-05 22:37:36.298,2020-09-05 22:48:53.858,2020-09-05 22:48:13.782,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1313,2020-09-05 22:48:52.386,d00cda3b-44c3-4d68-b7fb-280da95e327f,
2020-09-28 07:23:02.288,2020-09-28 07:27:54.630,2020-09-28 07:25:41.693,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,510,2020-09-28 07:27:52.801,c96160cb-7f6e-4947-9e10-84add9e0bccf,
2020-07-27 03:49:46.550,2020-07-27 04:07:55.287,2020-07-27 03:59:54.118,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1699,2020-07-27 04:05:35.673,1343ba7e-32f2-4e6f-a2b9-b2ced49642e7,
2021-01-06 23:08:21.362,2021-01-06 23:35:35.499,2021-01-06 23:20:21.738,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2043,2021-01-06 23:30:00.000,ef90dfce-ecb0-4b07-adec-52ce46e32b2f,
2021-02-15 03:39:07.397,2021-02-15 03:52:38.767,2021-02-15 03:50:32.399,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1470,2021-02-15 03:52:37.859,1749d4e8-b586-497a-bd4f-e7602e6fd2af,
2020-09-18 09:39:17.831,2020-09-18 10:01:01.752,2020-09-18 09:51:17.578,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1781,2020-09-18 09:56:41.083,d538b3a3-f4f6-413c-bc86-9e1e7f1b7fd2,
2020-10-25 22:10:58.610,2020-10-25 22:26:08.733,2020-10-25 22:22:15.900,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1251,2020-10-25 22:23:24.070,669b929e-b5fb-4fec-ae20-08468551b88e,
2021-02-11 05:18:09.186,2021-02-11 05:52:01.494,2021-02-11 05:28:28.930,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2400,2021-02-11 05:42:37.061,b4f0f5dd-2bf1-44ed-bf9d-cf7a1fde4864,
2020-10-23 03:42:52.396,2020-10-23 04:05:00.671,2020-10-23 03:52:54.562,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2577,2020-10-23 04:04:58.871,c140dc6d-0e14-41a4-8668-0e94418869b3,
2020-10-03 00:37:28.087,2020-10-03 00:56:34.550,2020-10-03 00:47:34.872,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1735,2020-10-03 00:52:58.837,c4fde138-a0d5-461d-932e-14950ca5bb80,
2021-01-30 05:34:52.137,2021-01-30 05:57:32.256,2021-01-30 05:45:04.265,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2015,2021-01-30 05:52:46.556,d8776412-f534-4743-967a-b0ed3a3b8737,
2021-01-11 22:05:07.440,2021-01-11 22:37:27.456,2021-01-11 22:15:25.393,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1321,2021-01-11 22:16:48.503,2e680af6-db38-42da-b487-47c0b6fca84a,
2020-09-23 22:11:03.429,2020-09-23 22:35:01.458,2020-09-23 22:21:04.754,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1284,2020-09-23 22:23:16.161,ed21bf2a-e39f-4b17-9c52-fca268f785dc,
2021-02-12 10:02:26.257,2021-02-12 10:16:07.539,2021-02-12 10:12:41.557,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1297,2021-02-12 10:15:00.009,1b07c544-6063-43c2-a711-e969226ec93f,
2020-12-28 22:10:54.867,2020-12-28 22:37:17.278,2020-12-28 22:21:35.552,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1238,2020-12-28 22:22:37.932,aa85f8c9-737b-4a7d-88a3-3a68beacefdb,
2021-03-08 02:24:36.161,2021-03-08 02:37:39.849,2021-03-08 02:35:21.990,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1391,2021-03-08 02:37:36.987,3f5e021c-b3b3-44f3-be33-6f5c8820c097,
2021-02-18 07:29:15.195,2021-02-18 07:55:47.911,2021-02-18 07:39:38.782,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1786,2021-02-18 07:44:46.432,18d94409-a89c-459a-ba14-d0b590f39686,
2020-07-31 03:28:26.914,2020-07-31 03:51:59.454,2020-07-31 03:39:37.438,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2633,2020-07-31 03:51:58.275,f5a11f64-f434-4391-a012-d47cefe201be,
2021-02-10 10:08:11.107,2021-02-10 10:35:10.605,2021-02-10 10:19:40.168,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1266,2021-02-10 10:20:00.000,160cf730-9504-4860-9636-fdca0f288d05,
2021-02-13 01:24:58.380,2021-02-13 01:43:18.363,2021-02-13 01:36:08.338,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1062,2021-02-13 01:39:00.065,0492b63e-31cc-40b5-823e-5fb93036d229,
2020-10-07 22:25:51.811,2020-10-07 22:35:12.745,2020-10-07 22:35:12.745,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,390,2020-10-07 22:31:03.207,c5dba70a-256f-4fe9-890c-e466e5eedeea,
2021-02-09 04:25:19.730,2021-02-09 04:36:14.728,2021-02-09 04:36:07.377,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1256,2021-02-09 04:36:13.830,4ec3449c-9b10-4f07-b24c-2af44828926f,
2020-08-13 05:13:18.340,2020-08-13 05:32:10.826,2020-08-13 05:24:43.853,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1557,2020-08-13 05:28:46.254,1fd4a1b0-82c5-4018-a630-7068b0569338,
2021-02-08 07:28:54.204,2021-02-08 07:59:45.752,2021-02-08 07:40:08.223,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1738,2021-02-08 07:45:08.611,019d2f14-fe9e-4d69-8fb3-d315f75bad6a,
2020-09-08 07:10:31.517,2020-09-08 07:27:23.977,2020-09-08 07:21:02.005,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1908,2020-09-08 07:27:22.692,e2157678-9f36-4cbb-b859-bff87b71b4aa,
2020-09-07 07:11:45.592,2020-09-07 07:27:01.744,2020-09-07 07:22:37.540,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1580,2020-09-07 07:27:01.341,02189a9c-da3c-4006-aac6-32fd3f5f25eb,
2020-10-22 07:11:03.543,2020-10-22 07:35:34.867,2020-10-22 07:21:28.489,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1247,2020-10-22 07:22:29.790,a0de0d13-e38f-4c57-b44f-1993185f4b55,
2020-08-13 04:47:53.212,2020-08-13 05:01:12.783,2020-08-13 04:58:40.632,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1265,2020-08-13 04:59:55.167,bbdba3a5-c068-4a63-a215-2535de58ae8b,
2021-03-11 04:08:58.224,2021-03-11 04:28:45.806,2021-03-11 04:19:34.156,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2086,2021-03-11 04:28:37.081,95821b4c-e528-4aab-958b-1fcde9a0e23d,
2020-08-23 22:08:47.362,2020-08-23 22:35:10.297,2020-08-23 22:20:02.398,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1288,2020-08-23 22:21:44.773,df371a5a-50f1-4201-9b6e-c6db2dee79c2,
2021-02-11 02:00:17.166,2021-02-11 02:30:42.463,2021-02-11 02:13:10.781,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2188,2021-02-11 02:22:56.240,a7bcb18b-af7e-4f50-b08e-d428b7b29097,
2020-11-06 03:19:09.254,2020-11-06 03:31:17.791,2020-11-06 03:29:18.602,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1382,2020-11-06 03:31:16.165,91fe40b3-3095-4558-826f-97f40a1c7a98,
2020-10-07 22:14:57.777,2020-10-07 22:25:54.028,2020-10-07 22:25:54.027,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1265,2020-10-07 22:25:57.055,70e4d82c-8897-4ee1-88c0-f1b52bb0ab64,
2021-01-02 01:44:07.244,2021-01-02 02:16:10.847,2021-01-02 01:55:17.173,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1639,2021-01-02 02:00:00.000,3c7f91ed-448e-4fe4-a915-c8773bc1b6ad,
2020-09-05 22:50:07.234,2020-09-05 23:12:50.373,2020-09-05 23:00:08.702,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2783,2020-09-05 23:12:48.864,dbb4caec-82c7-46e0-ae03-ca5b2c8ce533,
2020-09-17 04:12:48.472,2020-09-17 04:27:03.467,2020-09-17 04:23:31.276,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1534,2020-09-17 04:27:02.072,aa7b2736-b655-49ca-886f-9934606c84a2,
2021-02-22 22:10:48.320,2021-02-22 22:36:06.951,2021-02-22 22:21:25.988,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1270,2021-02-22 22:23:04.799,9e777dfb-e919-4975-9c80-f9cec635380b,
2021-02-19 01:46:22.124,2021-02-19 02:03:06.704,2021-02-19 01:56:29.684,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1262,2021-02-19 01:57:30.678,500947c9-f303-4621-b07a-26b83e3178ff,
2021-02-13 08:28:52.765,2021-02-13 08:57:06.077,2021-02-13 08:39:16.324,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1181,2021-02-13 08:40:00.000,f7067fd6-5e19-49b2-8537-185a0cbe05c8,
2021-02-20 08:11:44.326,2021-02-20 08:21:50.054,2021-02-20 08:21:50.054,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1188,2021-02-20 08:21:54.404,a754489b-4c38-41ab-87f1-e75400d8907e,
2021-01-13 07:40:00.000,2021-01-13 07:50:01.387,2021-01-13 07:50:01.387,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,85,2021-01-13 07:41:44.318,d24c7998-c2da-4519-aa5a-e9d0ea6c7565,
2020-11-03 07:31:37.686,2020-11-03 07:50:25.296,2020-11-03 07:42:53.999,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1265,2020-11-03 07:45:07.280,c95f1c3b-aef8-40d4-94f0-cb83867816a9,
2020-08-07 06:09:08.488,2020-08-07 06:10:37.672,2020-08-07 06:10:24.355,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,160,2020-08-07 06:10:37.361,f42469e0-06f2-4454-8cec-eb698a98fbbf,
2020-09-30 00:46:36.698,2020-09-30 01:15:01.732,2020-09-30 00:59:29.217,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1937,2020-09-30 01:08:18.408,e8ed5336-d8e2-4ef0-8b84-33444c7a8dbc,
2020-10-06 03:35:25.833,2020-10-06 03:48:12.039,2020-10-06 03:46:40.761,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1368,2020-10-06 03:48:10.778,1c49523d-4ad7-4c55-80da-7a333bedcf15,
2020-10-31 08:29:59.044,2020-10-31 08:55:46.101,2020-10-31 08:41:17.587,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1970,2020-10-31 08:48:12.076,5e5ea70a-7f52-4a3f-9813-dff9add1591d,
2021-01-02 03:54:13.994,2021-01-02 04:19:20.017,2021-01-02 04:05:01.887,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,2401,2021-01-02 04:17:17.195,d0522316-91e6-4cfd-8dc2-eb8fa4806c61,
2020-10-04 03:13:34.883,2020-10-04 03:35:04.098,2020-10-04 03:24:57.820,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1612,2020-10-04 03:27:07.734,90c204e0-56f5-4f9e-82b0-286662a97a23,
2020-10-15 07:10:38.571,2020-10-15 07:28:02.860,2020-10-15 07:21:29.420,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1807,2020-10-15 07:27:11.331,618f8e29-4b82-4246-bc83-420b313aa4c6,
2020-09-08 04:08:58.360,2020-09-08 04:23:33.017,2020-09-08 04:19:07.242,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1587,2020-09-08 04:23:32.613,048cee94-5b23-4b99-9434-39d3f15e1b0f,
2021-02-09 08:00:32.750,2021-02-09 08:15:40.027,2021-02-09 08:14:11.098,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1449,2021-02-09 08:15:38.895,bf6250e0-8708-4709-b36b-0ec67318b388,
2021-03-08 05:34:28.880,2021-03-08 05:56:04.705,2021-03-08 05:44:51.371,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1408,2021-03-08 05:47:34.409,e4efc8e8-609e-437b-84b9-ee248dfcb1de,
2020-10-26 07:10:17.243,2020-10-26 07:20:40.769,2020-10-26 07:20:21.208,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1265,2020-10-26 07:20:40.215,51d3d8d0-b63b-473d-9efa-43aeeacb1ed8,
2020-09-05 09:30:26.124,2020-09-05 09:55:03.199,2020-09-05 09:40:53.667,1,UTC+0900,cg/D3WXl8C,com.sec.android.app.shealth,1451,2020-09-05 09:43:48.585,e2110b10-d0f1-4c34-a7f3-005bcaffe409,
