com.samsung.shealth.tracker.pedometer_step_count,6200039,2,,,,,,,,,,,,,,,
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
37844,4,0,68,45:00.0,,,55:40.3,55:40.3,68,1.3611112,51.51,2.65,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,46:00.0,8197f0d8-4ec2-4c2d-a95a-ce615b74abf8
41236,4,0,76,04:00.0,,,09:53.1,04:33.9,76,1.4135592,58.29,3.0399995,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,05:00.0,50fded4a-0738-4f40-81f7-b6f24b120187
58894,4,0,102,06:00.0,,,15:41.9,15:41.9,102,1.3055556,76.89,4.08,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,07:00.0,08be21d5-2c98-4c96-bec0-003f4f5d62c3
50766,4,0,106,14:00.0,,,15:07.5,15:07.5,106,1.6388888,83.2,4.14,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,15:00.0,849a7739-603a-4689-9dd8-f1b00a19ef38
60000,4,0,113,43:00.0,,,55:19.9,55:19.9,113,1.4225,85.35,4.52,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,44:00.0,66be8624-995b-4e1d-90de-e1b10015b547
60000,4,0,112,46:00.0,,,55:40.3,55:40.3,112,1.4,84,4.48,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,47:00.0,2819564e-2485-4362-9cbe-d5eba2d6964d
55792,4,0,102,08:00.0,,,15:47.2,15:47.2,102,1.3888888,77.49,4.01,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,09:00.0,72d9df96-3ac3-4e43-b379-3636dbfa7f38
60000,4,0,103,05:00.0,,,09:53.1,09:53.1,103,1.2885001,77.31,4.1,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,06:00.0,4ef2e42e-e75c-4444-97e7-fbeddfd586c5
31800,4,0,53,09:00.0,,,15:47.3,15:47.3,53,1.25,39.75,2.12,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,10:00.0,6f4112e6-0055-418e-9a9e-56fed8a6c802
60000,4,0,112,44:00.0,,,55:19.9,55:19.9,112,1.401,84.06,4.48,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,45:00.0,50d97336-995e-4a23-9693-d97edf1f6cdf
54472,4,0,96,07:00.0,,,15:41.9,15:41.9,96,1.3333334,72.63,3.84,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,08:00.0,b37b71dc-5a28-463a-aee2-e7ea7725dbb6
60000,4,0,111,47:00.0,,,55:40.5,55:40.5,111,1.401,84.06,4.44,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,48:00.0,1a18b346-fcc8-4007-b09e-71ba74c52c42
8414,4,0,14,16:00.0,,,17:00.0,16:20.5,14,1.2324448,10.37,0.51,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,17:00.0,cf12517e-bd46-489f-9a97-312be4677f86
39404,4,0,67,08:00.0,,,15:42.0,15:42.0,67,1.2777778,50.35,2.54,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,09:00.0,99788259-f9ef-496d-9053-f1cc9b52d609
17515,4,0,36,06:00.0,,,09:53.2,09:53.2,36,1.6111112,28.22,1.34,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,07:00.0,c26dff3b-b977-4dfe-b86e-baffc95c0121
25270,4,0,44,48:00.0,,,55:40.5,55:40.5,44,1.4166666,35.8,1.95,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,49:00.0,1f0b953a-3e45-47ed-ab72-3b210d93f91a
10331,4,0,19,11:00.0,,,15:47.3,15:47.3,19,1.4722222,15.21,0.67,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,12:00.0,a08decb7-9a7f-464d-a570-54192612bdde
60000,4,0,109,45:00.0,,,55:20.0,55:20.0,109,1.3719999,82.32,4.36,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,46:00.0,833fc297-3ccf-4a87-afb9-080cacaa2574
17560,4,0,41,46:00.0,,,55:20.0,55:20.0,41,1.8888891,33.17,1.49,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,47:00.0,40a2dcd1-0049-4466-ba54-2008b76296ae
33198,4,0,65,13:00.0,,,15:47.4,15:47.4,65,1.5277778,50.72,2.52,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,14:00.0,c2363101-25fc-4a1d-9472-c5143908638f
60000,4,0,111,09:00.0,,,15:42.0,15:42.0,111,1.3903333,83.42,4.4,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,10:00.0,dfc88669-9369-4a5f-a81a-9d977332df57
60000,4,0,117,17:00.0,,,35:35.9,17:00.5,117,1.5189998,91.13999,4.6799994,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,18:00.0,c1bea0dd-f2a6-476b-beaf-e4de1b9c6720
57580,4,0,111,16:00.0,,,37:01.8,37:01.8,111,1.5,86.37,4.35,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,17:00.0,9ed69886-e46c-48ac-b9aa-5fc8f54987a1
60000,4,0,106,10:00.0,,,15:42.1,15:42.1,106,1.3305001,79.83,4.24,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,11:00.0,4ac22f4d-66fc-41e4-8b3e-cfba0c540512
27237,4,0,46,07:00.0,,,09:53.3,09:53.3,46,1.3055556,35.56,1.77,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,08:00.0,ea364929-c6b1-4036-9b0a-c5b5db677d68
60000,4,0,117,18:00.0,,,35:36.1,35:36.1,117,1.5175002,91.05,4.68,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,19:00.0,29b7c70e-ec75-4e76-803e-8bb733ce7674
57281,4,0,107,17:00.0,,,37:01.9,37:01.9,107,1.4444444,82.74,4.28,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,18:00.0,f8dd59d4-da63-4bad-a833-9a7c45e025ee
4408,4,0,8,11:00.0,,,15:42.1,15:42.1,8,1.3611112,6,0.32,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,12:00.0,6dad53cd-6bda-4267-bd4a-10ded2cae156
13039,4,0,24,49:00.0,,,55:20.1,55:20.1,24,1.3888888,18.11,0.93,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,50:00.0,3312b763-8c81-4fe3-83f9-d0d4bf8f0655
57883,4,0,100,08:00.0,,,09:53.4,09:53.4,100,1.3055556,75.57,3.97,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,09:00.0,f398b2fa-6a32-4c8c-929e-aaaa9ebeb054
60000,4,0,117,19:00.0,,,35:36.1,35:36.1,117,1.521,91.26,4.68,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,20:00.0,5baf4fec-59f3-4896-a76d-24c2434d7ce3
57442,4,0,102,18:00.0,,,37:01.9,37:01.9,102,1.3333334,76.59,4.07,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,19:00.0,e6fba602-5fa2-4127-8182-9494397b238f
11892,4,0,24,50:00.0,,,55:20.2,55:20.2,24,1.6111112,19.16,0.89,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,51:00.0,e20fe654-eda9-4e20-a588-5f57d07722d8
37033,4,0,72,12:00.0,,,15:42.3,15:42.3,72,1.5,55.55,2.74,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,13:00.0,2a329753-e4e8-4aea-8414-2c23c7508790
6136,4,0,10,09:00.0,,,09:53.5,09:53.5,10,1.2222222,7.5,0.4,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,10:00.0,cd303373-5301-4827-becd-ce7e39a2fd70
20057,4,0,40,20:00.0,,,35:36.1,35:36.1,40,1.5555556,31.2,1.6,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,21:00.0,ea1f2289-9734-497b-b82a-8b13ea1f8395
22564,4,0,43,55:00.0,,,00:12.5,00:12.5,43,1.4722222,33.22,1.6,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,56:00.0,b3a729aa-e669-41b3-ac2f-c21a6a8eb9d8
53558,4,0,88,13:00.0,,,15:42.3,15:42.3,88,1.2222222,65.46,3.51,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,14:00.0,1480276a-1463-4710-912f-1a34c317b4c2
38371,4,0,71,19:00.0,,,37:02.0,37:02.0,71,1.4166666,54.36,2.82,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,20:00.0,8411f6e1-b09e-4246-ab9f-74e1a831b802
17241,4,0,34,10:00.0,,,15:14.3,15:14.3,34,1.5555557,26.82,1.3,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,11:00.0,2a7ef73f-69ce-4297-b98b-a0c68b0bf340
6085,4,2,13,56:00.0,,,00:12.6,00:12.6,15,2.0555556,12.51,0.59,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,57:00.0,050e4070-c7e5-429f-999a-019b2be086b5
42405,4,0,87,21:00.0,,,35:36.2,35:36.2,87,1.6111112,68.32,3.39,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,22:00.0,45ab1e7f-518b-4398-b6b4-0be24558c1fe
28489,4,0,51,14:00.0,,,15:50.7,15:50.7,51,1.4166666,40.36,2.21,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,15:00.0,51fa50b5-9f00-4baf-9155-adcabef987ab
35184,4,0,63,57:00.0,,,00:12.6,00:12.6,63,1.3611112,47.89,2.45,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,58:00.0,0f9373ac-f7a1-4e9d-98d8-36ade8db8048
31822,4,0,65,22:00.0,,,35:36.2,35:36.2,65,1.6111112,51.27,2.59,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,23:00.0,fea99c1d-1ab8-4d8a-b91c-188a986e5e84
22468,4,0,41,15:00.0,,,28:19.3,28:19.3,41,1.4166666,31.83,1.64,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,16:00.0,a297ad8c-6a5c-4ab1-9bb3-7f6b2b017f1b
35874,4,0,82,14:00.0,,,15:47.4,15:47.4,82,1.8333334,65.77,3.01,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,15:00.0,2cff476a-6a53-45b3-bb47-01972b09f9eb
16927,4,0,29,20:00.0,,,37:02.1,37:02.1,29,1.2777778,21.63,1.13,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,21:00.0,7b55e34d-3158-46f9-82d3-f6dfe7b28a85
20835,4,0,41,50:00.0,,,55:43.1,55:43.1,41,1.5555556,32.41,1.52,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,51:00.0,97e371d1-18f6-4ceb-8d09-1099ed22df02
44910,4,0,89,50:00.0,,,55:47.2,55:47.2,89,1.5555556,69.86,3.49,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,51:00.0,bed3a522-3a7a-4bca-b11d-323efb00ec02
59766,4,0,115,58:00.0,,,00:12.8,00:12.8,115,1.4722222,87.99,4.6,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,59:00.0,2f8a9677-1d53-4f6c-bc6b-01d25405c004
55670,4,0,102,16:00.0,,,28:19.4,28:19.4,102,1.3888888,77.32,4.05,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,17:00.0,302d41bd-5132-4b91-8d75-8481da53bd37
20665,4,0,30,15:00.0,,,24:33.3,24:33.3,30,1.7222222,35.59,2.04,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,16:00.0,a330bb4e-4d68-4720-a857-6070f3588b2a
51237,4,0,92,52:00.0,,,55:43.2,55:43.2,92,1.3611112,69.74,3.64,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,53:00.0,2d8a0c94-d572-4da8-adb7-c30fb7e360d6
60000,4,0,116,17:00.0,,,28:19.7,28:19.7,116,1.4970001,89.82,4.64,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,18:00.0,8d9d974e-faa4-4e21-87fa-164909d6f1fa
4903,4,0,10,21:00.0,,,37:02.1,37:02.1,10,1.6111112,7.9,0.37,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,22:00.0,0150c75e-1888-4cc9-a564-15c1348db142
60000,4,0,114,59:00.0,,,00:12.8,00:12.8,114,1.437,86.22,4.56,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,00:00.0,bb4c358e-5e5a-4371-bf64-12dc9cbc39ac
13520,4,0,26,51:00.0,,,55:47.3,55:47.3,26,1.5,20.28,1.04,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,52:00.0,83e946b8-dc19-4fc2-acf8-b549a77d3cd6
60000,4,0,112,53:00.0,,,55:43.2,55:43.2,112,1.436,86.16,4.48,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,54:00.0,e63a787b-1474-414a-a19f-62114c6a0af2
60000,4,0,116,18:00.0,,,28:19.7,28:19.7,116,1.506,90.36,4.64,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,19:00.0,26e7fad6-9b89-455c-b20d-80955b35c5d3
25120,4,0,46,00:00.0,,,01:07.5,00:12.9,46,1.3757815,34.559998,1.8399999,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,01:00.0,73d076cc-c240-4a0e-9015-b006fed74eca
60000,4,0,120,53:00.0,,,55:47.4,55:47.4,120,1.5580001,93.48,4.77,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,54:00.0,c12d2295-6409-4acc-aa01-10adf431fc44
60000,4,0,109,19:00.0,,,28:19.8,28:19.8,109,1.365,81.9,4.35,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,20:00.0,c6a78103-5ac1-4156-b3f2-b10af0b098af
60000,4,0,113,29:00.0,,,35:16.1,35:16.1,113,1.4463333,86.78,4.44,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,30:00.0,d0cde12c-63b5-4b5f-aeb3-74e41a91439d
60000,4,0,121,54:00.0,,,55:47.4,55:47.4,121,1.573,94.38,4.84,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,55:00.0,da89f798-f7ed-4861-a720-82d6c48e9539
49763,4,0,93,54:00.0,,,55:43.2,55:43.2,93,1.4444444,71.88,3.71,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,55:00.0,45688f69-bea2-4a9d-8cfd-0ab64eb38f0c
54670,4,0,112,16:00.0,,,24:33.4,24:33.4,112,1.6111112,88.08,4.47,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,17:00.0,9593dec1-dc01-4762-8eb6-0047e155e8ef
10980,4,0,23,55:00.0,,,00:01.2,00:01.2,23,1.6666665,18.3,0.92,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,56:00.0,0c9e53f1-fb55-4703-86be-1303b0fec8c6
38066,4,0,73,56:00.0,,,15:38.4,15:38.4,73,1.5,57.1,2.89,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,57:00.0,578bb7d2-be72-4cce-8713-993302852601
60000,4,0,113,20:00.0,,,28:19.9,28:19.9,113,1.451,87.06,4.52,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,21:00.0,5408bab7-c3bc-430d-97aa-f8be1861581b
3432,4,0,7,57:00.0,,,00:01.3,00:01.3,7,1.5555556,5.34,0.25,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,58:00.0,a66a3ac5-28e8-41b8-a9c1-c8d1427beb2f
5948,4,0,9,22:00.0,,,37:02.2,37:02.2,9,1.1666666,6.94,0.33,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,23:00.0,57363125-26b2-4043-9b04-a860724b6640
60000,4,0,112,17:00.0,,,24:33.5,24:33.5,112,1.4235002,85.41,4.48,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,18:00.0,f8179037-c464-4bd0-ab88-2f5379026fa3
45657,4,0,85,57:00.0,,,16:41.2,16:41.2,85,1.4444444,65.95,3.37,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,58:00.0,376a3a92-02fb-4637-b520-0510c4c12cc1
59377,4,0,107,30:00.0,,,35:16.1,35:16.1,107,1.3611112,80.82,4.27,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,31:00.0,36f384aa-02ee-452e-a953-80ef9bf883a0
15887,4,0,30,58:00.0,,,00:01.3,00:01.3,30,1.4722222,23.39,1.13,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,59:00.0,3d611784-7763-4c46-89f0-cbda92590cb6
4265,4,0,8,58:00.0,,,16:41.2,16:41.2,8,1.4722223,6.28,0.29,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,59:00.0,e1c55f30-413c-4b84-8baa-16303913a776
14241,4,0,24,52:00.0,,,55:12.8,55:12.8,24,1.3888888,19.78,1.02,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,53:00.0,bcd51a87-c5f9-47be-ada8-99251bbc96d1
10596,4,0,22,59:00.0,,,00:01.4,00:01.4,22,1.6666666,17.66,0.83,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,00:00.0,c87ac0a5-2900-4f5b-bbc6-49e51f3dd3bc
55730,4,0,113,18:00.0,,,24:33.6,24:33.6,113,1.5833334,88.24,4.42,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,19:00.0,09893250-00fd-4040-b407-6aeb5fe514e5
60000,4,0,112,21:00.0,,,28:19.9,28:19.9,112,1.4039999,84.24,4.48,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,22:00.0,0bff9895-2a0d-4b95-ab05-fde39ffa7791
9104,4,0,21,18:00.0,,,35:33.8,35:33.8,21,1.9166667,17.45,0.87,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,19:00.0,e8d5f234-2706-443f-8e20-57b4362457c8
18530,4,0,35,22:00.0,,,36:27.2,36:27.2,35,1.5277778,28.31,1.27,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,23:00.0,93f3f2e2-816e-4d61-8d06-a4ab372fe07e
53503,4,0,98,31:00.0,,,35:16.2,35:16.2,98,1.3888888,74.31,3.89,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,32:00.0,8b1b5bfb-61dd-47d0-9bea-d63a35d1c701
8360,4,0,15,54:00.0,,,55:12.8,55:12.8,15,1.3611112,11.38,0.57,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,55:00.0,58bcb969-b400-407f-97e3-5153155e3561
7915,4,0,21,26:00.0,,,36:27.2,36:27.2,21,2.2777777,18.03,0.7,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,27:00.0,3ea9c9c5-3f49-40f7-a793-b39e866005b2
60000,4,0,110,22:00.0,,,28:20.0,28:20.0,110,1.3965,83.79,4.4,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,23:00.0,84a92300-8468-4716-afb5-423a33ea3bd1
20318,4,0,40,19:00.0,,,35:59.2,35:59.2,40,1.6388888,33.3,1.72,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,20:00.0,1fe6d1b3-bacb-494c-ad69-c2212e99ce23
52170,4,0,93,19:00.0,,,24:34.2,24:34.2,93,1.3611112,71.01,3.68,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,20:00.0,2bc1b47e-071e-4bdc-b2ec-ef105fb0e340
7269,4,0,16,28:00.0,,,36:27.2,36:27.2,16,1.7222222,12.52,0.61,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,29:00.0,28f3c12f-76de-4f03-962d-fffa2389f656
29390,4,0,54,32:00.0,,,35:16.2,35:16.2,54,1.3888888,40.82,2.13,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,33:00.0,b1bc2a60-f7f4-4a07-8542-ab053ffad727
57482,4,0,103,23:00.0,,,28:20.0,28:20.0,103,1.3611112,78.24,4.11,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,24:00.0,701bcede-04ef-4877-83ae-98656570f1ca
55108,4,0,102,20:00.0,,,24:34.3,24:34.3,102,1.4166666,78.07,4.05,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,21:00.0,26e0db3d-feb7-4f35-b77d-8ead315947ac
8295,4,0,15,29:00.0,,,36:27.3,36:27.3,15,1.3333334,11.06,0.58,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,30:00.0,43715600-0db3-4e2f-8401-93a2b678f629
9420,4,0,17,24:00.0,,,28:20.1,28:20.1,17,1.3333334,12.56,0.62,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,25:00.0,81e8f2fc-10ea-41f7-b575-11d4a863df9e
9607,4,0,17,33:00.0,,,35:16.2,35:16.2,17,1.3333334,12.81,0.65,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,34:00.0,b29e97d9-18ab-4447-bc70-ac5c05c5a1ac
13120,4,0,25,40:00.0,,,55:39.3,55:39.3,25,1.5,19.68,0.92,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,41:00.0,8b978a46-a7d2-44d0-8c7a-211cd1225eba
36597,4,0,76,21:00.0,,,24:34.4,24:34.4,76,1.6388888,59.98,2.99,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,22:00.0,565c0385-a2be-4a06-beaf-c387cf34fd04
6330,4,0,15,31:00.0,,,36:27.3,36:27.3,15,1.9444444,12.31,0.53,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,32:00.0,a6aa1fc0-b725-4890-bddd-9d4c0a8d834c
49939,4,0,91,55:00.0,,,03:20.6,03:20.6,91,1.3888888,69.36,3.63,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,56:00.0,3c913ad7-5f4a-45bf-8651-8e52dae0762c
8360,4,0,15,42:00.0,,,58:47.2,58:47.2,15,1.3611112,11.38,0.53,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,43:00.0,6b88ea6a-d4c5-4cce-b84d-c803a998f4b0
14106,4,1,27,34:00.0,,,35:16.3,35:16.3,28,1.6666666,23.51,1.3,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,35:00.0,aab33566-3504-4830-9777-7828a10ef85f
19880,4,0,35,11:00.0,,,15:36.0,15:36.0,35,1.3611112,27.06,1.3,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,12:00.0,8afbde05-f343-4211-ac04-17b62e36f063
47770,4,4,89,56:00.0,,,03:20.8,03:20.8,93,1.5555556,74.31,3.88,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,57:00.0,74b75f24-74cc-4fca-9a67-6d549bdd5088
60000,4,0,111,43:00.0,,,58:47.3,58:47.3,111,1.3905001,83.43,4.44,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,44:00.0,12aee138-fde4-46d7-8587-aa84b406ab97
5706,4,0,15,11:00.0,,,15:20.4,15:20.4,15,2.2500002,12.84,0.5,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,12:00.0,fe7acad2-0aa2-4ead-9caa-5b562852d85f
60000,4,0,102,25:00.0,,,28:20.1,28:20.1,102,1.275,76.5,4.08,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,26:00.0,bbe51cbd-22e0-4642-8097-07f75c075fa7
40456,4,0,74,44:00.0,,,58:47.3,58:47.3,74,1.3888888,56.19,2.96,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,45:00.0,58b24db9-edab-46af-8ba8-81f724d29fc5
46874,4,0,95,22:00.0,,,24:34.4,24:34.4,95,1.6111112,75.52,3.58,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,23:00.0,a47c6fd0-9aef-4c09-bbbe-56e0013b3a2d
60000,4,0,107,57:00.0,,,03:20.9,03:20.9,107,1.3375,80.25,4.28,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,58:00.0,3d0c753a-cf4f-492c-af31-d591359961f7
60000,4,0,105,26:00.0,,,28:20.2,28:20.2,105,1.315,78.9,4.18,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,27:00.0,b8ea963c-7c36-49f9-8e5f-43e964fbea95
21322,4,0,45,08:00.0,,,12:42.5,12:42.5,45,1.6944445,36.13,1.65,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,09:00.0,d6ca1415-d66b-4385-b952-d87e68c3fca4
49809,4,12,110,23:00.0,,,24:34.4,24:34.4,122,2.0833333,103.77,4.56,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,24:00.0,0e3409e7-1229-4434-8337-64af7081874b
31469,4,0,60,12:00.0,,,15:36.0,15:36.0,60,1.4722222,46.33,2.37,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,13:00.0,c424c5ef-192c-4007-b584-1dae88ebccee
32400,4,0,74,45:00.0,,,58:47.4,58:47.4,74,1.8055556,58.5,2.79,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,46:00.0,292ac4cf-4db5-40d8-93ae-15f4ed4146d8
7009,4,0,13,27:00.0,,,28:20.3,28:20.3,13,1.4166666,9.93,0.52,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,28:00.0,4254fd5b-16b3-4305-a9d9-250f057c7484
51978,4,2,99,13:00.0,,,15:36.1,15:36.1,101,1.5833334,82.3,4.29,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,14:00.0,6a65f494-bcd2-4668-9d6f-01b5293f2387
60000,4,0,105,58:00.0,,,03:21.0,03:21.0,105,1.3125,78.75,4.2,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,59:00.0,6b33eb1e-c2dd-4c71-85e6-04694c1a300b
12325,4,0,23,46:00.0,,,58:47.4,58:47.4,23,1.5277778,18.83,0.94,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,47:00.0,6ef344fb-2283-4331-801d-9443cc635e15
45143,4,0,88,28:00.0,,,35:13.8,28:20.3,88,1.5116359,68.24,3.49,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,29:00.0,02e88452-caa9-4ab5-a2f2-1c7ae76299ed
58903,4,0,108,14:00.0,,,15:36.1,15:36.1,108,1.3888888,81.81,4.32,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,15:00.0,1954390d-93e4-4734-ad3e-272589ccb5f0
48175,4,0,87,59:00.0,,,03:21.1,03:21.1,87,1.3888888,66.91,3.42,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,00:00.0,6dbea30b-41dd-44ae-a1a0-0990d23abd5b
20296,4,0,38,24:00.0,,,24:38.4,24:34.5,38,1.4529531,29.490004,1.5199996,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,25:00.0,8179f1a3-317d-4a3e-97a9-b41cc220ab85
46204,4,0,87,47:00.0,,,58:47.4,58:47.4,87,1.4444444,66.74,3.42,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,48:00.0,68bada56-d3e5-4925-a53f-90576c8c7e93
28124,4,0,50,15:00.0,,,18:37.3,18:37.3,50,1.3333334,37.5,2,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,16:00.0,612be47f-9f0f-4970-90b8-830dda6e8acc
60000,4,0,107,16:00.0,,,18:37.3,18:37.3,107,1.3384999,80.31,4.28,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,17:00.0,781c8bed-bf1a-46c9-a181-90c214ec2fce
21188,4,0,37,06:00.0,,,12:42.5,12:42.5,37,1.3611112,28.84,1.41,UTC+0900,fLETIHaUF/,com.sec.android.app.shealth,07:00.0,797ae554-ab7e-4482-beab-ebfd9c79ae72
