com.samsung.shealth.tracker.pedometer_day_summary,6200039,5,,,,,,,,,,,,,,,,
step_count,binning_data,active_time,recommendation,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
1172,052cc198-619e-489f-8c32-ccadc0323a3a.binning_data.json,598970,6000,5,00:02.9,com.sec.android.app.shealth,00:02.9,,1.5346833,919.23,41.28,1167,fLETIHaUF/,com.sec.android.app.shealth,0,052cc198-619e-489f-8c32-ccadc0323a3a.achievement.json,052cc198-619e-489f-8c32-ccadc0323a3a,1.634E+12
2296,d3c268a9-f289-4a8d-a880-4fe95387747e.binning_data.json,1251384,6000,7,00:02.0,com.sec.android.app.shealth,00:02.0,,1.4171027,1773.34,81.65,2289,fLETIHaUF/,com.sec.android.app.shealth,0,d3c268a9-f289-4a8d-a880-4fe95387747e.achievement.json,d3c268a9-f289-4a8d-a880-4fe95387747e,1.63313E+12
3940,6fae7622-9802-466b-b5f5-766ba62875cf.binning_data.json,1964849,6000,171,57:10.2,com.sec.android.app.shealth,31:11.6,6fae7622-9802-466b-b5f5-766ba62875cf.source_info.json,1.6065301,3156.59,134.47,3769,VfS0qUERdZ,com.sec.android.app.shealth,0,6fae7622-9802-466b-b5f5-766ba62875cf.achievement.json,6fae7622-9802-466b-b5f5-766ba62875cf,1.6321E+12
4997,f3c0e227-591b-4092-83e0-ee118d2c03bc.binning_data.json,2455550,6000,149,17:49.8,com.sec.android.app.shealth,55:39.5,f3c0e227-591b-4092-83e0-ee118d2c03bc.source_info.json,1.6478221,4046.31,183.87,4848,VfS0qUERdZ,com.sec.android.app.shealth,0,f3c0e227-591b-4092-83e0-ee118d2c03bc.achievement.json,f3c0e227-591b-4092-83e0-ee118d2c03bc,1.63192E+12
2011,ff529207-be08-4395-95a5-332fc16074f4.binning_data.json,991702,6000,102,56:21.2,com.sec.android.app.shealth,56:00.0,ff529207-be08-4395-95a5-332fc16074f4.source_info.json,1.6352779,1621.71,71.05,1909,VfS0qUERdZ,com.sec.android.app.shealth,0,ff529207-be08-4395-95a5-332fc16074f4.achievement.json,ff529207-be08-4395-95a5-332fc16074f4,1.63227E+12
101,9f4ad792-51f4-4227-8b32-3f2e1f3802de.binning_data.json,52625,6000,0,00:02.5,com.sec.android.app.shealth,00:02.5,,1.488622,78.34,3.45,101,fLETIHaUF/,com.sec.android.app.shealth,0,9f4ad792-51f4-4227-8b32-3f2e1f3802de.achievement.json,9f4ad792-51f4-4227-8b32-3f2e1f3802de,1.63426E+12
2451,074c6a5f-e136-490d-bcc0-558cb25935ed.binning_data.json,1270209,6000,14,00:02.3,com.sec.android.app.shealth,00:02.3,,1.5117108,1920.19,86.92,2437,fLETIHaUF/,com.sec.android.app.shealth,0,074c6a5f-e136-490d-bcc0-558cb25935ed.achievement.json,074c6a5f-e136-490d-bcc0-558cb25935ed,1.63305E+12
3175,81db59e5-0eab-48dd-a0e5-9fb88f6a9c8d.binning_data.json,1597299,6000,79,00:02.3,com.sec.android.app.shealth,00:02.3,,1.589621,2539.1,111.83,3096,fLETIHaUF/,com.sec.android.app.shealth,0,81db59e5-0eab-48dd-a0e5-9fb88f6a9c8d.achievement.json,81db59e5-0eab-48dd-a0e5-9fb88f6a9c8d,1.63339E+12
4883,1dfb6350-9d02-400a-ae9e-9b5bbd04695b.binning_data.json,2556597,6000,18,38:33.0,com.sec.android.app.shealth,15:31.4,1dfb6350-9d02-400a-ae9e-9b5bbd04695b.source_info.json,1.4869139,3801.44,166.45,4865,VfS0qUERdZ,com.sec.android.app.shealth,0,1dfb6350-9d02-400a-ae9e-9b5bbd04695b.achievement.json,1dfb6350-9d02-400a-ae9e-9b5bbd04695b,1.63236E+12
3412,eb932852-e819-45ca-b75d-951ac1e46ac2.binning_data.json,1667025,6000,108,00:02.5,com.sec.android.app.shealth,00:02.5,,1.6444563,2741.35,121.67,3304,fLETIHaUF/,com.sec.android.app.shealth,0,eb932852-e819-45ca-b75d-951ac1e46ac2.achievement.json,eb932852-e819-45ca-b75d-951ac1e46ac2,1.63365E+12
13966,0e310715-3bd2-43ae-824e-cfc9f4c4cae7.binning_data.json,7212998,6000,185,00:02.8,com.sec.android.app.shealth,00:02.8,,1.5433555,11132.22,515.47,13781,fLETIHaUF/,com.sec.android.app.shealth,0,0e310715-3bd2-43ae-824e-cfc9f4c4cae7.achievement.json,0e310715-3bd2-43ae-824e-cfc9f4c4cae7,1.63452E+12
1084,6c2b1163-3353-4592-83c1-1a6738d828f6.binning_data.json,545814,6000,25,57:54.8,com.sec.android.app.shealth,36:04.1,6c2b1163-3353-4592-83c1-1a6738d828f6.source_info.json,1.5722364,858.14996,35.34,1059,VfS0qUERdZ,com.sec.android.app.shealth,0,6c2b1163-3353-4592-83c1-1a6738d828f6.achievement.json,6c2b1163-3353-4592-83c1-1a6738d828f6,1.63253E+12
2441,135ec4b8-e1a1-4613-93d2-8be327a78d2f.binning_data.json,1248396,6000,26,00:02.2,com.sec.android.app.shealth,00:02.2,,1.5692295,1959.02,86.89,2415,fLETIHaUF/,com.sec.android.app.shealth,0,135ec4b8-e1a1-4613-93d2-8be327a78d2f.achievement.json,135ec4b8-e1a1-4613-93d2-8be327a78d2f,1.63331E+12
430,f956e9b8-d9c0-4b46-a599-bebe62c06bd6.binning_data.json,200437,6000,12,53:36.3,com.sec.android.app.shealth,03:43.7,f956e9b8-d9c0-4b46-a599-bebe62c06bd6.source_info.json,1.7794541,356.66998,15.39,418,VfS0qUERdZ,com.sec.android.app.shealth,0,f956e9b8-d9c0-4b46-a599-bebe62c06bd6.achievement.json,f956e9b8-d9c0-4b46-a599-bebe62c06bd6,1.63218E+12
4508,c9ae9a8f-2e76-4df2-a4ca-349880895cad.binning_data.json,2307385,6000,67,16:53.6,com.sec.android.app.shealth,55:58.6,c9ae9a8f-2e76-4df2-a4ca-349880895cad.source_info.json,1.532865,3536.91,154.9,4441,VfS0qUERdZ,com.sec.android.app.shealth,0,c9ae9a8f-2e76-4df2-a4ca-349880895cad.achievement.json,c9ae9a8f-2e76-4df2-a4ca-349880895cad,1.63261E+12
1457,481bff4c-6c36-4e3c-b395-c8f46dafb870.binning_data.json,741421,6000,94,00:02.5,com.sec.android.app.shealth,00:02.5,,1.5764859,1168.84,57.87,1363,fLETIHaUF/,com.sec.android.app.shealth,0,481bff4c-6c36-4e3c-b395-c8f46dafb870.achievement.json,481bff4c-6c36-4e3c-b395-c8f46dafb870,1.63391E+12
3036,34895cb2-5c49-494c-9c53-131741be1feb.binning_data.json,1595459,6000,5,00:01.2,com.sec.android.app.shealth,00:01.2,,1.4793416,2360.23,111.56,3031,fLETIHaUF/,com.sec.android.app.shealth,0,34895cb2-5c49-494c-9c53-131741be1feb.achievement.json,34895cb2-5c49-494c-9c53-131741be1feb,1.63477E+12
19466,1b913a04-fa54-4c30-a869-dc90d436937c.binning_data.json,9802804,6000,217,00:02.3,com.sec.android.app.shealth,00:02.3,,1.5763785,15452.93,677.61,19249,fLETIHaUF/,com.sec.android.app.shealth,0,1b913a04-fa54-4c30-a869-dc90d436937c.achievement.json,1b913a04-fa54-4c30-a869-dc90d436937c,1.63356E+12
1434,c97fa4bc-83bf-439f-894f-bc9b38d2d1a2.binning_data.json,745602,6000,0,00:01.5,com.sec.android.app.shealth,00:01.5,,1.495528,1115.0701,51.57,1434,fLETIHaUF/,com.sec.android.app.shealth,0,c97fa4bc-83bf-439f-894f-bc9b38d2d1a2.achievement.json,c97fa4bc-83bf-439f-894f-bc9b38d2d1a2,1.63417E+12
6127,a389c384-ab38-4fc7-9ab7-566b5d760944.binning_data.json,3120451,6000,29,15:46.9,com.sec.android.app.shealth,35:16.8,a389c384-ab38-4fc7-9ab7-566b5d760944.source_info.json,1.5450361,4821.21,200.76,6098,VfS0qUERdZ,com.sec.android.app.shealth,0,a389c384-ab38-4fc7-9ab7-566b5d760944.achievement.json,a389c384-ab38-4fc7-9ab7-566b5d760944,1.63244E+12
257,e08f6be0-e274-40af-ac01-170dd67d70ea.binning_data.json,131585,6000,0,00:02.1,com.sec.android.app.shealth,00:02.1,,1.5257733,200.77,8.85,257,fLETIHaUF/,com.sec.android.app.shealth,0,e08f6be0-e274-40af-ac01-170dd67d70ea.achievement.json,e08f6be0-e274-40af-ac01-170dd67d70ea,1.63382E+12
182,fe6e29e8-bf3f-41fd-a7c9-4f63517d3e9c.binning_data.json,90214,6000,0,55:51.9,com.sec.android.app.shealth,35:25.8,fe6e29e8-bf3f-41fd-a7c9-4f63517d3e9c.source_info.json,1.7381859,156.81,6.92,182,VfS0qUERdZ,com.sec.android.app.shealth,0,fe6e29e8-bf3f-41fd-a7c9-4f63517d3e9c.achievement.json,fe6e29e8-bf3f-41fd-a7c9-4f63517d3e9c,1.63287E+12
1127,6e26316b-3c97-4ba4-9892-a902e12da136.binning_data.json,602150,6000,0,00:01.7,com.sec.android.app.shealth,00:01.7,,1.4457016,870.52997,42.06,1127,fLETIHaUF/,com.sec.android.app.shealth,0,6e26316b-3c97-4ba4-9892-a902e12da136.achievement.json,6e26316b-3c97-4ba4-9892-a902e12da136,1.63503E+12
67,07439bbe-070a-40f0-bb53-732e382e4e20.binning_data.json,33922,6000,2,00:02.6,com.sec.android.app.shealth,00:02.6,,1.6142843,54.760002,2.52,65,fLETIHaUF/,com.sec.android.app.shealth,0,07439bbe-070a-40f0-bb53-732e382e4e20.achievement.json,07439bbe-070a-40f0-bb53-732e382e4e20,1.63443E+12
2823,3809d725-8d6d-4e38-9ced-253f77ef27d9.binning_data.json,1416571,6000,167,55:54.0,com.sec.android.app.shealth,16:20.8,3809d725-8d6d-4e38-9ced-253f77ef27d9.source_info.json,1.6073105,2276.8699,100.25,2656,VfS0qUERdZ,com.sec.android.app.shealth,0,3809d725-8d6d-4e38-9ced-253f77ef27d9.achievement.json,3809d725-8d6d-4e38-9ced-253f77ef27d9,1.63279E+12
768,24235ab2-2cd5-4832-a040-c93b88e4addc.binning_data.json,362859,6000,4,00:01.5,com.sec.android.app.shealth,00:01.5,,1.7097821,620.41,27.64,764,fLETIHaUF/,com.sec.android.app.shealth,0,24235ab2-2cd5-4832-a040-c93b88e4addc.achievement.json,24235ab2-2cd5-4832-a040-c93b88e4addc,1.63408E+12
7234,e82794be-ce36-41c5-b4db-394e1008c206.binning_data.json,3839148,6000,7,00:17.9,com.sec.android.app.shealth,00:17.9,,1.4619752,5612.74,268.38,7227,fLETIHaUF/,com.sec.android.app.shealth,0,e82794be-ce36-41c5-b4db-394e1008c206.achievement.json,e82794be-ce36-41c5-b4db-394e1008c206,1.63469E+12
4529,3de2f856-2e84-4301-a98b-348ca82f542b.binning_data.json,2360580,6000,64,35:35.1,com.sec.android.app.shealth,55:40.6,3de2f856-2e84-4301-a98b-348ca82f542b.source_info.json,1.5095395,3563.39,159.41,4465,VfS0qUERdZ,com.sec.android.app.shealth,0,3de2f856-2e84-4301-a98b-348ca82f542b.achievement.json,3de2f856-2e84-4301-a98b-348ca82f542b,1.6327E+12
119,1bcc407c-f142-49d4-ab03-53e30210417a.binning_data.json,58948,6000,0,00:43.5,com.sec.android.app.shealth,00:43.5,,1.5905445,93.76,4.01,119,fLETIHaUF/,com.sec.android.app.shealth,0,1bcc407c-f142-49d4-ab03-53e30210417a.achievement.json,1bcc407c-f142-49d4-ab03-53e30210417a,1.63529E+12
2296,612f32ce-66cf-4b74-8d53-0195a6df4ffd.binning_data.json,1251384,6000,7,36:22.5,com.sec.android.app.shealth,56:23.3,612f32ce-66cf-4b74-8d53-0195a6df4ffd.source_info.json,1.4171027,1773.34,81.65,2289,VfS0qUERdZ,com.sec.android.app.shealth,0,612f32ce-66cf-4b74-8d53-0195a6df4ffd.achievement.json,612f32ce-66cf-4b74-8d53-0195a6df4ffd,1.63313E+12
39,97100677-7b9f-4421-b316-213028c4be35.binning_data.json,15667,6000,0,00:00.9,com.sec.android.app.shealth,00:00.9,,2.0833333,32.64,1.25,39,fLETIHaUF/,com.sec.android.app.shealth,0,97100677-7b9f-4421-b316-213028c4be35.achievement.json,97100677-7b9f-4421-b316-213028c4be35,1.63434E+12
2949,4eb0b69c-5d61-4192-a808-067a86367b82.binning_data.json,1543465,6000,8,00:02.3,com.sec.android.app.shealth,00:02.3,,1.4881451,2296.9,109.52,2941,fLETIHaUF/,com.sec.android.app.shealth,0,4eb0b69c-5d61-4192-a808-067a86367b82.achievement.json,4eb0b69c-5d61-4192-a808-067a86367b82,1.63495E+12
2451,17a7540e-4288-48ed-aa06-dafa3741f70d.binning_data.json,1270209,6000,14,15:52.6,com.sec.android.app.shealth,15:24.2,17a7540e-4288-48ed-aa06-dafa3741f70d.source_info.json,1.5117108,1920.19,86.92,2437,VfS0qUERdZ,com.sec.android.app.shealth,0,17a7540e-4288-48ed-aa06-dafa3741f70d.achievement.json,17a7540e-4288-48ed-aa06-dafa3741f70d,1.63305E+12
5789,6960ba74-d8f1-4f23-81b6-3d6ad25c0248.binning_data.json,3000192,6000,99,00:02.4,com.sec.android.app.shealth,00:02.4,,1.5130664,4539.49,206.15999,5690,fLETIHaUF/,com.sec.android.app.shealth,0,6960ba74-d8f1-4f23-81b6-3d6ad25c0248.achievement.json,6960ba74-d8f1-4f23-81b6-3d6ad25c0248,1.63555E+12
3717,ddd15d11-5e36-4f1a-90c7-24a307470430.binning_data.json,1927043,6000,53,00:02.7,com.sec.android.app.shealth,00:02.7,,1.5105109,2910.82,138.18,3664,fLETIHaUF/,com.sec.android.app.shealth,0,ddd15d11-5e36-4f1a-90c7-24a307470430.achievement.json,ddd15d11-5e36-4f1a-90c7-24a307470430,1.63521E+12
3094,6273bfee-64f3-4ea9-b846-12d7594c5754.binning_data.json,1628745,6000,19,00:01.5,com.sec.android.app.shealth,00:01.5,,1.4833872,2416.06,118.21,3075,fLETIHaUF/,com.sec.android.app.shealth,0,6273bfee-64f3-4ea9-b846-12d7594c5754.achievement.json,6273bfee-64f3-4ea9-b846-12d7594c5754,1.6346E+12
821,0d298175-eacb-4067-9e11-b9f90628540b.binning_data.json,453522,6000,2,36:18.7,com.sec.android.app.shealth,36:18.7,0d298175-eacb-4067-9e11-b9f90628540b.source_info.json,1.4121255,640.43,31.36,819,VfS0qUERdZ,com.sec.android.app.shealth,0,0d298175-eacb-4067-9e11-b9f90628540b.achievement.json,0d298175-eacb-4067-9e11-b9f90628540b,1.63296E+12
3175,080f329b-085f-4b47-a97f-57209f076380.binning_data.json,1597299,6000,79,17:19.7,com.sec.android.app.shealth,35:47.9,080f329b-085f-4b47-a97f-57209f076380.source_info.json,1.589621,2539.1,111.83,3096,VfS0qUERdZ,com.sec.android.app.shealth,0,080f329b-085f-4b47-a97f-57209f076380.achievement.json,080f329b-085f-4b47-a97f-57209f076380,1.63339E+12
215,35991ef9-4353-4c4e-8824-28cc84b5f8ef.binning_data.json,114681,6000,2,00:02.8,com.sec.android.app.shealth,00:02.8,,1.6408888,188.18,9.2699995,213,fLETIHaUF/,com.sec.android.app.shealth,0,35991ef9-4353-4c4e-8824-28cc84b5f8ef.achievement.json,35991ef9-4353-4c4e-8824-28cc84b5f8ef,1.63581E+12
2441,52e2ca1f-5118-47d6-86d0-90ac9715eee4.binning_data.json,1248396,6000,26,18:34.8,com.sec.android.app.shealth,16:02.4,52e2ca1f-5118-47d6-86d0-90ac9715eee4.source_info.json,1.5692295,1959.02,86.89,2415,VfS0qUERdZ,com.sec.android.app.shealth,0,52e2ca1f-5118-47d6-86d0-90ac9715eee4.achievement.json,52e2ca1f-5118-47d6-86d0-90ac9715eee4,1.63331E+12
1056,c119e1c1-03cb-4107-9ca0-7ecb821a8cd1.binning_data.json,553836,6000,3,00:02.6,com.sec.android.app.shealth,00:02.6,,1.4965613,828.85,39.74,1053,fLETIHaUF/,com.sec.android.app.shealth,0,c119e1c1-03cb-4107-9ca0-7ecb821a8cd1.achievement.json,c119e1c1-03cb-4107-9ca0-7ecb821a8cd1,1.63486E+12
6119,e16785ab-0422-4318-b3bd-b929b2d49d5e.binning_data.json,3224194,6000,104,00:02.1,com.sec.android.app.shealth,00:02.1,,1.4829625,4781.36,224.82,6015,fLETIHaUF/,com.sec.android.app.shealth,0,e16785ab-0422-4318-b3bd-b929b2d49d5e.achievement.json,e16785ab-0422-4318-b3bd-b929b2d49d5e,1.63607E+12
3067,101dd00f-fc95-4be2-8760-f914953966d4.binning_data.json,1497359,6000,159,57:18.6,com.sec.android.app.shealth,56:11.0,101dd00f-fc95-4be2-8760-f914953966d4.source_info.json,1.6639024,2491.46,109.09,2908,VfS0qUERdZ,com.sec.android.app.shealth,0,101dd00f-fc95-4be2-8760-f914953966d4.achievement.json,101dd00f-fc95-4be2-8760-f914953966d4,1.63322E+12
154,094ea80a-a7b5-4f25-9f54-42ac0cd9225b.binning_data.json,85385,6000,0,00:01.3,com.sec.android.app.shealth,00:01.3,,1.3624097,116.33,5.68,154,fLETIHaUF/,com.sec.android.app.shealth,0,094ea80a-a7b5-4f25-9f54-42ac0cd9225b.achievement.json,094ea80a-a7b5-4f25-9f54-42ac0cd9225b,1.63547E+12
4834,2b99c5b6-3ce4-4cd3-beb6-7febb9b65a5e.binning_data.json,2538166,6000,38,00:01.5,com.sec.android.app.shealth,00:01.5,,1.4913912,3785.4001,178.42,4796,fLETIHaUF/,com.sec.android.app.shealth,0,2b99c5b6-3ce4-4cd3-beb6-7febb9b65a5e.achievement.json,2b99c5b6-3ce4-4cd3-beb6-7febb9b65a5e,1.63512E+12
3412,42984db0-bc32-4412-8913-ed4db0e7c244.binning_data.json,1667025,6000,108,34:53.6,com.sec.android.app.shealth,36:26.5,42984db0-bc32-4412-8913-ed4db0e7c244.source_info.json,1.6444563,2741.35,121.67,3304,VfS0qUERdZ,com.sec.android.app.shealth,0,42984db0-bc32-4412-8913-ed4db0e7c244.achievement.json,42984db0-bc32-4412-8913-ed4db0e7c244,1.63365E+12
19466,03d97d6c-d2cf-4b2b-8ea1-634cac95af0f.binning_data.json,9802804,6000,217,56:05.4,com.sec.android.app.shealth,15:28.9,03d97d6c-d2cf-4b2b-8ea1-634cac95af0f.source_info.json,1.5763785,15452.93,677.61,19249,VfS0qUERdZ,com.sec.android.app.shealth,0,03d97d6c-d2cf-4b2b-8ea1-634cac95af0f.achievement.json,03d97d6c-d2cf-4b2b-8ea1-634cac95af0f,1.63356E+12
126,5efb63fe-143c-4c72-b22a-c0e41f226e51.binning_data.json,63435,6000,0,00:31.5,com.sec.android.app.shealth,00:31.5,,1.6125073,102.28999,4.98,126,fLETIHaUF/,com.sec.android.app.shealth,0,5efb63fe-143c-4c72-b22a-c0e41f226e51.achievement.json,5efb63fe-143c-4c72-b22a-c0e41f226e51,1.63633E+12
5418,6cc0e70e-5b9c-4afc-a391-613617bfa5a0.binning_data.json,2875403,6000,8,00:02.3,com.sec.android.app.shealth,00:02.3,,1.4588006,4194.64,195.78,5410,fLETIHaUF/,com.sec.android.app.shealth,0,6cc0e70e-5b9c-4afc-a391-613617bfa5a0.achievement.json,6cc0e70e-5b9c-4afc-a391-613617bfa5a0,1.63572E+12
5730,acd2a576-edab-4901-a729-d4f3cb6d820d.binning_data.json,3067061,6000,7,00:02.3,com.sec.android.app.shealth,00:02.3,,1.4436295,4427.7,222.58,5723,fLETIHaUF/,com.sec.android.app.shealth,0,acd2a576-edab-4901-a729-d4f3cb6d820d.achievement.json,acd2a576-edab-4901-a729-d4f3cb6d820d,1.63538E+12
12521,17a8eaa7-c114-4302-97a9-cb11eb390746.binning_data.json,6310425,6000,208,56:23.7,com.sec.android.app.shealth,36:19.4,17a8eaa7-c114-4302-97a9-cb11eb390746.source_info.json,1.6025463,10112.75,450.72,12313,VfS0qUERdZ,com.sec.android.app.shealth,0,17a8eaa7-c114-4302-97a9-cb11eb390746.achievement.json,17a8eaa7-c114-4302-97a9-cb11eb390746,1.63348E+12
8545,2572da5e-337a-4509-ba03-bd1cf804482c.binning_data.json,4646642,6000,2,00:01.2,com.sec.android.app.shealth,00:01.2,,1.4084641,6544.63,341.9,8543,fLETIHaUF/,com.sec.android.app.shealth,0,2572da5e-337a-4509-ba03-bd1cf804482c.achievement.json,2572da5e-337a-4509-ba03-bd1cf804482c,1.63659E+12
6575,49225685-f936-4038-9527-f5d02b0fb0d2.binning_data.json,3514773,6000,29,00:01.6,com.sec.android.app.shealth,00:01.6,,1.4492624,5093.83,246.27,6546,fLETIHaUF/,com.sec.android.app.shealth,0,49225685-f936-4038-9527-f5d02b0fb0d2.achievement.json,49225685-f936-4038-9527-f5d02b0fb0d2,1.63598E+12
5078,b58426be-ca22-4e3d-8c0e-dfc48bd23cbc.binning_data.json,2837973,6000,0,00:01.3,com.sec.android.app.shealth,00:01.3,,1.3652664,3874.59,198.52,5078,fLETIHaUF/,com.sec.android.app.shealth,0,b58426be-ca22-4e3d-8c0e-dfc48bd23cbc.achievement.json,b58426be-ca22-4e3d-8c0e-dfc48bd23cbc,1.63564E+12
1457,c0e50024-d7c1-4a71-be41-6bbcb227ec7a.binning_data.json,741421,6000,94,15:58.5,com.sec.android.app.shealth,53:16.8,c0e50024-d7c1-4a71-be41-6bbcb227ec7a.source_info.json,1.5764859,1168.84,57.87,1363,VfS0qUERdZ,com.sec.android.app.shealth,0,c0e50024-d7c1-4a71-be41-6bbcb227ec7a.achievement.json,c0e50024-d7c1-4a71-be41-6bbcb227ec7a,1.63391E+12
1425,07fc26f7-4fa3-494a-9fea-b219e6195732.binning_data.json,748516,6000,49,00:01.0,com.sec.android.app.shealth,00:01.0,,1.5275139,1143.37,59.06,1376,fLETIHaUF/,com.sec.android.app.shealth,0,07fc26f7-4fa3-494a-9fea-b219e6195732.achievement.json,07fc26f7-4fa3-494a-9fea-b219e6195732,1.63685E+12
2893,524d1d2b-33be-4dc3-856a-4142acb8901f.binning_data.json,1459179,6000,46,58:29.9,com.sec.android.app.shealth,15:40.5,524d1d2b-33be-4dc3-856a-4142acb8901f.source_info.json,1.5690527,2289.53,105.05,2847,VfS0qUERdZ,com.sec.android.app.shealth,0,524d1d2b-33be-4dc3-856a-4142acb8901f.achievement.json,524d1d2b-33be-4dc3-856a-4142acb8901f,1.63374E+12
257,c94e2d89-cbd6-4a1c-9b6d-e3741baccb94.binning_data.json,131585,6000,0,20:07.6,com.sec.android.app.shealth,55:53.8,c94e2d89-cbd6-4a1c-9b6d-e3741baccb94.source_info.json,1.5257733,200.77,8.85,257,VfS0qUERdZ,com.sec.android.app.shealth,0,c94e2d89-cbd6-4a1c-9b6d-e3741baccb94.achievement.json,c94e2d89-cbd6-4a1c-9b6d-e3741baccb94,1.63382E+12
4169,6cbc2f42-ce2c-4e2e-b307-88ac422c4fac.binning_data.json,2236611,6000,3,00:02.4,com.sec.android.app.shealth,00:02.4,,1.444967,3231.83,152.43,4166,fLETIHaUF/,com.sec.android.app.shealth,0,6cbc2f42-ce2c-4e2e-b307-88ac422c4fac.achievement.json,6cbc2f42-ce2c-4e2e-b307-88ac422c4fac,1.6359E+12
4326,c84ecfd7-1c06-4083-a237-32b9ae4bd29d.binning_data.json,2423719,6000,15,01:10.2,com.sec.android.app.shealth,01:10.2,,1.3644567,3307.06,174.59,4311,fLETIHaUF/,com.sec.android.app.shealth,0,c84ecfd7-1c06-4083-a237-32b9ae4bd29d.achievement.json,c84ecfd7-1c06-4083-a237-32b9ae4bd29d,1.63624E+12
2293,b572d9ab-8e25-4cfb-8266-787f556d7c56.binning_data.json,1190358,6000,2,00:01.8,com.sec.android.app.shealth,00:01.8,,1.5299504,1821.19,90.26,2291,fLETIHaUF/,com.sec.android.app.shealth,0,b572d9ab-8e25-4cfb-8266-787f556d7c56.achievement.json,b572d9ab-8e25-4cfb-8266-787f556d7c56,1.63711E+12
1434,646a22d1-d5c6-4c6d-a946-ada19d555f54.binning_data.json,745602,6000,0,34:38.9,com.sec.android.app.shealth,15:40.7,646a22d1-d5c6-4c6d-a946-ada19d555f54.source_info.json,1.495528,1115.0701,51.57,1434,VfS0qUERdZ,com.sec.android.app.shealth,0,646a22d1-d5c6-4c6d-a946-ada19d555f54.achievement.json,646a22d1-d5c6-4c6d-a946-ada19d555f54,1.63417E+12
768,a31cd015-3da7-48e9-ad4b-d12c2940dc55.binning_data.json,362859,6000,4,35:50.8,com.sec.android.app.shealth,15:16.8,a31cd015-3da7-48e9-ad4b-d12c2940dc55.source_info.json,1.7097821,620.41,27.64,764,VfS0qUERdZ,com.sec.android.app.shealth,0,a31cd015-3da7-48e9-ad4b-d12c2940dc55.achievement.json,a31cd015-3da7-48e9-ad4b-d12c2940dc55,1.63408E+12
8004,31eeba50-fc50-4d49-808d-e5d3c349957b.binning_data.json,4141815,6000,65,00:02.4,com.sec.android.app.shealth,00:02.4,,1.5112069,6259.14,321.78,7939,fLETIHaUF/,com.sec.android.app.shealth,0,31eeba50-fc50-4d49-808d-e5d3c349957b.achievement.json,31eeba50-fc50-4d49-808d-e5d3c349957b,1.6365E+12
1172,bdbab67f-f27d-4e27-b53f-f4cee3e0f64d.binning_data.json,598970,6000,5,55:48.0,com.sec.android.app.shealth,15:45.1,bdbab67f-f27d-4e27-b53f-f4cee3e0f64d.source_info.json,1.5346833,919.23,41.28,1167,VfS0qUERdZ,com.sec.android.app.shealth,0,bdbab67f-f27d-4e27-b53f-f4cee3e0f64d.achievement.json,bdbab67f-f27d-4e27-b53f-f4cee3e0f64d,1.634E+12
11498,51645240-b8f8-471e-ad1d-7e6d181cd76c.binning_data.json,6254387,6000,24,00:02.6,com.sec.android.app.shealth,00:02.6,,1.4073431,8802.07,459.05,11474,fLETIHaUF/,com.sec.android.app.shealth,0,51645240-b8f8-471e-ad1d-7e6d181cd76c.achievement.json,51645240-b8f8-471e-ad1d-7e6d181cd76c,1.63737E+12
5475,6f6e60e8-3b58-493d-8bd2-bb6f1e947e54.binning_data.json,2952052,6000,13,00:03.0,com.sec.android.app.shealth,00:03.0,,1.4293886,4219.63,216.09,5462,fLETIHaUF/,com.sec.android.app.shealth,0,6f6e60e8-3b58-493d-8bd2-bb6f1e947e54.achievement.json,6f6e60e8-3b58-493d-8bd2-bb6f1e947e54,1.63616E+12
10904,1081d76c-e540-480c-85a1-71f76649681b.binning_data.json,5932379,6000,24,00:02.4,com.sec.android.app.shealth,00:02.4,,1.4124297,8379.07,433.66,10880,fLETIHaUF/,com.sec.android.app.shealth,0,1081d76c-e540-480c-85a1-71f76649681b.achievement.json,1081d76c-e540-480c-85a1-71f76649681b,1.63676E+12
39,f764856f-66a0-4e15-9651-70d39f9c3126.binning_data.json,15667,6000,0,50:08.4,com.sec.android.app.shealth,50:08.4,f764856f-66a0-4e15-9651-70d39f9c3126.source_info.json,2.0833333,32.64,1.25,39,VfS0qUERdZ,com.sec.android.app.shealth,0,f764856f-66a0-4e15-9651-70d39f9c3126.achievement.json,f764856f-66a0-4e15-9651-70d39f9c3126,1.63434E+12
146,664e1118-f749-4fc2-af8c-922b1bc00d8e.binning_data.json,74291,6000,0,00:02.3,com.sec.android.app.shealth,00:02.3,,1.5366437,114.159996,5.48,146,fLETIHaUF/,com.sec.android.app.shealth,0,664e1118-f749-4fc2-af8c-922b1bc00d8e.achievement.json,664e1118-f749-4fc2-af8c-922b1bc00d8e,1.63642E+12
101,75b2fa4f-959b-4ca3-a8a0-d3d34634d143.binning_data.json,52625,6000,0,28:46.7,com.sec.android.app.shealth,15:36.2,75b2fa4f-959b-4ca3-a8a0-d3d34634d143.source_info.json,1.488622,78.34,3.45,101,VfS0qUERdZ,com.sec.android.app.shealth,0,75b2fa4f-959b-4ca3-a8a0-d3d34634d143.achievement.json,75b2fa4f-959b-4ca3-a8a0-d3d34634d143,1.63426E+12
