com.samsung.shealth.food_frequent,6170019,1
eveningsnack_count,update_time,create_time,morningsnack_count,dinner_count,breakfast_count,deviceuuid,pkg_name,afternoonsnack_count,datauuid,food_info_id,lunch_count
0.0,2021-07-08 02:59:15.443,2021-07-08 02:59:15.443,0.0,0.0,0.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,67577bea-4ec6-4e36-be58-ef216609d706,a005aea5-c0cc-4cf0-a7fd-5f6f5d0d12cf,1.0,
0.0,2021-07-08 12:07:39.558,2021-07-08 12:07:39.558,0.0,1.0,0.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,6f2af15d-4d03-41d9-87b2-d5c5e3fbeea6,812db775-5909-4ee3-9678-9df2800befa3,0.0,
0.0,2021-07-13 05:16:53.632,2021-07-13 05:16:53.632,0.0,0.0,0.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,b9688bb7-96cd-4010-87d6-027edccd94e4,7819ddea-9726-4a5d-8850-8f76e6f94ae2,1.0,
0.0,2021-07-13 05:16:53.571,2021-07-13 05:16:53.571,0.0,0.0,0.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,aadcdecd-125c-4168-865a-6f8412fcc084,c5bf1562-e461-4048-8119-0fac0ae274e6,1.0,
0.0,2021-07-13 05:16:53.617,2021-07-13 05:16:53.617,0.0,0.0,0.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,1459ffbf-96fa-456c-9915-d4aaf8a46318,d1c8d27a-c5f4-4775-a5d2-3add279b39c4,1.0,
0.0,2021-07-22 03:28:07.617,2021-07-14 05:40:13.016,0.0,0.0,0.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,d312e34b-1762-4b6b-88ff-748910fc195d,e07621b5-eed7-4f9e-850f-78108f7eef36,2.0,
0.0,2021-07-14 05:41:16.475,2021-07-14 05:41:16.475,0.0,0.0,0.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,c4a5ecf9-ff20-4ae6-86c1-eda20fc3b675,30ca09d2-f433-4597-9094-bf85f37025e3,1.0,
0.0,2021-09-29 02:18:58.532,2021-07-14 05:40:12.990,0.0,0.0,0.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,ef40bced-fdc1-49ec-96bb-0a99a166b544,bf751eca-754c-48df-a742-e26da4f50874,2.0,
0.0,2021-07-19 02:57:30.992,2021-07-19 02:57:30.992,0.0,0.0,1.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,894234f6-1ff9-4818-8da3-d0ba3937a37f,4192581a-889b-48e0-a6e5-d1c66dd92975,0.0,
0.0,2021-07-19 02:57:30.968,2021-07-19 02:57:30.968,0.0,0.0,1.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,5a4e64e4-f464-4307-9a93-837766de27f3,eb8c59bf-9cd5-40e8-a40f-31d345132be6,0.0,
0.0,2021-07-14 05:40:12.938,2021-07-14 05:40:12.938,0.0,0.0,0.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,bf08b650-15cc-45dc-ae3a-6a6bb223c288,d12af88c-28ec-4e6b-a10c-02a32953de91,1.0,
0.0,2021-07-19 02:57:30.913,2021-07-19 02:57:30.913,0.0,0.0,1.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,3cb47cb1-2efc-4926-bdd2-b1f81757ad0c,46060e7d-d002-4947-83ad-0eccd5c28a40,0.0,
0.0,2021-07-19 02:57:30.888,2021-07-19 02:57:30.888,0.0,0.0,1.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,459d61c3-2358-4950-9ae1-cc6179e81f63,38cf52fd-6f5c-493c-a2ae-21b9a5dc1383,0.0,
0.0,2021-07-19 03:02:31.842,2021-07-19 03:02:31.842,0.0,0.0,0.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,dd58c49e-6229-4987-b8b9-593f6e99a00b,273c43c4-e3f2-4c58-9548-52f791f452e1,1.0,
0.83,2021-07-03 02:58:33.007,2021-07-03 02:58:33.007,0.83,0.83,0.83,V57RQzDK0T,com.sec.android.app.shealth,0.83,1cfd14fe-89c4-4e53-9d8f-ef2822e3a618,a5be54b0-eed6-46d8-b3dc-f293afc7921c,0.83,
0.0,2021-07-19 03:02:31.790,2021-07-19 03:02:31.790,0.0,0.0,0.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,caaee8f8-4e7b-457d-9ba9-3ec320d22ba6,5eac8fe9-4d46-4efe-adb0-dc392bc72696,1.0,
0.0,2021-07-21 02:48:12.318,2021-07-21 02:48:12.318,0.0,0.0,1.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,d1b1d796-8d43-484f-a3a4-ab30664cf832,27e05158-43fa-44f9-8498-d90c409d2d9b,0.0,
0.0,2021-07-03 03:02:05.889,2021-07-03 03:02:05.889,0.0,0.0,1.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,7834ac5e-cd09-494f-b750-be7388b94098,69d2985e-f275-418e-80ec-aeb15763a906,0.0,
0.0,2021-07-19 03:02:31.769,2021-07-19 03:02:31.769,0.0,0.0,0.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,ba6473e3-f169-448d-9444-01f21247a8b0,520f3df2-55ed-4daa-9818-65c70c56ff40,1.0,
0.0,2021-07-08 02:53:47.114,2021-07-08 02:53:47.114,0.0,0.0,1.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,f06ee1a1-2392-41b0-af4d-af2d26fe9101,26b51da9-0366-4100-8851-7aa20851eab1,0.0,
0.0,2021-09-29 02:22:40.956,2021-07-21 02:48:12.291,0.0,0.0,2.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,d27049f4-08b0-4eeb-a31c-eccc22f95081,6751410e-9887-4850-8d72-300b12f8cedf,0.0,
0.79,2021-07-03 02:58:33.008,2021-07-03 02:58:33.008,0.79,0.79,0.79,V57RQzDK0T,com.sec.android.app.shealth,0.79,5dc4443a-a0dd-4efc-ae9a-77662800ec7a,f9bf6dd1-d21c-43af-b5b4-78c6c2b24283,0.79,
0.0,2021-07-21 02:53:01.588,2021-07-21 02:53:01.588,0.0,0.0,0.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,8b16ec07-1bc4-4eae-b06f-185da659c8ec,d0c1bdc3-5fc1-49b2-8036-550a9d16b0b5,1.0,
0.0,2021-07-21 02:53:01.483,2021-07-21 02:53:01.483,0.0,0.0,0.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,a356956d-732f-4fc4-8229-e8d0b6606e4e,98ebedeb-6c0f-469f-8cb4-39095e49001d,1.0,
0.0,2021-07-19 03:02:31.824,2021-07-19 03:02:31.824,0.0,0.0,0.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,e788ef49-d46c-445e-9a1a-190e2e459317,0d61f868-489b-4d57-ba24-a8321ecd29f5,1.0,
0.0,2021-07-03 03:02:05.915,2021-07-03 03:02:05.915,0.0,0.0,1.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,275cf7b9-a07d-477f-bfe4-33095fbedbed,78470c9c-85e5-481a-a71a-2cc7bdadee59,0.0,
0.0,2021-07-08 02:59:15.505,2021-07-08 02:59:15.505,0.0,0.0,0.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,cd18c0d8-4f75-4b66-8fab-120575790afc,da8000c4-b7d9-4c4a-bf5d-108b49ee2362,1.0,
0.0,2021-07-22 03:28:07.637,2021-07-22 03:28:07.637,0.0,0.0,0.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,c4a4d6fd-1811-4e58-8767-df561b04a095,8daee181-6b8e-4348-b5e2-b384ff44ad4a,1.0,
0.0,2021-07-22 03:21:27.766,2021-07-22 03:21:27.766,0.0,0.0,1.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,757f3528-b8bc-4249-8902-17adb368b9fb,7071524c-c98d-4b31-a618-1bbdaf44202c,0.0,
0.0,2021-07-08 02:59:15.374,2021-07-08 02:59:15.374,0.0,0.0,0.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,8d7f03c5-38cd-4112-b25a-47aef50501fe,c3dcb7d6-dbee-41ad-a280-bb9c02b5b38c,1.0,
0.0,2021-07-21 02:53:01.464,2021-07-21 02:53:01.464,0.0,0.0,0.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,15ebc143-bd31-4fd3-a9b9-b15e2a0caeb0,0b40d965-c46e-476f-b1dd-d65367888e11,1.0,
0.0,2021-07-21 02:53:01.561,2021-07-21 02:53:01.561,0.0,0.0,0.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,db1619ac-cdb2-40ec-8866-cd52c283c579,577736c0-f94f-445e-a73a-3bab6e13d189,1.0,
0.0,2021-09-29 02:18:58.399,2021-09-29 02:18:58.399,0.0,0.0,0.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,374e71fd-91a6-46af-a7a7-5cfd0cdf9cb5,79596334-88ed-439a-92da-4a4e8457c99b,1.0,
0.0,2021-07-08 03:01:01.964,2021-07-08 03:01:01.964,0.0,0.0,0.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,11dac566-f8f1-4bce-9838-b30500f36f4c,9a637255-f18a-4685-8ec4-34f7e22d2cb9,1.0,
0.0,2021-07-21 02:53:01.641,2021-07-21 02:53:01.641,0.0,0.0,0.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,2671799f-a548-4807-b692-ea036d9e47da,4bfaabff-b6bc-46e6-a808-bb2d745ae5de,1.0,
0.0,2021-09-29 02:18:58.506,2021-09-29 02:18:58.506,0.0,0.0,0.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,d099fe11-b2c9-46d9-9f9b-a357f404054a,7c264e85-9b9c-4f3d-9c2d-6f06fe950c03,1.0,
0.0,2021-07-22 03:28:07.600,2021-07-22 03:28:07.600,0.0,0.0,0.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,7f342a2f-239e-4702-9105-ad6b551013cf,b5728318-2aee-4681-ad26-2a3e79898fc5,1.0,
0.0,2021-07-13 05:16:53.535,2021-07-13 05:16:53.535,0.0,0.0,0.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,c82de323-7078-4634-a570-419e5224a04f,e09daab4-f26e-463d-87a0-f9e6049b8bab,1.0,
0.0,2021-07-22 03:28:07.660,2021-07-22 03:28:07.660,0.0,0.0,0.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,82f8100f-e8fc-450b-b14f-874ec21f0079,5d05ceb5-90fc-47f4-a9a6-7fe673af7b5b,1.0,
0.0,2021-09-29 02:18:58.584,2021-09-29 02:18:58.584,0.0,0.0,0.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,6431336f-f05f-48b2-9b36-3b5a92e0542f,438844a2-0966-4a72-9f1a-21377766c86b,1.0,
0.0,2021-09-30 05:50:48.716,2021-09-30 05:50:48.716,0.0,0.0,0.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,9297bbb5-4619-4086-9c43-69c419be2076,4e7fd17b-2bb3-45f0-b824-03e52da11514,1.0,
0.0,2021-09-30 05:50:48.836,2021-09-30 05:50:48.836,0.0,0.0,0.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,17538b56-74a2-468e-9fd6-681045e682db,45e41daa-6c20-4939-96ee-f4ffe05c9166,1.0,
0.0,2021-09-29 02:18:58.557,2021-09-29 02:18:58.557,0.0,0.0,0.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,6432f13a-46b7-4a4d-b617-ceddc7fb3869,3c87c84e-2613-4221-b6b3-d6c8ddcb4c1b,1.0,
0.0,2021-09-29 02:18:58.480,2021-09-29 02:18:58.480,0.0,0.0,0.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,5d5fb734-c498-4a20-8a07-30563f2012a3,2243545c-5570-442a-9052-1dfd85177df2,1.0,
0.0,2021-07-13 05:16:53.551,2021-07-13 05:16:53.551,0.0,0.0,0.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,5a0a6092-61c1-4845-b76f-732693cb2523,f336cf0b-7add-4fc6-970c-8caed03b44b4,1.0,
0.0,2021-07-14 05:40:12.900,2021-07-14 05:40:12.900,0.0,0.0,0.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,7d964a3a-30a9-4d1b-a6eb-08562624bda1,f5cf8563-019f-4e34-87d5-996c31ca434d,1.0,
0.0,2021-09-30 05:50:48.748,2021-09-30 05:50:48.748,0.0,0.0,0.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,beb9636e-c261-435f-aa48-baf0c5b9b9b1,d7710203-a850-49b2-9e8e-369e9f810c66,1.0,
0.0,2021-07-14 05:40:12.916,2021-07-14 05:40:12.916,0.0,0.0,0.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,391409a9-f5cd-46f9-aa9d-7971bf8ee23c,34c4a45c-170a-4cf0-9749-4467369e7903,1.0,
0.0,2021-07-18 07:07:29.515,2021-07-18 07:07:29.515,0.0,0.0,1.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,11e92e33-f45d-466d-bbe8-136f73730c0c,bbeab744-0456-4885-afe4-fd456def8df3,0.0,
0.0,2021-07-19 02:57:31.017,2021-07-19 02:57:31.017,0.0,0.0,1.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,5749135d-1980-45a1-bcb3-f8342defa71d,43c9586e-d9fd-44c1-9aca-c0e6d3339a05,0.0,
0.0,2021-07-18 07:08:52.870,2021-07-18 07:08:52.870,0.0,0.0,0.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,74fa6f08-444c-4359-96e6-326c0ab24f67,28ffcc44-90d1-471e-9ab2-1462c8ddddff,1.0,
0.0,2021-07-19 03:02:31.862,2021-07-19 03:02:31.862,0.0,0.0,0.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,6c31c7dd-1248-420a-aa5a-e89b285b0f86,36a3df77-c63c-4771-9957-84ba883c275c,1.0,
0.0,2021-09-29 02:22:40.978,2021-09-29 02:22:40.978,0.0,0.0,1.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,2301b626-2a4b-4d24-b42f-b3f140db150f,f59ff1f1-bf43-4261-8332-4db7bc677c20,0.0,
0.0,2021-07-19 03:02:31.746,2021-07-19 03:02:31.746,0.0,0.0,0.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,6892a7f5-6437-4271-a572-f535f7c776d9,aef3a99f-e2fe-4d3c-bcc2-345ac8a84a58,1.0,
0.0,2021-07-21 02:48:12.266,2021-07-21 02:48:12.266,0.0,0.0,1.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,a3ceb0c2-cdbe-4f55-83d0-c8f70fc0951d,d2a853ae-e626-4377-96d9-b47bc3fa51be,0.0,
0.0,2021-07-21 02:53:01.506,2021-07-21 02:53:01.506,0.0,0.0,0.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,59dcd6df-5dbf-436a-834e-b92b3816eeb2,746c6a3a-0cfd-4645-b62b-51a05b74ee7b,1.0,
0.0,2021-07-22 03:28:07.537,2021-07-22 03:28:07.537,0.0,0.0,0.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,a3aadc49-a83f-4cbf-9027-7cc4d98e79e1,a7719b5c-3588-4f01-813f-0929c1f20c6c,1.0,
0.0,2021-07-21 02:53:01.534,2021-07-21 02:53:01.534,0.0,0.0,0.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,c9d56963-0a28-48e6-8f59-e1de5d1008eb,54f5d519-8e35-4ddb-aae7-b28088216a5e,1.0,
0.0,2021-07-22 03:28:07.579,2021-07-22 03:28:07.579,0.0,0.0,0.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,7c220610-fe52-4c26-8d70-0d408f88a93f,600ad85c-2600-4bf0-914f-172e26717ded,1.0,
0.0,2021-09-29 02:18:58.427,2021-09-29 02:18:58.427,0.0,0.0,0.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,4974d512-21ea-44a4-8cb5-1f03d396d30b,10878421-cc1e-4417-8a92-2479fb70d1b4,1.0,
0.0,2021-09-29 02:18:58.451,2021-09-29 02:18:58.451,0.0,0.0,0.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,bb6b7078-d8e8-4a84-8e7b-f55091b079c5,0578e868-9c98-4352-9da2-234ee83ed104,1.0,
0.0,2021-09-29 02:22:40.905,2021-09-29 02:22:40.905,0.0,0.0,1.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,a182ac0f-f198-40e8-92e7-1009c35237b4,74e41f24-96ae-4798-9a67-3094e4b2677a,0.0,
0.0,2021-09-29 02:22:40.931,2021-09-29 02:22:40.931,0.0,0.0,1.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,5dc9bdfb-e87c-48c4-9aac-0c22026874c7,d6c55ca0-7dcd-4999-940a-8d3dc84725aa,0.0,
0.0,2021-09-30 05:50:48.889,2021-09-30 05:50:48.889,0.0,0.0,0.0,V57RQzDK0T,com.sec.android.app.shealth,0.0,4d6be0ba-8a07-4ad8-99d9-ec828e818539,e45459c4-6afe-4f6c-955e-9a37c953643e,1.0,
