com.samsung.health.food_info,6170019,6
potassium,vitamin_a,vitamin_c,vitamin_d,cholesterol,description,custom,provider_food_id,metric_serving_amount,sodium,dietary_fiber,total_fat,update_time,create_time,monosaturated_fat,protein,polysaturated_fat,iron,name,sugar,added_sugar,calcium,calorie,serving_description,info_provider,deviceuuid,metric_serving_unit,saturated_fat,trans_fat,pkg_name,carbohydrate,unit_count_per_calorie,datauuid,default_number_of_serving_unit
0.0,0.0,0.0,0.0,0.0,"222.0 kcal, 1",,quickinput-f21c1a2f-606a-42d1-89e8-9fd1f6b1de19,1,0.0,0.0,0.0,2021-07-21 02:48:12.073,2021-07-21 02:46:15.751,0.0,0.0,0.0,0.0,갈비탕,0.0,0.0,0.0,222.0,인분,,V57RQzDK0T,120001,0.0,0.0,com.sec.android.app.shealth,0.0,1.0,27e05158-43fa-44f9-8498-d90c409d2d9b,1,
0.0,0.0,0.0,0.0,0.0,"215.0 kcal, 1",,quickinput-9de51745-0117-4d65-b68e-8962e4a5a8f2,1,0.0,0.0,0.0,2021-07-21 02:53:01.310,2021-07-21 02:50:12.757,0.0,0.0,0.0,0.0,팝만두튀김*초간장,0.0,0.0,0.0,215.0,인분,,V57RQzDK0T,120001,0.0,0.0,com.sec.android.app.shealth,0.0,1.0,746c6a3a-0cfd-4645-b62b-51a05b74ee7b,1,
0.0,0.0,0.0,0.0,0.0,"310.0 kcal, 1",,quickinput-e870380a-100b-44c6-8d9b-4359140d78c1,1,0.0,0.0,0.0,2021-07-19 02:57:30.619,2021-07-19 02:55:49.447,0.0,0.0,0.0,0.0,돈사태장조림,0.0,0.0,0.0,310.0,인분,,V57RQzDK0T,120001,0.0,0.0,com.sec.android.app.shealth,0.0,1.0,4192581a-889b-48e0-a6e5-d1c66dd92975,1,
0.0,0.0,0.0,0.0,0.0,"57.0 kcal, 1",,quickinput-ad7bc447-e64e-4a0f-b1d7-f3c4423026bb,1,0.0,0.0,0.0,2021-09-29 02:18:58.080,2021-09-29 02:15:52.755,0.0,0.0,0.0,0.0,도토리묵야채무침,0.0,0.0,0.0,57.0,인분,,V57RQzDK0T,120001,0.0,0.0,com.sec.android.app.shealth,0.0,1.0,0578e868-9c98-4352-9da2-234ee83ed104,1,
0.0,0.0,0.0,0.0,0.0,"210.0 kcal, 1",,quickinput-bd6c5c2c-7e7e-4948-be9f-3cad51ac2a4e,1,0.0,0.0,0.0,2021-07-22 03:28:07.195,2021-07-22 03:22:49.808,0.0,0.0,0.0,0.0,두부계란전*부추양념장,0.0,0.0,0.0,210.0,인분,,V57RQzDK0T,120001,0.0,0.0,com.sec.android.app.shealth,0.0,1.0,a7719b5c-3588-4f01-813f-0929c1f20c6c,1,
0.0,0.0,0.0,0.0,0.0,"127.0 kcal, 1",,quickinput-b736137b-3445-4ab5-9289-0282e88d72b6,1,0.0,0.0,0.0,2021-07-19 03:02:31.503,2021-07-19 03:00:11.243,0.0,0.0,0.0,0.0,불어묵메추리알조림,0.0,0.0,0.0,127.0,인분,,V57RQzDK0T,120001,0.0,0.0,com.sec.android.app.shealth,0.0,1.0,273c43c4-e3f2-4c58-9548-52f791f452e1,1,
0.0,0.0,0.0,0.0,0.0,"245.0 kcal, 1",,quickinput-22886aed-d72f-4fc1-9fa6-91e190584490,1,0.0,0.0,0.0,2021-09-30 05:50:48.606,2021-09-29 02:27:50.834,0.0,0.0,0.0,0.0,청양소세지야채볶음,0.0,0.0,0.0,245.0,인분,,V57RQzDK0T,120001,0.0,0.0,com.sec.android.app.shealth,0.0,1.0,d7710203-a850-49b2-9e8e-369e9f810c66,1,
0.0,0.0,0.0,0.0,0.0,"326.0 kcal, 1",,quickinput-071e01a5-996a-47d0-9cbf-276b64ad2bab,1,0.0,0.0,0.0,2021-07-21 02:53:01.411,2021-07-21 02:48:44.794,0.0,0.0,0.0,0.0,훈제오리오븐구이,0.0,0.0,0.0,326.0,인분,,V57RQzDK0T,120001,0.0,0.0,com.sec.android.app.shealth,0.0,1.0,4bfaabff-b6bc-46e6-a808-bb2d745ae5de,1,
0.0,0.0,0.0,0.0,0.0,"287.0 kcal, 1",,quickinput-ef8ae0ef-a042-4b17-920c-a31c49aa405b,1,0.0,0.0,0.0,2021-09-29 02:18:58.132,2021-09-29 02:14:57.187,0.0,0.0,0.0,0.0,된장찌개,0.0,0.0,0.0,287.0,인분,,V57RQzDK0T,120001,0.0,0.0,com.sec.android.app.shealth,0.0,1.0,79596334-88ed-439a-92da-4a4e8457c99b,1,
0.0,0.0,0.0,0.0,0.0,"98.0 kcal, 1",,quickinput-cb3d7cc6-58a4-44e9-9360-37c05f78c006,1,0.0,0.0,0.0,2021-07-21 02:53:01.211,2021-07-21 02:51:23.572,0.0,0.0,0.0,0.0,우유빙수,0.0,0.0,0.0,98.0,인분,,V57RQzDK0T,120001,0.0,0.0,com.sec.android.app.shealth,0.0,1.0,0b40d965-c46e-476f-b1dd-d65367888e11,1,
0.0,0.0,0.0,0.0,0.0,"0.0 kcal, 1",,quickinput-cdbfe0b0-c014-4fd0-b760-52db1444604f,1,0.0,0.0,0.0,2021-09-29 02:22:40.803,2021-09-29 02:21:24.011,0.0,0.0,0.0,0.0,무채나물,0.0,0.0,0.0,0.0,인분,,V57RQzDK0T,120001,0.0,0.0,com.sec.android.app.shealth,0.0,1.0,f59ff1f1-bf43-4261-8332-4db7bc677c20,1,
0.0,0.0,0.0,0.0,0.0,"4.0 kcal, 1",,quickinput-805c8233-a05c-44dd-9c8f-cf7423206eaa,1,0.0,0.0,0.0,2021-07-19 02:57:30.702,2021-07-19 02:56:39.128,0.0,0.0,0.0,0.0,보리차,0.0,0.0,0.0,4.0,인분,,V57RQzDK0T,120001,0.0,0.0,com.sec.android.app.shealth,0.0,1.0,eb8c59bf-9cd5-40e8-a40f-31d345132be6,1,
0.0,0.0,0.0,0.0,0.0,"345.0 kcal, 1",,quickinput-22f2a726-0d96-4111-80f6-aaa067c76f7d,1,0.0,0.0,0.0,2021-07-22 03:28:07.385,2021-07-22 03:24:32.671,0.0,0.0,0.0,0.0,통마늘제육봌음-양파,0.0,0.0,0.0,345.0,인분,,V57RQzDK0T,120001,0.0,0.0,com.sec.android.app.shealth,0.0,1.0,5d05ceb5-90fc-47f4-a9a6-7fe673af7b5b,1,
0.0,0.0,0.0,0.0,0.0,"347.0 kcal, 1",,quickinput-126d06ea-c4f6-42ac-b909-4c97dfcf108e,1,0.0,0.0,0.0,2021-09-30 05:50:48.467,2021-09-30 05:47:30.780,0.0,0.0,0.0,0.0,뚝배기불고기,0.0,0.0,0.0,347.0,인분,,V57RQzDK0T,120001,0.0,0.0,com.sec.android.app.shealth,0.0,1.0,45e41daa-6c20-4939-96ee-f4ffe05c9166,1,
0.0,0.0,0.0,0.0,0.0,"45.0 kcal, 1",,quickinput-902cf414-6860-494f-bac8-d04dbcf4f303,1,0.0,0.0,0.0,2021-07-19 03:02:31.592,2021-07-19 03:00:57.027,0.0,0.0,0.0,0.0,제호탕,0.0,0.0,0.0,45.0,인분,,V57RQzDK0T,120001,0.0,0.0,com.sec.android.app.shealth,0.0,1.0,36a3df77-c63c-4771-9957-84ba883c275c,1,
0.0,0.0,0.0,0.0,0.0,"150.0 kcal, 1",,quickinput-ad3f206f-7c98-4259-bd7b-d9a33386cc35,1,0.0,0.0,0.0,2021-07-21 02:53:01.262,2021-07-21 02:49:28.391,0.0,0.0,0.0,0.0,추가백미밥,0.0,0.0,0.0,150.0,인분,,V57RQzDK0T,120001,0.0,0.0,com.sec.android.app.shealth,0.0,1.0,98ebedeb-6c0f-469f-8cb4-39095e49001d,1,
0.0,0.0,0.0,0.0,0.0,"10.0 kcal, 1",,quickinput-b412b690-82f9-4ddc-8db1-d801cca492b9,1,0.0,0.0,0.0,2021-09-29 02:18:58.033,2021-09-29 02:16:39.398,0.0,0.0,0.0,0.0,구운파래김,0.0,0.0,0.0,10.0,인분,,V57RQzDK0T,120001,0.0,0.0,com.sec.android.app.shealth,0.0,1.0,2243545c-5570-442a-9052-1dfd85177df2,1,
0.0,0.0,0.0,0.0,0.0,"300.0 kcal, 1",,quickinput-f788337d-4621-4459-b950-9402e4852cca,1,0.0,0.0,0.0,2021-09-30 05:50:48.653,2021-09-29 02:31:22.685,0.0,0.0,0.0,0.0,혼합잡곡밥,0.0,0.0,0.0,300.0,인분,,V57RQzDK0T,120001,0.0,0.0,com.sec.android.app.shealth,0.0,1.0,e45459c4-6afe-4f6c-955e-9a37c953643e,1,
0.0,0.0,0.0,0.0,0.0,"234.0 kcal, 1",,quickinput-f02e3d0a-fba0-4850-bafd-c77d8855397f,1,0.0,0.0,0.0,2021-07-22 03:28:07.239,2021-07-22 03:21:52.261,0.0,0.0,0.0,0.0,들깨수제비국,0.0,0.0,0.0,234.0,인분,,V57RQzDK0T,120001,0.0,0.0,com.sec.android.app.shealth,0.0,1.0,8daee181-6b8e-4348-b5e2-b384ff44ad4a,1,
0.0,0.0,0.0,0.0,0.0,"326.0 kcal, 1",,quickinput-3ea7df18-3dda-402d-a0df-466d653c8915,1,0.0,0.0,0.0,2021-09-29 02:18:57.979,2021-09-29 02:14:17.020,0.0,0.0,0.0,0.0,고등어묵은지조림,0.0,0.0,0.0,326.0,인분,,V57RQzDK0T,120001,0.0,0.0,com.sec.android.app.shealth,0.0,1.0,10878421-cc1e-4417-8a92-2479fb70d1b4,1,
0.0,0.0,0.0,0.0,0.0,"0.0 kcal, 1",,quickinput-5b28269b-8f32-43ba-ab05-f611c199005e,1,0.0,0.0,0.0,2021-09-29 02:22:40.720,2021-09-29 02:19:34.975,0.0,0.0,0.0,0.0,부대찌개,0.0,0.0,0.0,0.0,인분,,V57RQzDK0T,120001,0.0,0.0,com.sec.android.app.shealth,0.0,1.0,74e41f24-96ae-4798-9a67-3094e4b2677a,1,
0.0,0.0,0.0,0.0,0.0,"45.0 kcal, 1",,quickinput-f1900f5b-5959-402d-9374-7c65f5ee169f,0,0.0,0.0,0.0,2021-09-29 02:32:32.179,2021-09-29 02:32:32.179,0.0,0.0,0.0,0.0,복분자홍초,0.0,0.0,0.0,45.0,인분,,V57RQzDK0T,120001,0.0,0.0,com.sec.android.app.shealth,0.0,1.0,91f1ce6f-dc10-4267-b59d-30306a23f969,1,
