com.samsung.health.step_count,1144003,6
speed,pkg_name,count,sample_position_type,time_offset,start_time,calorie,deviceuuid,custom,end_time,datauuid,distance,create_time,update_time
0.172591,com.sec.android.app.shealth,14,,32400000,2021. 12. 02. 오후 12:24:00,0.500793,jj7jIQhOji,,2021. 12. 02. 오후 12:24:59,5934244d-9b66-7a70-5bdc-c2f95cfdfc72,10.355469,2021. 12. 02. 오후 12:24:59,2021. 12. 02. 오후 12:25:00,
1.038737,com.sec.android.app.shealth,81,,32400000,2021. 12. 02. 오후 12:25:00,2.842102,jj7jIQhOji,,2021. 12. 02. 오후 12:25:59,68612640-0618-808d-d82e-bbacd80cf936,62.324219,2021. 12. 02. 오후 12:25:59,2021. 12. 02. 오후 12:26:00,
0.139941,com.sec.android.app.shealth,11,,32400000,2021. 12. 02. 오후 12:26:00,0.386292,jj7jIQhOji,,2021. 12. 02. 오후 12:26:59,7ad78b3a-ca96-f116-d086-7de9e2e75600,8.396484,2021. 12. 02. 오후 12:26:59,2021. 12. 02. 오후 12:27:00,
0.193359,com.sec.android.app.shealth,15,,32400000,2021. 12. 02. 오후 12:27:00,0.528015,jj7jIQhOji,,2021. 12. 02. 오후 12:27:59,c20cc7e1-5503-0202-a097-3fd8a71d149b,11.601562,2021. 12. 02. 오후 12:27:59,2021. 12. 02. 오후 12:28:00,
0.177279,com.sec.android.app.shealth,13,,32400000,2021. 12. 02. 오후 12:28:00,0.447510,jj7jIQhOji,,2021. 12. 02. 오후 12:28:59,335b4c69-9365-6c83-51d2-73191e6bace5,10.636719,2021. 12. 02. 오후 12:28:59,2021. 12. 02. 오후 12:29:00,
0.424642,com.sec.android.app.shealth,34,,32400000,2021. 12. 02. 오후 12:33:00,1.211670,jj7jIQhOji,,2021. 12. 02. 오후 12:33:59,094f41eb-f920-4806-af6a-5dae7118633d,25.478516,2021. 12. 02. 오후 12:33:59,2021. 12. 02. 오후 12:34:00,
0.137891,com.sec.android.app.shealth,11,,32400000,2021. 12. 02. 오후 12:34:00,0.390137,jj7jIQhOji,,2021. 12. 02. 오후 12:34:59,471c7a74-e8c9-5865-49a0-486bedf3851e,8.273438,2021. 12. 02. 오후 12:34:59,2021. 12. 02. 오후 12:35:00,
1.050032,com.sec.android.app.shealth,83,,32400000,2021. 12. 02. 오후 12:36:00,2.924744,jj7jIQhOji,,2021. 12. 02. 오후 12:36:59,06d2f48f-0a84-19a1-224e-bd9d5e7999da,63.001953,2021. 12. 02. 오후 12:36:59,2021. 12. 02. 오후 12:37:00,
0.478483,com.sec.android.app.shealth,38,,32400000,2021. 12. 02. 오후 12:37:00,1.341553,jj7jIQhOji,,2021. 12. 02. 오후 12:37:59,933e482a-f824-070c-ad81-ae5bc32ba901,28.708984,2021. 12. 02. 오후 12:37:59,2021. 12. 02. 오후 12:38:00,
0.143750,com.sec.android.app.shealth,11,,32400000,2021. 12. 02. 오후 12:38:00,0.383972,jj7jIQhOji,,2021. 12. 02. 오후 12:38:59,696166f8-0e13-a3f2-2437-28fd38d2da30,8.625000,2021. 12. 02. 오후 12:38:59,2021. 12. 02. 오후 12:39:00,
0.732585,com.sec.android.app.shealth,57,,32400000,2021. 12. 02. 오후 12:41:00,2.000366,jj7jIQhOji,,2021. 12. 02. 오후 12:41:59,8527918d-a53d-884b-b364-9e5395c785bd,43.955078,2021. 12. 02. 오후 12:41:59,2021. 12. 02. 오후 12:42:00,
1.120312,com.sec.android.app.shealth,86,,32400000,2021. 12. 02. 오후 12:42:00,3.001099,jj7jIQhOji,,2021. 12. 02. 오후 12:42:59,69040033-7e72-ff9b-de91-88f20385e8b9,67.218750,2021. 12. 02. 오후 12:42:59,2021. 12. 02. 오후 12:43:00,
0.415690,com.sec.android.app.shealth,32,,32400000,2021. 12. 02. 오후 12:43:00,1.120544,jj7jIQhOji,,2021. 12. 02. 오후 12:43:59,b3ff765e-6752-3c2b-eaff-1257b93e318b,24.941406,2021. 12. 02. 오후 12:43:59,2021. 12. 02. 오후 12:44:00,
0.960352,com.sec.android.app.shealth,74,,32400000,2021. 12. 02. 오후 12:44:00,2.585144,jj7jIQhOji,,2021. 12. 02. 오후 12:44:59,ca9fe7c5-9dfe-c183-bb12-2608195cc579,57.621094,2021. 12. 02. 오후 12:44:59,2021. 12. 02. 오후 12:45:00,
1.277376,com.sec.android.app.shealth,97,,32400000,2021. 12. 02. 오후 12:45:00,3.370178,jj7jIQhOji,,2021. 12. 02. 오후 12:45:59,c3f81727-6fd6-2d03-b083-9f101578ce6f,76.642578,2021. 12. 02. 오후 12:45:59,2021. 12. 02. 오후 12:46:00,
1.301432,com.sec.android.app.shealth,98,,32400000,2021. 12. 02. 오후 12:46:00,3.397034,jj7jIQhOji,,2021. 12. 02. 오후 12:46:59,5a1b7ed1-65b0-463d-5cb6-4d124e0d786e,78.085938,2021. 12. 02. 오후 12:46:59,2021. 12. 02. 오후 12:47:00,
0.974609,com.sec.android.app.shealth,75,,32400000,2021. 12. 02. 오후 12:47:00,2.623840,jj7jIQhOji,,2021. 12. 02. 오후 12:47:59,2d3bf598-7f96-3ea6-6059-746d5e26c376,58.476562,2021. 12. 02. 오후 12:47:59,2021. 12. 02. 오후 12:48:00,
0.535905,com.sec.android.app.shealth,42,,32400000,2021. 12. 02. 오후 12:49:00,1.475586,jj7jIQhOji,,2021. 12. 02. 오후 12:49:59,630a5d74-f8ef-afd8-4867-824eb9ac7f67,32.154297,2021. 12. 02. 오후 12:49:59,2021. 12. 02. 오후 12:50:00,
1.052897,com.sec.android.app.shealth,83,,32400000,2021. 12. 02. 오후 12:50:00,2.928101,jj7jIQhOji,,2021. 12. 02. 오후 12:50:59,fb546f38-d377-b8a1-27f7-0bb2cd45386e,63.173828,2021. 12. 02. 오후 12:50:59,2021. 12. 02. 오후 12:51:00,
1.047982,com.sec.android.app.shealth,83,,32400000,2021. 12. 02. 오후 12:51:00,2.926453,jj7jIQhOji,,2021. 12. 02. 오후 12:51:59,37a296ea-8b14-6aa9-72d1-808697ec389d,62.878906,2021. 12. 02. 오후 12:51:59,2021. 12. 02. 오후 12:52:00,
1.037370,com.sec.android.app.shealth,81,,32400000,2021. 12. 02. 오후 12:52:00,2.843323,jj7jIQhOji,,2021. 12. 02. 오후 12:52:59,2419fa68-8a22-fd42-fee0-4f5fba72c4ac,62.242188,2021. 12. 02. 오후 12:52:59,2021. 12. 02. 오후 12:53:00,
0.425977,com.sec.android.app.shealth,34,,32400000,2021. 12. 02. 오후 12:53:00,1.209106,jj7jIQhOji,,2021. 12. 02. 오후 12:53:59,2a961d96-322a-a841-82d6-50a95620a2e3,25.558594,2021. 12. 02. 오후 12:53:59,2021. 12. 02. 오후 12:54:00,
1.331673,com.sec.android.app.shealth,102,,32400000,2021. 12. 02. 오후 12:54:00,3.564209,jj7jIQhOji,,2021. 12. 02. 오후 12:54:59,50a57c14-f1d6-8d28-f962-f7e0f84e4b7d,79.900391,2021. 12. 02. 오후 12:54:59,2021. 12. 02. 오후 12:55:00,
1.050032,com.sec.android.app.shealth,82,,32400000,2021. 12. 02. 오후 12:55:00,2.875916,jj7jIQhOji,,2021. 12. 02. 오후 12:55:59,86b81fab-c41a-7f24-673e-73100e266c3c,63.001953,2021. 12. 02. 오후 12:55:59,2021. 12. 02. 오후 12:56:00,
1.088281,com.sec.android.app.shealth,84,,32400000,2021. 12. 02. 오후 12:56:00,2.935791,jj7jIQhOji,,2021. 12. 02. 오후 12:56:59,23f075ee-2a21-f768-bdef-46036d5aefdd,65.296875,2021. 12. 02. 오후 12:56:59,2021. 12. 02. 오후 12:57:00,
0.785221,com.sec.android.app.shealth,60,,32400000,2021. 12. 02. 오후 12:57:00,2.090759,jj7jIQhOji,,2021. 12. 02. 오후 12:57:59,1c64eada-4fd9-1de3-dc67-133b18995919,47.113281,2021. 12. 02. 오후 12:57:59,2021. 12. 02. 오후 12:58:00,
0.951139,com.sec.android.app.shealth,74,,32400000,2021. 12. 02. 오후 12:58:00,2.597839,jj7jIQhOji,,2021. 12. 02. 오후 12:58:59,d663852c-9c64-a98a-1be6-57973a106510,57.068359,2021. 12. 02. 오후 12:58:59,2021. 12. 02. 오후 12:59:00,
1.181836,com.sec.android.app.shealth,92,,32400000,2021. 12. 02. 오후 12:59:00,3.222900,jj7jIQhOji,,2021. 12. 02. 오후 12:59:59,ffce5eb6-940e-5fe6-a089-1caf905f08e9,70.910156,2021. 12. 02. 오후 12:59:59,2021. 12. 02. 오후 1:00:00,
0.830469,com.sec.android.app.shealth,66,,32400000,2021. 12. 02. 오후 1:00:00,2.332764,jj7jIQhOji,,2021. 12. 02. 오후 1:00:59,c9e4f494-a59a-a2eb-16df-c48af9597d6b,49.828125,2021. 12. 02. 오후 1:00:59,2021. 12. 02. 오후 1:01:00,
0.830827,com.sec.android.app.shealth,65,,32400000,2021. 12. 02. 오후 1:01:00,2.284058,jj7jIQhOji,,2021. 12. 02. 오후 1:01:59,017d3d77-6bf1-3719-5662-07ae479e76fd,49.849609,2021. 12. 02. 오후 1:01:59,2021. 12. 02. 오후 1:02:00,
0.296257,com.sec.android.app.shealth,24,,32400000,2021. 12. 02. 오후 1:02:00,0.859375,jj7jIQhOji,,2021. 12. 02. 오후 1:02:59,f6346a95-15a4-d5a2-f45c-1fb8ee9734ed,17.775391,2021. 12. 02. 오후 1:02:59,2021. 12. 02. 오후 1:03:00,
0.387858,com.sec.android.app.shealth,30,,32400000,2021. 12. 02. 오후 1:03:00,1.047974,jj7jIQhOji,,2021. 12. 02. 오후 1:03:59,5021b517-7c12-2dc4-76b3-8f1e3226cf97,23.271484,2021. 12. 02. 오후 1:03:59,2021. 12. 02. 오후 1:04:00,
0.934505,com.sec.android.app.shealth,73,,32400000,2021. 12. 02. 오후 1:04:00,2.564026,jj7jIQhOji,,2021. 12. 02. 오후 1:04:59,edc4cd0b-b387-9194-8da2-27825f1dc9e9,56.070312,2021. 12. 02. 오후 1:04:59,2021. 12. 02. 오후 1:05:00,
1.214258,com.sec.android.app.shealth,93,,32400000,2021. 12. 02. 오후 1:05:00,3.240967,jj7jIQhOji,,2021. 12. 02. 오후 1:05:59,959fab6d-57f0-aee1-1a5a-e4c0c8cd1bab,72.855469,2021. 12. 02. 오후 1:05:59,2021. 12. 02. 오후 1:06:00,
1.104850,com.sec.android.app.shealth,86,,32400000,2021. 12. 02. 오후 1:06:00,3.019592,jj7jIQhOji,,2021. 12. 02. 오후 1:06:59,1b522e5a-a5d4-14b4-3df0-ba4483a529c0,66.291016,2021. 12. 02. 오후 1:06:59,2021. 12. 02. 오후 1:07:00,
0.703971,com.sec.android.app.shealth,55,,32400000,2021. 12. 02. 오후 1:07:00,1.931763,jj7jIQhOji,,2021. 12. 02. 오후 1:07:59,b3aa1f79-dd29-7dd9-ec46-a94107f1232d,42.238281,2021. 12. 02. 오후 1:07:59,2021. 12. 02. 오후 1:08:00,
0.771810,com.sec.android.app.shealth,61,,32400000,2021. 12. 02. 오후 1:08:00,2.152527,jj7jIQhOji,,2021. 12. 02. 오후 1:08:59,e0e42351-42e2-758d-fd7d-f22cb50b3724,46.308594,2021. 12. 02. 오후 1:08:59,2021. 12. 02. 오후 1:09:00,
0.728190,com.sec.android.app.shealth,58,,32400000,2021. 12. 02. 오후 1:09:00,2.053040,jj7jIQhOji,,2021. 12. 02. 오후 1:09:59,f4883829-8ce8-7fb8-03a5-a61a18a2adf7,43.691406,2021. 12. 02. 오후 1:09:59,2021. 12. 02. 오후 1:10:00,
0.578809,com.sec.android.app.shealth,46,,32400000,2021. 12. 02. 오후 1:10:00,1.636780,jj7jIQhOji,,2021. 12. 02. 오후 1:10:59,e78a2b5d-38d0-5671-c9b5-a62416f8282d,34.728516,2021. 12. 02. 오후 1:10:59,2021. 12. 02. 오후 1:11:00,
0.727376,com.sec.android.app.shealth,58,,32400000,2021. 12. 02. 오후 1:11:00,2.053833,jj7jIQhOji,,2021. 12. 02. 오후 1:11:59,57f29456-1695-6a14-712d-23d63dc99038,43.642578,2021. 12. 02. 오후 1:11:59,2021. 12. 02. 오후 1:12:00,
0.878418,com.sec.android.app.shealth,70,,32400000,2021. 12. 02. 오후 1:12:00,2.478271,jj7jIQhOji,,2021. 12. 02. 오후 1:12:59,8ac1b387-ba24-c08f-7e1a-319dbdc3b629,52.705078,2021. 12. 02. 오후 1:12:59,2021. 12. 02. 오후 1:13:00,
0.212044,com.sec.android.app.shealth,17,,32400000,2021. 12. 02. 오후 1:13:00,0.602417,jj7jIQhOji,,2021. 12. 02. 오후 1:13:59,ad41e787-2d68-de49-323b-311d856eef0d,12.722656,2021. 12. 02. 오후 1:13:59,2021. 12. 02. 오후 1:14:00,
0.260449,com.sec.android.app.shealth,21,,32400000,2021. 12. 02. 오후 1:14:00,0.747559,jj7jIQhOji,,2021. 12. 02. 오후 1:14:59,eb817a62-2ab5-f22f-79c3-7e2acf0fdda4,15.626953,2021. 12. 02. 오후 1:14:59,2021. 12. 02. 오후 1:15:00,
0.499121,com.sec.android.app.shealth,40,,32400000,2021. 12. 02. 오후 1:15:00,1.418640,jj7jIQhOji,,2021. 12. 02. 오후 1:15:59,c35b3532-3114-4619-2833-325c5c3dc4be,29.947266,2021. 12. 02. 오후 1:15:59,2021. 12. 02. 오후 1:16:00,
1.092285,com.sec.android.app.shealth,86,,32400000,2021. 12. 02. 오후 1:16:00,3.040100,jj7jIQhOji,,2021. 12. 02. 오후 1:16:59,243d1053-d6db-d63c-4049-d944e109fcfa,65.537109,2021. 12. 02. 오후 1:16:59,2021. 12. 02. 오후 1:17:00,
1.205664,com.sec.android.app.shealth,94,,32400000,2021. 12. 02. 오후 1:17:00,3.298279,jj7jIQhOji,,2021. 12. 02. 오후 1:17:59,172ed26a-088c-69d5-fab9-770df7ee4854,72.339844,2021. 12. 02. 오후 1:17:59,2021. 12. 02. 오후 1:18:00,
0.798437,com.sec.android.app.shealth,61,,32400000,2021. 12. 02. 오후 1:18:00,2.125244,jj7jIQhOji,,2021. 12. 02. 오후 1:18:59,f3e2b9fa-5511-aa1b-c6e3-79398d3dcaa5,47.906250,2021. 12. 02. 오후 1:18:59,2021. 12. 02. 오후 1:19:00,
1.352507,com.sec.android.app.shealth,103,,32400000,2021. 12. 02. 오후 1:19:00,3.581970,jj7jIQhOji,,2021. 12. 02. 오후 1:19:59,a616bb76-1104-d2d4-9880-b26f1d8b71db,81.150391,2021. 12. 02. 오후 1:19:59,2021. 12. 02. 오후 1:20:00,
0.943555,com.sec.android.app.shealth,72,,32400000,2021. 12. 02. 오후 1:20:00,2.505554,jj7jIQhOji,,2021. 12. 02. 오후 1:20:59,58e4e951-b4a4-9187-9b8e-4b4fddec4ee6,56.613281,2021. 12. 02. 오후 1:20:59,2021. 12. 02. 오후 1:21:00,
0.527148,com.sec.android.app.shealth,41,,32400000,2021. 12. 02. 오후 1:33:00,1.435791,jj7jIQhOji,,2021. 12. 02. 오후 1:33:59,25ea6222-7928-f6ab-1277-0ef839686e81,31.628906,2021. 12. 02. 오후 1:33:59,2021. 12. 02. 오후 1:34:00,
0.670801,com.sec.android.app.shealth,53,,32400000,2021. 12. 02. 오후 1:34:00,1.867981,jj7jIQhOji,,2021. 12. 02. 오후 1:34:59,5d1ee721-9846-b883-d104-fdfc07ac1e97,40.248047,2021. 12. 02. 오후 1:34:59,2021. 12. 02. 오후 1:35:00,
0.892090,com.sec.android.app.shealth,68,,32400000,2021. 12. 02. 오후 1:35:00,2.370056,jj7jIQhOji,,2021. 12. 02. 오후 1:35:59,a219255d-0616-fbf6-7d92-9294386b65f0,53.525391,2021. 12. 02. 오후 1:35:59,2021. 12. 02. 오후 1:36:00,
0.435872,com.sec.android.app.shealth,34,,32400000,2021. 12. 02. 오후 1:36:00,1.189941,jj7jIQhOji,,2021. 12. 02. 오후 1:36:59,0fe3febf-c18d-0560-c339-698d506a96f6,26.152344,2021. 12. 02. 오후 1:36:59,2021. 12. 02. 오후 1:37:00,
0.599316,com.sec.android.app.shealth,47,,32400000,2021. 12. 02. 오후 1:43:00,1.648743,jj7jIQhOji,,2021. 12. 02. 오후 1:43:59,bb6c6a8d-c8b6-c74f-d4d9-dec523913fdb,35.958984,2021. 12. 02. 오후 1:43:59,2021. 12. 02. 오후 1:44:00,
0.837435,com.sec.android.app.shealth,66,,32400000,2021. 12. 02. 오후 1:44:00,2.325867,jj7jIQhOji,,2021. 12. 02. 오후 1:44:59,969e4a87-e88f-784e-7b12-dd24b5c3dffc,50.246094,2021. 12. 02. 오후 1:44:59,2021. 12. 02. 오후 1:45:00,
0.375488,com.sec.android.app.shealth,30,,32400000,2021. 12. 02. 오후 1:47:00,1.065430,jj7jIQhOji,,2021. 12. 02. 오후 1:47:59,75b5560e-8d9c-4728-fd7e-6ab5a98cd8fd,22.529297,2021. 12. 02. 오후 1:47:59,2021. 12. 02. 오후 1:48:00,
0.760059,com.sec.android.app.shealth,60,,32400000,2021. 12. 02. 오후 1:48:00,2.110901,jj7jIQhOji,,2021. 12. 02. 오후 1:48:59,8abc059b-ed46-b7c4-9c66-f3c0737b461b,45.603516,2021. 12. 02. 오후 1:48:59,2021. 12. 02. 오후 1:49:00,
0.814746,com.sec.android.app.shealth,63,,32400000,2021. 12. 02. 오후 1:51:00,2.203857,jj7jIQhOji,,2021. 12. 02. 오후 1:51:59,80576ec9-67a0-3e7a-93ae-cc84ea8d0fd0,48.884766,2021. 12. 02. 오후 1:51:59,2021. 12. 02. 오후 1:52:00,
1.273210,com.sec.android.app.shealth,97,,32400000,2021. 12. 02. 오후 1:52:00,3.375366,jj7jIQhOji,,2021. 12. 02. 오후 1:52:59,f5eef81d-79dc-ae11-3013-d3560d421164,76.392578,2021. 12. 02. 오후 1:52:59,2021. 12. 02. 오후 1:53:00,
0.808431,com.sec.android.app.shealth,64,,32400000,2021. 12. 02. 오후 1:53:00,2.258484,jj7jIQhOji,,2021. 12. 02. 오후 1:53:59,0c9874b9-b9bd-4ad8-31cf-1ccc5ebb65af,48.505859,2021. 12. 02. 오후 1:53:59,2021. 12. 02. 오후 1:54:00,
0.709342,com.sec.android.app.shealth,57,,32400000,2021. 12. 02. 오후 1:54:00,2.026917,jj7jIQhOji,,2021. 12. 02. 오후 1:54:59,e21f6d28-5418-87e7-8eb3-4e0c3cfe5f2c,42.560547,2021. 12. 02. 오후 1:54:59,2021. 12. 02. 오후 1:55:00,
0.736100,com.sec.android.app.shealth,60,,32400000,2021. 12. 02. 오후 1:55:00,2.154785,jj7jIQhOji,,2021. 12. 02. 오후 1:55:59,9f22eb07-3af0-aa54-3d50-86869ad602c9,44.166016,2021. 12. 02. 오후 1:55:59,2021. 12. 02. 오후 1:56:00,
0.943099,com.sec.android.app.shealth,75,,32400000,2021. 12. 02. 오후 1:56:00,2.653259,jj7jIQhOji,,2021. 12. 02. 오후 1:56:59,1bd0c1d5-003c-c900-a0ec-ddbfe13ad634,56.585938,2021. 12. 02. 오후 1:56:59,2021. 12. 02. 오후 1:57:00,
0.701367,com.sec.android.app.shealth,55,,32400000,2021. 12. 02. 오후 1:57:00,1.934021,jj7jIQhOji,,2021. 12. 02. 오후 1:57:59,863c109b-693c-a2dc-cb96-42fda10386f6,42.082031,2021. 12. 02. 오후 1:57:59,2021. 12. 02. 오후 1:58:00,
1.047363,com.sec.android.app.shealth,83,,32400000,2021. 12. 02. 오후 1:58:00,2.926270,jj7jIQhOji,,2021. 12. 02. 오후 1:58:59,b39606dd-2f5f-2d7a-5a20-f72b580951b8,62.841797,2021. 12. 02. 오후 1:58:59,2021. 12. 02. 오후 1:59:00,
1.359538,com.sec.android.app.shealth,103,,32400000,2021. 12. 02. 오후 1:59:00,3.578430,jj7jIQhOji,,2021. 12. 02. 오후 1:59:59,3fc3e32b-42c2-f581-a7a5-885f9c7ee225,81.572266,2021. 12. 02. 오후 1:59:59,2021. 12. 02. 오후 2:00:00,
1.002018,com.sec.android.app.shealth,77,,32400000,2021. 12. 02. 오후 2:00:00,2.684631,jj7jIQhOji,,2021. 12. 02. 오후 2:00:59,34a9f715-3295-ed57-1274-346086384a27,60.121094,2021. 12. 02. 오후 2:00:59,2021. 12. 02. 오후 2:01:00,
0.387402,com.sec.android.app.shealth,31,,32400000,2021. 12. 02. 오후 2:02:00,1.101257,jj7jIQhOji,,2021. 12. 02. 오후 2:02:59,4cc46a3d-c2b2-1dfe-a065-ed8857a50ffc,23.244141,2021. 12. 02. 오후 2:02:59,2021. 12. 02. 오후 2:03:00,
0.204264,com.sec.android.app.shealth,16,,32400000,2021. 12. 02. 오후 2:03:00,0.561462,jj7jIQhOji,,2021. 12. 02. 오후 2:03:59,cfc486f9-1e37-d1fc-7ef6-c5fd683e3a03,12.255859,2021. 12. 02. 오후 2:03:59,2021. 12. 02. 오후 2:04:00,
1.268066,com.sec.android.app.shealth,101,,32400000,2021. 12. 02. 오후 2:04:00,3.577026,jj7jIQhOji,,2021. 12. 02. 오후 2:04:59,a4d434d7-565f-e9ae-bd06-d0caf60bddaf,76.083984,2021. 12. 02. 오후 2:04:59,2021. 12. 02. 오후 2:05:00,
0.223340,com.sec.android.app.shealth,18,,32400000,2021. 12. 02. 오후 2:05:00,0.641174,jj7jIQhOji,,2021. 12. 02. 오후 2:05:59,937594e0-b39b-eeed-5d90-12960100bc84,13.400391,2021. 12. 02. 오후 2:05:59,2021. 12. 02. 오후 2:06:00,
1.034017,com.sec.android.app.shealth,80,,32400000,2021. 12. 02. 오후 2:06:00,2.801025,jj7jIQhOji,,2021. 12. 02. 오후 2:06:59,294bf9c9-1aa1-6a7f-e481-217372515a78,62.041016,2021. 12. 02. 오후 2:06:59,2021. 12. 02. 오후 2:07:00,
0.463704,com.sec.android.app.shealth,37,,32400000,2021. 12. 02. 오후 2:07:00,1.310425,jj7jIQhOji,,2021. 12. 02. 오후 2:07:59,2410b91e-ef2c-e444-b693-010357ee5e19,27.822266,2021. 12. 02. 오후 2:07:59,2021. 12. 02. 오후 2:08:00,
0.126563,com.sec.android.app.shealth,10,,32400000,2021. 12. 02. 오후 2:09:00,0.352905,jj7jIQhOji,,2021. 12. 02. 오후 2:09:59,5ee4d4f4-d373-c29c-1571-0655f7f99162,7.593750,2021. 12. 02. 오후 2:09:59,2021. 12. 02. 오후 2:10:00,
1.093359,com.sec.android.app.shealth,84,,32400000,2021. 12. 02. 오후 2:10:00,2.934998,jj7jIQhOji,,2021. 12. 02. 오후 2:10:59,03330dbf-a2db-8e19-e2b8-eeb84dda3a07,65.601562,2021. 12. 02. 오후 2:10:59,2021. 12. 02. 오후 2:11:00,
0.646191,com.sec.android.app.shealth,50,,32400000,2021. 12. 02. 오후 2:11:00,1.748291,jj7jIQhOji,,2021. 12. 02. 오후 2:11:59,ed72a421-d0a1-c7ca-7f2b-29ca127e6edf,38.771484,2021. 12. 02. 오후 2:11:59,2021. 12. 02. 오후 2:12:00,
0.764583,com.sec.android.app.shealth,59,,32400000,2021. 12. 02. 오후 2:12:00,2.065979,jj7jIQhOji,,2021. 12. 02. 오후 2:12:59,e7d1673a-6636-4a36-2688-67d0ee07c137,45.875000,2021. 12. 02. 오후 2:12:59,2021. 12. 02. 오후 2:13:00,
0.952572,com.sec.android.app.shealth,74,,32400000,2021. 12. 02. 오후 2:13:00,2.594055,jj7jIQhOji,,2021. 12. 02. 오후 2:13:59,c7d56948-40ca-ef54-9e21-216749e74bf1,57.154297,2021. 12. 02. 오후 2:13:59,2021. 12. 02. 오후 2:14:00,
0.669206,com.sec.android.app.shealth,50,,32400000,2021. 12. 02. 오후 2:14:00,1.734497,jj7jIQhOji,,2021. 12. 02. 오후 2:14:59,984c845b-d80d-49e8-e188-38a52cdc0679,40.152344,2021. 12. 02. 오후 2:14:59,2021. 12. 02. 오후 2:15:00,
0.859766,com.sec.android.app.shealth,67,,32400000,2021. 12. 02. 오후 2:15:00,2.352356,jj7jIQhOji,,2021. 12. 02. 오후 2:15:59,dd24e622-63be-ded9-b93b-7b7c591b638a,51.585938,2021. 12. 02. 오후 2:15:59,2021. 12. 02. 오후 2:16:00,
1.255013,com.sec.android.app.shealth,97,,32400000,2021. 12. 02. 오후 2:16:00,3.386353,jj7jIQhOji,,2021. 12. 02. 오후 2:16:59,5e6e43a5-45c4-fbec-e4d0-0bd014a2bbb0,75.300781,2021. 12. 02. 오후 2:16:59,2021. 12. 02. 오후 2:17:00,
1.073665,com.sec.android.app.shealth,82,,32400000,2021. 12. 02. 오후 2:17:00,2.860168,jj7jIQhOji,,2021. 12. 02. 오후 2:17:59,192b3c2b-f498-86a9-6c24-e403bd027227,64.419922,2021. 12. 02. 오후 2:17:59,2021. 12. 02. 오후 2:18:00,
1.129069,com.sec.android.app.shealth,86,,32400000,2021. 12. 02. 오후 2:18:00,2.994873,jj7jIQhOji,,2021. 12. 02. 오후 2:18:59,dc35b656-11b9-110a-c335-f55e26110d51,67.744141,2021. 12. 02. 오후 2:18:59,2021. 12. 02. 오후 2:19:00,
0.911198,com.sec.android.app.shealth,70,,32400000,2021. 12. 02. 오후 2:19:00,2.441345,jj7jIQhOji,,2021. 12. 02. 오후 2:19:59,b91f91ea-bfd8-8aaf-b865-84cd8ebe4f54,54.671875,2021. 12. 02. 오후 2:19:59,2021. 12. 02. 오후 2:20:00,
1.358757,com.sec.android.app.shealth,104,,32400000,2021. 12. 02. 오후 2:20:00,3.622437,jj7jIQhOji,,2021. 12. 02. 오후 2:20:59,7ad5428d-411c-1fe3-ef81-6981f8e3f03a,81.525391,2021. 12. 02. 오후 2:20:59,2021. 12. 02. 오후 2:21:00,
0.726400,com.sec.android.app.shealth,56,,32400000,2021. 12. 02. 오후 2:21:00,1.954041,jj7jIQhOji,,2021. 12. 02. 오후 2:21:59,4e806db0-34a6-e59a-8423-06a07d7f2ff7,43.583984,2021. 12. 02. 오후 2:21:59,2021. 12. 02. 오후 2:22:00,
0.703320,com.sec.android.app.shealth,54,,32400000,2021. 12. 02. 오후 2:22:00,1.888123,jj7jIQhOji,,2021. 12. 02. 오후 2:22:59,aaf87a7d-85b7-d0f1-07e7-32de764f91f8,42.199219,2021. 12. 02. 오후 2:22:59,2021. 12. 02. 오후 2:23:00,
1.207161,com.sec.android.app.shealth,92,,32400000,2021. 12. 02. 오후 2:23:00,3.204346,jj7jIQhOji,,2021. 12. 02. 오후 2:23:59,2b96af44-9a52-7870-e560-4b6c6e4c82ea,72.429688,2021. 12. 02. 오후 2:23:59,2021. 12. 02. 오후 2:24:00,
0.727930,com.sec.android.app.shealth,56,,32400000,2021. 12. 02. 오후 2:24:00,1.953796,jj7jIQhOji,,2021. 12. 02. 오후 2:24:59,5f7f16b4-66cc-ea18-6880-440957540281,43.675781,2021. 12. 02. 오후 2:24:59,2021. 12. 02. 오후 2:25:00,
0.632715,com.sec.android.app.shealth,48,,32400000,2021. 12. 02. 오후 2:25:00,1.671021,jj7jIQhOji,,2021. 12. 02. 오후 2:25:59,3fb11dbc-5ae1-4592-64de-570f29115b4f,37.962891,2021. 12. 02. 오후 2:25:59,2021. 12. 02. 오후 2:26:00,
0.884408,com.sec.android.app.shealth,68,,32400000,2021. 12. 02. 오후 2:26:00,2.375122,jj7jIQhOji,,2021. 12. 02. 오후 2:26:59,b5d2c7b7-f401-13a0-ae53-a7c70fc86e39,53.064453,2021. 12. 02. 오후 2:26:59,2021. 12. 02. 오후 2:27:00,
0.557715,com.sec.android.app.shealth,43,,32400000,2021. 12. 02. 오후 2:27:00,1.507629,jj7jIQhOji,,2021. 12. 02. 오후 2:27:59,193982d0-4b91-1f32-3028-e35c155a4bbe,33.462891,2021. 12. 02. 오후 2:27:59,2021. 12. 02. 오후 2:28:00,
