pkg_name,heart_beat_count,time_offset,binning_data,max,heart_rate,comment,start_date,start_time,deviceuuid,custom,end_time,datauuid,create_time,update_time,min
com.sec.android.app.shealth,1,32400000,,149.000000,65.000000,,2021-07-11,22:30:59,jj7jIQhOji,,2021. 07. 11. 오후 10:30:59,8e64a6ec-7b8e-9f37-46ee-44ec191e247e,2021. 07. 11. 오후 10:30:59,2021. 07. 11. 오후 10:30:59,59.000000
com.sec.android.app.shealth,1,32400000,,62.000000,62.000000,,2021-07-12,14:30:59,jj7jIQhOji,,2021. 07. 12. 오후 2:30:59,d8f451f9-8a44-b8ff-2a5e-a167110d9929,2021. 07. 12. 오후 2:30:59,2021. 07. 12. 오후 2:30:59,62.000000
com.sec.android.app.shealth,1,32400000,,65.000000,65.000000,,2021-07-12,15:00:59,jj7jIQhOji,,2021. 07. 12. 오후 3:00:59,aa12b21d-7a27-795d-4610-8f1a1c5714f1,2021. 07. 12. 오후 3:00:59,2021. 07. 12. 오후 3:00:59,62.000000
com.sec.android.app.shealth,1,32400000,,65.000000,62.000000,,2021-07-12,15:30:59,jj7jIQhOji,,2021. 07. 12. 오후 3:30:59,092d843c-3a4c-66b3-9ca2-20e7cb2464fd,2021. 07. 12. 오후 3:30:59,2021. 07. 12. 오후 3:30:59,62.000000
com.sec.android.app.shealth,1,32400000,,65.000000,64.000000,,2021-07-12,16:00:59,jj7jIQhOji,,2021. 07. 12. 오후 4:00:59,bca9095d-0453-fd4d-ea8d-80f1408cd109,2021. 07. 12. 오후 4:00:59,2021. 07. 12. 오후 4:00:59,62.000000
com.sec.android.app.shealth,1,32400000,,65.000000,59.000000,,2021-07-12,16:30:59,jj7jIQhOji,,2021. 07. 12. 오후 4:30:59,16b9a435-0b4f-4e1f-92b0-62c2de2bb270,2021. 07. 12. 오후 4:30:59,2021. 07. 12. 오후 4:30:59,59.000000
com.sec.android.app.shealth,1,32400000,,65.000000,58.000000,,2021-07-12,17:30:59,jj7jIQhOji,,2021. 07. 12. 오후 5:30:59,eb2e8239-1cd2-86e0-5619-b98a9c60cb7b,2021. 07. 12. 오후 5:30:59,2021. 07. 12. 오후 5:30:59,58.000000
com.sec.android.app.shealth,1,32400000,,65.000000,62.000000,,2021-07-12,18:00:59,jj7jIQhOji,,2021. 07. 12. 오후 6:00:59,b981d56a-4fbc-78bb-c1c0-3363bf16c2cf,2021. 07. 12. 오후 6:00:59,2021. 07. 12. 오후 6:00:59,58.000000
com.sec.android.app.shealth,1,32400000,,65.000000,59.000000,,2021-07-12,21:30:59,jj7jIQhOji,,2021. 07. 12. 오후 9:30:59,393002cc-70d1-2c46-4a86-8c39f3512d6b,2021. 07. 12. 오후 9:30:59,2021. 07. 12. 오후 9:30:59,58.000000
com.sec.android.app.shealth,1,32400000,,65.000000,61.000000,,2021-07-12,22:00:59,jj7jIQhOji,,2021. 07. 12. 오후 10:00:59,9200a2a0-fd39-874a-df95-e713b77b8c6a,2021. 07. 12. 오후 10:00:59,2021. 07. 12. 오후 10:00:59,58.000000
com.sec.android.app.shealth,1,32400000,,65.000000,64.000000,,2021-07-12,23:00:59,jj7jIQhOji,,2021. 07. 12. 오후 11:00:59,7ed3c4d1-4372-432e-a1bd-961a9d9ec67c,2021. 07. 12. 오후 11:00:59,2021. 07. 12. 오후 11:00:59,58.000000
com.sec.android.app.shealth,1,32400000,,65.000000,64.000000,,2021-07-12,23:30:59,jj7jIQhOji,,2021. 07. 12. 오후 11:30:59,e48dea43-826d-35fb-f9b2-3dae57a2aabd,2021. 07. 12. 오후 11:30:59,2021. 07. 12. 오후 11:30:59,58.000000
com.sec.android.app.shealth,1,32400000,,58.000000,58.000000,,2021-07-13,12:00:59,jj7jIQhOji,,2021. 07. 13. 오전 12:00:59,4a0dd9b6-6048-40be-b55d-eb8d9c591d6f,2021. 07. 13. 오전 12:00:59,2021. 07. 13. 오전 12:00:59,58.000000
com.sec.android.app.shealth,1,32400000,,58.000000,56.000000,,2021-07-13,12:30:59,jj7jIQhOji,,2021. 07. 13. 오전 12:30:59,e5738646-3349-9e3c-2319-309474d03189,2021. 07. 13. 오전 12:30:59,2021. 07. 13. 오전 12:30:59,56.000000
com.sec.android.app.shealth,1,32400000,,58.000000,58.000000,,2021-07-13,1:30:59,jj7jIQhOji,,2021. 07. 13. 오전 1:30:59,da63a589-c5ca-ec32-bca0-2a0759400984,2021. 07. 13. 오전 1:30:59,2021. 07. 13. 오전 1:30:59,56.000000
com.sec.android.app.shealth,1,32400000,,58.000000,58.000000,,2021-07-13,2:00:59,jj7jIQhOji,,2021. 07. 13. 오전 2:00:59,f10546be-ba7b-deda-9fe6-99fd38208c31,2021. 07. 13. 오전 2:00:59,2021. 07. 13. 오전 2:00:59,56.000000
com.sec.android.app.shealth,1,32400000,,58.000000,52.000000,,2021-07-13,2:30:59,jj7jIQhOji,,2021. 07. 13. 오전 2:30:59,8924f078-5045-4cbc-a803-0d1ed675cf57,2021. 07. 13. 오전 2:30:59,2021. 07. 13. 오전 2:30:59,52.000000
com.sec.android.app.shealth,1,32400000,,58.000000,52.000000,,2021-07-13,3:00:59,jj7jIQhOji,,2021. 07. 13. 오전 3:00:59,36f5b805-3545-5099-13c4-53c8304c0268,2021. 07. 13. 오전 3:00:59,2021. 07. 13. 오전 3:00:59,52.000000
com.sec.android.app.shealth,1,32400000,,96.000000,96.000000,,2021-07-13,3:30:59,jj7jIQhOji,,2021. 07. 13. 오전 3:30:59,6bec4161-88ab-3f1b-a02a-3683be20597b,2021. 07. 13. 오전 3:30:59,2021. 07. 13. 오전 3:30:59,52.000000
com.sec.android.app.shealth,1,32400000,,96.000000,57.000000,,2021-07-13,4:00:59,jj7jIQhOji,,2021. 07. 13. 오전 4:00:59,038763e4-cf39-8a5f-7b6d-2e241e0ea895,2021. 07. 13. 오전 4:00:59,2021. 07. 13. 오전 4:00:59,52.000000
