com.samsung.shealth.food_favorite,6195017,1
amount,food_type,update_time,create_time,name,unit,favoriteid,calorie,deviceuuid,pkg_name,datauuid,food_info_id
100.0,1,2021-07-14 10:28:12.881,2021-07-14 10:28:12.881,청경채,120001,c950dc76-d662-4eb1-97db-66d496a070b4,43.0,LIGCfGG+ec,com.sec.android.app.shealth,e2f1e43c-efb0-460d-a46a-b9f24c1b29f2,49db82b9-fcee-4064-9330-2b9c77a86d5e,
1.0,1,2021-07-14 10:28:12.878,2021-07-14 10:28:12.878,청경채,120001,c950dc76-d662-4eb1-97db-66d496a070b4,80.0,LIGCfGG+ec,com.sec.android.app.shealth,711bab3f-a0ab-4fb4-a103-8e62715cc6e8,42843c9f-3f4d-479c-8696-58ac89a58eab,
1.0,1,2021-07-14 10:28:12.876,2021-07-14 10:28:12.876,청경채,120001,c950dc76-d662-4eb1-97db-66d496a070b4,45.0,LIGCfGG+ec,com.sec.android.app.shealth,d6cc9977-0096-40c0-9b71-c041f60ee01f,d73595b8-619d-46cd-b002-a6acbab20dd1,
0.0,2,2021-07-14 10:33:40.602,2021-07-14 10:33:40.602,da40e1b3-f37a-41ee-85fd-f5cf67883b19,,da40e1b3-f37a-41ee-85fd-f5cf67883b19,0.0,LIGCfGG+ec,com.sec.android.app.shealth,71809ce2-f850-44ea-bef6-38b2b4850884,fb043d47-31cc-4d11-9a51-2cf1928e5069,
1.0,1,2021-07-14 10:28:27.236,2021-07-14 10:28:27.236,저녁,120001,4326545e-b444-4105-8628-f242d156fae3,80.0,LIGCfGG+ec,com.sec.android.app.shealth,ca0aba39-87c5-4e77-9bbf-b21e4ea8fcad,42843c9f-3f4d-479c-8696-58ac89a58eab,
0.0,2,2021-07-15 20:50:15.801,2021-07-15 20:50:15.801,0568f4c0-d45b-4a42-9ad2-1ed621e9d554,,0568f4c0-d45b-4a42-9ad2-1ed621e9d554,0.0,LIGCfGG+ec,com.sec.android.app.shealth,a8af894c-2bef-42d0-a19f-235526d66d75,bbf764d5-e8e6-4a8b-b236-96521068f5f5,
100.0,1,2021-07-14 10:28:27.240,2021-07-14 10:28:27.240,저녁,120001,4326545e-b444-4105-8628-f242d156fae3,43.0,LIGCfGG+ec,com.sec.android.app.shealth,e847eddb-0a1c-4a69-b69d-f4bbf0b9f43f,49db82b9-fcee-4064-9330-2b9c77a86d5e,
1.0,1,2021-07-14 10:28:27.230,2021-07-14 10:28:27.230,저녁,120001,4326545e-b444-4105-8628-f242d156fae3,45.0,LIGCfGG+ec,com.sec.android.app.shealth,94937a38-9505-451f-9c92-fe1ba7450dac,d73595b8-619d-46cd-b002-a6acbab20dd1,
0.0,2,2021-07-14 10:29:27.506,2021-07-14 10:29:27.506,b648b6e4-9a84-4d46-be55-bce059628e2d,,b648b6e4-9a84-4d46-be55-bce059628e2d,0.0,LIGCfGG+ec,com.sec.android.app.shealth,2f2c88e1-6a67-43f0-b056-ed56d919942e,49db82b9-fcee-4064-9330-2b9c77a86d5e,
0.0,2,2021-07-13 12:26:08.451,2021-07-13 12:26:08.451,47cb2f3d-f1a2-4ba4-9997-2021541f8f55,,47cb2f3d-f1a2-4ba4-9997-2021541f8f55,0.0,LIGCfGG+ec,com.sec.android.app.shealth,ad15a202-f4ab-40b5-91f7-c41d7c330c5c,d73595b8-619d-46cd-b002-a6acbab20dd1,
0.0,2,2021-07-14 10:29:27.505,2021-07-14 10:29:27.505,b648b6e4-9a84-4d46-be55-bce059628e2d,,b648b6e4-9a84-4d46-be55-bce059628e2d,0.0,LIGCfGG+ec,com.sec.android.app.shealth,f82860f0-b887-4dec-afe3-17178be41e99,d73595b8-619d-46cd-b002-a6acbab20dd1,
0.0,2,2021-07-13 21:20:49.740,2021-07-13 21:20:49.740,15c04e6f-55d4-47b5-be4c-c13d2856a7c6,,15c04e6f-55d4-47b5-be4c-c13d2856a7c6,0.0,LIGCfGG+ec,com.sec.android.app.shealth,521ed5a8-99a0-4af2-9a95-7a3e617453ee,528e86b0-7661-4637-992e-2f5489381afc,
0.0,2,2021-07-13 21:20:49.742,2021-07-13 21:20:49.742,15c04e6f-55d4-47b5-be4c-c13d2856a7c6,,15c04e6f-55d4-47b5-be4c-c13d2856a7c6,0.0,LIGCfGG+ec,com.sec.android.app.shealth,41df1595-66e1-483f-b551-d43dce2e797a,d73595b8-619d-46cd-b002-a6acbab20dd1,
1.0,1,2021-07-14 10:31:06.888,2021-07-14 10:31:06.888,오후 간식,120001,656e2112-443d-4690-ab2c-d5a3503327c9,22.0,LIGCfGG+ec,com.sec.android.app.shealth,832def93-7492-43a9-9cf0-03da97d52669,fb043d47-31cc-4d11-9a51-2cf1928e5069,
0.0,2,2021-07-13 21:20:49.746,2021-07-13 21:20:49.746,15c04e6f-55d4-47b5-be4c-c13d2856a7c6,,15c04e6f-55d4-47b5-be4c-c13d2856a7c6,0.0,LIGCfGG+ec,com.sec.android.app.shealth,3e44b573-7cfc-4f2b-b30c-2dc3c33bc98a,173b1ea0-cf46-4e36-b9c6-a110c53085ed,
0.0,2,2021-07-14 08:28:35.481,2021-07-14 08:28:35.481,ec916054-8b76-461e-966a-4951f8b75aed,,ec916054-8b76-461e-966a-4951f8b75aed,0.0,LIGCfGG+ec,com.sec.android.app.shealth,31010d3f-95fc-43ba-89f8-7ae096534329,d3d458c1-be9a-4e8a-947c-1774f2dcd533,
0.0,2,2021-07-15 20:49:22.491,2021-07-15 20:49:22.491,11bbbb38-21a7-47a7-ad5d-b32af193cd0c,,11bbbb38-21a7-47a7-ad5d-b32af193cd0c,0.0,LIGCfGG+ec,com.sec.android.app.shealth,85777496-db0b-4eb7-945e-96a04594605e,7e59033f-fe97-4583-b6f6-04ba3d089321,
1.0,1,2021-07-14 10:28:12.880,2021-07-14 10:28:12.880,청경채,120001,c950dc76-d662-4eb1-97db-66d496a070b4,549.0,LIGCfGG+ec,com.sec.android.app.shealth,d914d609-c254-4e4c-9a5a-ecbdc9b97825,f273d9ff-f418-41f5-841b-d169b95d7030,
1.0,1,2021-07-14 10:28:12.882,2021-07-14 10:28:12.882,청경채,120001,c950dc76-d662-4eb1-97db-66d496a070b4,99.0,LIGCfGG+ec,com.sec.android.app.shealth,0caf80d7-2d03-4880-8131-465979d2265c,fdf70e1f-8bd4-4437-a8bf-ba608a3f95ef,
1.0,1,2021-07-14 10:28:27.243,2021-07-14 10:28:27.243,저녁,120001,4326545e-b444-4105-8628-f242d156fae3,99.0,LIGCfGG+ec,com.sec.android.app.shealth,9e89065a-5133-4e49-a525-7bd7c262affe,fdf70e1f-8bd4-4437-a8bf-ba608a3f95ef,
1.0,1,2021-07-14 10:28:27.238,2021-07-14 10:28:27.238,저녁,120001,4326545e-b444-4105-8628-f242d156fae3,549.0,LIGCfGG+ec,com.sec.android.app.shealth,fc585f1b-07d6-4dd5-a452-8d88b56ecc27,f273d9ff-f418-41f5-841b-d169b95d7030,
0.0,2,2021-07-14 10:29:27.507,2021-07-14 10:29:27.507,b648b6e4-9a84-4d46-be55-bce059628e2d,,b648b6e4-9a84-4d46-be55-bce059628e2d,0.0,LIGCfGG+ec,com.sec.android.app.shealth,8a0fbec5-882a-4f9c-af6a-b15d99879307,fdf70e1f-8bd4-4437-a8bf-ba608a3f95ef,
0.0,2,2021-07-14 10:29:27.506,2021-07-14 10:29:27.506,b648b6e4-9a84-4d46-be55-bce059628e2d,,b648b6e4-9a84-4d46-be55-bce059628e2d,0.0,LIGCfGG+ec,com.sec.android.app.shealth,5ce8138f-41d0-4c7a-832c-cc837f647a5d,f273d9ff-f418-41f5-841b-d169b95d7030,
0.0,2,2021-07-15 06:47:15.521,2021-07-15 06:47:15.521,eb4e568c-4b80-40df-9f59-a9c3b2445f31,,eb4e568c-4b80-40df-9f59-a9c3b2445f31,0.0,LIGCfGG+ec,com.sec.android.app.shealth,8963e336-2783-48b0-a0c7-e496908240f1,d5053a36-da24-4294-a834-24aeb634cc16,
0.0,2,2021-07-15 06:47:42.731,2021-07-15 06:47:42.731,bf4802cb-d5fd-4cab-b30d-78526108192d,,bf4802cb-d5fd-4cab-b30d-78526108192d,0.0,LIGCfGG+ec,com.sec.android.app.shealth,4d1e35ba-da7f-4c3c-b961-4a8c68abe2a3,d5053a36-da24-4294-a834-24aeb634cc16,
1.0,1,2021-07-15 06:47:01.912,2021-07-15 06:47:01.912,아침,120001,30e24c1c-40b5-4569-ac40-4eb1e78c4159,568.0,LIGCfGG+ec,com.sec.android.app.shealth,79dc4a58-2213-4246-91aa-9aef160d9b5d,d5053a36-da24-4294-a834-24aeb634cc16,
1.5,1,2021-07-18 23:16:27.742,2021-07-18 23:16:27.742,깻잎,120001,72ce9445-edc0-4e54-a217-424259839dbb,133.0,LIGCfGG+ec,com.sec.android.app.shealth,4045324d-fcce-495e-b29d-c2cdfbe21ff8,1ae70716-a416-43cc-a417-47893c30cfc3,
0.0,2,2021-07-14 10:29:27.506,2021-07-14 10:29:27.506,b648b6e4-9a84-4d46-be55-bce059628e2d,,b648b6e4-9a84-4d46-be55-bce059628e2d,0.0,LIGCfGG+ec,com.sec.android.app.shealth,ff59beef-c012-46e5-a48a-2a42de5b7f55,42843c9f-3f4d-479c-8696-58ac89a58eab,
0.0,2,2021-07-14 10:33:40.603,2021-07-14 10:33:40.603,da40e1b3-f37a-41ee-85fd-f5cf67883b19,,da40e1b3-f37a-41ee-85fd-f5cf67883b19,0.0,LIGCfGG+ec,com.sec.android.app.shealth,8cf3423b-5d73-43a8-afaa-4c1b15b4867f,f2cafd59-e56a-4bf4-80f0-2f900eaeb497,
0.0,2,2021-07-18 23:16:06.760,2021-07-18 23:16:06.760,134ec457-ba96-492d-b7c7-f8f02469de8f,,134ec457-ba96-492d-b7c7-f8f02469de8f,0.0,LIGCfGG+ec,com.sec.android.app.shealth,c6421438-2cbb-4619-a092-19c9e2b93ef7,1ae70716-a416-43cc-a417-47893c30cfc3,
