,duration,walk_step,start_date,start_time,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.end_time
2613,,27,2021-11-08 ,08:02:00.000,0.3491862,20.951172,0.94470215,2021-11-08 08:02:59.000
2614,,9,2021-11-08 ,08:03:00.000,0.111523435,6.6914062,0.31958008,2021-11-08 08:03:59.000
2615,,84,2021-11-08 ,08:48:00.000,1.0645182,63.871094,2.9552002,2021-11-08 08:48:59.000
2616,59972.0,98,2021-11-08 ,08:48:00.000,1.2222222,73.3,3.8,2021-11-08 08:49:00.000
2617,,102,2021-11-08 ,08:49:00.000,1.3035482,78.21289,3.5847168,2021-11-08 08:49:59.000
2618,59888.0,100,2021-11-08 ,08:49:00.000,1.25,74.86,3.98,2021-11-08 08:50:00.000
2619,,12,2021-11-08 ,08:50:00.000,0.15442708,9.265625,0.42138672,2021-11-08 08:50:59.000
2620,9454.0,15,2021-11-08 ,08:50:00.000,1.1666666,11.03,0.6,2021-11-08 08:51:00.000
2621,,30,2021-11-08 ,08:51:00.000,0.38694662,23.216797,1.0482178,2021-11-08 08:51:59.000
2622,19626.0,37,2021-11-08 ,08:51:00.000,1.4444444,28.35,1.26,2021-11-08 08:52:00.000
2623,,85,2021-11-08 ,08:52:00.000,1.0968424,65.81055,2.97583,2021-11-08 08:52:59.000
2624,54840.0,92,2021-11-08 ,08:52:00.000,1.25,68.55,3.64,2021-11-08 08:53:00.000
2625,60000.0,111,2021-11-08 ,08:53:00.000,1.4001667,84.01,4.19,2021-11-08 08:54:00.000
2626,,111,2021-11-08 ,08:53:00.000,1.4192383,85.1543,3.8909912,2021-11-08 08:53:59.000
2627,21339.0,37,2021-11-08 ,08:54:00.000,1.3055556,27.86,1.48,2021-11-08 08:55:00.000
2628,,35,2021-11-08 ,08:54:00.000,0.43909505,26.345703,1.2348633,2021-11-08 08:54:59.000
2629,27533.0,49,2021-11-08 ,08:55:00.000,1.3441943,37.010002,1.78,2021-11-08 08:56:00.000
2630,,32,2021-11-08 ,08:55:00.000,0.40439454,24.263672,1.12854,2021-11-08 08:55:59.000
2631,5356.0,7,2021-11-08 ,08:58:00.000,0.9166666,4.91,0.26,2021-11-08 08:59:00.000
2632,13478.0,18,2021-11-08 ,09:17:00.000,0.9444444,12.73,0.7,2021-11-08 09:18:00.000
2633,,76,2021-11-08 ,09:18:00.000,0.9814453,58.88672,2.658081,2021-11-08 09:18:59.000
2634,55500.0,88,2021-11-08 ,09:18:00.000,1.1666666,64.75,3.47,2021-11-08 09:19:00.000
2635,,66,2021-11-08 ,09:19:00.000,0.84658206,50.79492,2.3155518,2021-11-08 09:19:59.000
2636,30175.0,45,2021-11-08 ,09:19:00.000,1.0833334,32.69,1.8,2021-11-08 09:20:00.000
2637,,11,2021-11-08 ,09:20:00.000,0.13385417,8.03125,0.39611816,2021-11-08 09:20:59.000
2638,9017.0,14,2021-11-08 ,09:20:00.000,1.1388888,10.27,0.53,2021-11-08 09:21:00.000
2639,10358.0,17,2021-11-08 ,09:31:00.000,1.2222222,12.66,0.61,2021-11-08 09:32:00.000
2640,,11,2021-11-08 ,09:31:00.000,0.13714193,8.228516,0.38952637,2021-11-08 09:31:59.000
2641,30232.0,53,2021-11-08 ,09:32:00.000,1.3333334,40.31,2.05,2021-11-08 09:33:00.000
2642,,52,2021-11-08 ,09:32:00.000,0.66526693,39.916016,1.822876,2021-11-08 09:32:59.000
2643,32928.0,57,2021-11-08 ,09:33:00.000,1.3055556,42.99,2.28,2021-11-08 09:34:00.000
2644,,52,2021-11-08 ,09:33:00.000,0.6567383,39.404297,1.8291016,2021-11-08 09:33:59.000
2645,16566.0,32,2021-11-08 ,09:34:00.000,1.5,24.85,1.02,2021-11-08 09:35:00.000
2646,,26,2021-11-08 ,09:34:00.000,0.33704427,20.222656,0.90649414,2021-11-08 09:34:59.000
2647,,39,2021-11-08 ,09:51:00.000,0.51692706,31.015625,1.3536377,2021-11-08 09:51:59.000
2648,29126.0,57,2021-11-08 ,09:51:00.000,1.5,43.69,1.91,2021-11-08 09:52:00.000
2649,,24,2021-11-08 ,09:52:00.000,0.30934244,18.560547,0.8432617,2021-11-08 09:52:59.000
2650,20029.0,35,2021-11-08 ,09:52:00.000,1.3055556,26.15,1.37,2021-11-08 09:53:00.000
2651,,10,2021-11-08 ,09:55:00.000,0.12998047,7.798828,0.3486328,2021-11-08 09:55:59.000
2652,,6,2021-11-08 ,09:56:00.000,0.07360026,4.4160156,0.2163086,2021-11-08 09:56:59.000
2653,,13,2021-11-08 ,09:57:00.000,0.16660157,9.996094,0.45532227,2021-11-08 09:57:59.000
2654,,22,2021-11-08 ,10:16:00.000,0.27568358,16.541016,0.7766113,2021-11-08 10:16:59.000
2655,21930.0,31,2021-11-08 ,10:16:00.000,1.0277778,22.54,1.15,2021-11-08 10:17:00.000
2656,,6,2021-11-08 ,10:18:00.000,0.079166666,4.75,0.20837402,2021-11-08 10:18:59.000
2657,,3,2021-11-08 ,10:19:00.000,0.04042969,2.4257812,0.104003906,2021-11-08 10:19:59.000
2658,,6,2021-11-08 ,11:54:00.000,0.075260416,4.515625,0.21228027,2021-11-08 11:54:59.000
2659,,8,2021-11-08 ,11:55:00.000,0.10667317,6.4003906,0.2767334,2021-11-08 11:55:59.000
2660,,6,2021-11-08 ,13:10:00.000,0.07955729,4.7734375,0.20837402,2021-11-08 13:10:59.000
2661,,2,2021-11-08 ,13:40:00.000,0.027473958,1.6484375,0.06774902,2021-11-08 13:40:59.000
2662,,7,2021-11-08 ,15:35:00.000,0.08886719,5.3320312,0.2475586,2021-11-08 15:35:59.000
2663,,2,2021-11-08 ,15:41:00.000,0.02532552,1.5195312,0.07019043,2021-11-08 15:41:59.000
2664,,6,2021-11-08 ,16:30:00.000,0.07454427,4.4726562,0.21533203,2021-11-08 16:30:59.000
2665,,16,2021-11-08 ,19:42:00.000,0.20384115,12.230469,0.5612793,2021-11-08 19:42:59.000
2666,,7,2021-11-08 ,19:45:00.000,0.08886719,5.3320312,0.2479248,2021-11-08 19:45:59.000
2667,,6,2021-11-08 ,19:51:00.000,0.07724609,4.6347656,0.21008301,2021-11-08 19:51:59.000
2668,,6,2021-11-08 ,20:23:00.000,0.07864583,4.71875,0.20959473,2021-11-08 20:23:59.000
2669,,9,2021-11-08 ,23:58:00.000,0.122395836,7.34375,0.30236816,2021-11-08 23:58:59.000

2670,,14,2021-11-09 ,00:06:00.000,0.18681641,11.208984,0.48608398,2021-11-09 00:06:59.000
2671,,16,2021-11-09 ,00:15:00.000,0.21207683,12.724609,0.55200195,2021-11-09 00:15:59.000
2672,,35,2021-11-09 ,00:16:00.000,0.4470052,26.820312,1.2264404,2021-11-09 00:16:59.000
2673,23139.0,35,2021-11-09 ,00:16:00.000,1.111111,25.71,1.31,2021-11-09 00:17:00.000
2674,,24,2021-11-09 ,00:23:00.000,0.30026042,18.015625,0.84851074,2021-11-09 00:23:59.000
2675,21328.0,38,2021-11-09 ,00:23:00.000,1.3611112,29.03,1.35,2021-11-09 00:24:00.000
2676,,26,2021-11-09 ,00:24:00.000,0.3371094,20.226562,0.91101074,2021-11-09 00:24:59.000
2677,17582.0,35,2021-11-09 ,00:24:00.000,1.5555557,27.35,1.16,2021-11-09 00:25:00.000
2678,,6,2021-11-09 ,00:26:00.000,0.07770182,4.6621094,0.21044922,2021-11-09 00:26:59.000
2679,,4,2021-11-09 ,00:27:00.000,0.05250651,3.1503906,0.13903809,2021-11-09 00:27:59.000
2680,,13,2021-11-09 ,00:28:00.000,0.1639974,9.839844,0.45751953,2021-11-09 00:28:59.000
2681,,25,2021-11-09 ,00:29:00.000,0.32171223,19.302734,0.87646484,2021-11-09 00:29:59.000
2682,5219.0,7,2021-11-09 ,00:30:00.000,0.9444444,4.93,0.26,2021-11-09 00:31:00.000
2683,,11,2021-11-09 ,00:31:00.000,0.13404948,8.042969,0.3959961,2021-11-09 00:31:59.000
2684,,10,2021-11-09 ,00:37:00.000,0.12864584,7.71875,0.35327148,2021-11-09 00:37:59.000
2685,,5,2021-11-09 ,00:38:00.000,0.06503906,3.9023438,0.1739502,2021-11-09 00:38:59.000
2686,,37,2021-11-09 ,00:48:00.000,0.4720703,28.324219,1.2999268,2021-11-09 00:48:59.000
2687,,7,2021-11-09 ,00:53:00.000,0.091796875,5.5078125,0.2421875,2021-11-09 00:53:59.000
2688,,16,2021-11-09 ,00:54:00.000,0.20455728,12.2734375,0.56225586,2021-11-09 00:54:59.000
2689,4328.0,7,2021-11-09 ,00:54:00.000,1.2222222,5.29,0.25,2021-11-09 00:55:00.000
2690,,90,2021-11-09 ,00:55:00.000,1.1367188,68.203125,3.1699219,2021-11-09 00:55:59.000
2691,58090.0,101,2021-11-09 ,00:55:00.000,1.3055556,75.84,4.0,2021-11-09 00:56:00.000
2692,,90,2021-11-09 ,00:56:00.000,1.1326172,67.95703,3.1693115,2021-11-09 00:56:59.000
2693,52023.0,90,2021-11-09 ,00:56:00.000,1.3055556,67.92,3.6,2021-11-09 00:57:00.000
2694,,10,2021-11-09 ,01:00:00.000,0.12692057,7.6152344,0.35205078,2021-11-09 01:00:59.000
2695,,8,2021-11-09 ,01:01:00.000,0.10130208,6.078125,0.28149414,2021-11-09 01:01:59.000
2696,4922.0,8,2021-11-09 ,01:01:00.000,1.1944444,5.88,0.29,2021-11-09 01:02:00.000
2697,,70,2021-11-09 ,01:02:00.000,0.88128257,52.876953,2.4675293,2021-11-09 01:02:59.000
2698,51888.0,87,2021-11-09 ,01:02:00.000,1.25,64.86,3.44,2021-11-09 01:03:00.000
2699,,78,2021-11-09 ,01:03:00.000,0.9813477,58.88086,2.7473145,2021-11-09 01:03:59.000
2700,44302.0,77,2021-11-09 ,01:03:00.000,1.3055556,57.84,3.08,2021-11-09 01:04:00.000
2701,,87,2021-11-09 ,01:04:00.000,1.1162109,66.97266,3.0419922,2021-11-09 01:04:59.000
2702,48642.0,90,2021-11-09 ,01:04:00.000,1.4166666,68.91,3.29,2021-11-09 01:05:00.000
2703,,12,2021-11-09 ,01:05:00.000,0.15237631,9.142578,0.42260742,2021-11-09 01:05:59.000
2704,4583.0,7,2021-11-09 ,01:05:00.000,1.1388888,5.22,0.25,2021-11-09 01:06:00.000
2705,,19,2021-11-09 ,01:06:00.000,0.24726562,14.8359375,0.66345215,2021-11-09 01:06:59.000
2706,,44,2021-11-09 ,01:09:00.000,0.55885416,33.53125,1.5465088,2021-11-09 01:09:59.000
2707,,24,2021-11-09 ,01:10:00.000,0.30384114,18.230469,0.8438721,2021-11-09 01:10:59.000
2708,,7,2021-11-09 ,01:11:00.000,0.08626302,5.1757812,0.24975586,2021-11-09 01:11:59.000
2709,,6,2021-11-09 ,01:13:00.000,0.07539062,4.5234375,0.21496582,2021-11-09 01:13:59.000
2710,,11,2021-11-09 ,01:16:00.000,0.1374349,8.246094,0.3885498,2021-11-09 01:16:59.000
2711,,35,2021-11-09 ,01:19:00.000,0.45625,27.375,1.222168,2021-11-09 01:19:59.000
2712,,7,2021-11-09 ,01:20:00.000,0.096158855,5.7695312,0.23352051,2021-11-09 01:20:59.000
2713,,1,2021-11-09 ,01:22:00.000,0.15514323,9.308594,0.48132324,2021-11-09 01:22:59.000
2714,,7,2021-11-09 ,01:23:00.000,0.0921224,5.5273438,0.24291992,2021-11-09 01:23:59.000
2715,,10,2021-11-09 ,01:25:00.000,0.13118489,7.8710938,0.3486328,2021-11-09 01:25:59.000
2716,,11,2021-11-09 ,01:28:00.000,0.13769531,8.261719,0.39135742,2021-11-09 01:28:59.000
2717,10039.0,16,2021-11-09 ,01:29:00.000,1.2222222,12.27,0.57,2021-11-09 01:30:00.000
2718,,10,2021-11-09 ,01:32:00.000,0.12363281,7.4179688,0.35754395,2021-11-09 01:32:59.000
2719,4659.0,9,2021-11-09 ,01:57:00.000,1.4444444,6.73,0.32,2021-11-09 01:58:00.000
2720,,10,2021-11-09 ,01:59:00.000,0.12682292,7.609375,0.352417,2021-11-09 01:59:59.000
2721,,22,2021-11-09 ,02:10:00.000,0.29140624,17.484375,0.7635498,2021-11-09 02:10:59.000
2722,,7,2021-11-09 ,02:16:00.000,0.09140625,5.484375,0.24487305,2021-11-09 02:16:59.000
2723,,6,2021-11-09 ,02:25:00.000,0.07923177,4.7539062,0.20959473,2021-11-09 02:25:59.000
2724,,6,2021-11-09 ,02:28:00.000,0.078125,4.6875,0.2109375,2021-11-09 02:28:59.000
2725,,8,2021-11-09 ,02:29:00.000,0.09973958,5.984375,0.28771973,2021-11-09 02:29:59.000
2726,,60,2021-11-09 ,02:32:00.000,0.76458335,45.875,2.1037598,2021-11-09 02:32:59.000
2727,,15,2021-11-09 ,02:39:00.000,0.20026042,12.015625,0.52075195,2021-11-09 02:39:59.000
2728,,25,2021-11-09 ,02:40:00.000,0.32578126,19.546875,0.87280273,2021-11-09 02:40:59.000
2729,,5,2021-11-09 ,02:41:00.000,0.06692708,4.015625,0.17333984,2021-11-09 02:41:59.000
2730,6448.0,10,2021-11-09 ,02:42:00.000,1.1242483,7.25,0.38,2021-11-09 02:43:00.000
2731,,6,2021-11-09 ,02:53:00.000,0.077539064,4.6523438,0.20996094,2021-11-09 02:53:59.000
2732,9747.0,15,2021-11-09 ,02:56:00.000,1.1111112,10.83,0.58,2021-11-09 02:57:00.000
2733,,43,2021-11-09 ,02:57:00.000,0.56875,34.125,1.4871826,2021-11-09 02:57:59.000
2734,,1,2021-11-09 ,02:58:00.000,0.01328125,0.796875,0.03466797,2021-11-09 02:58:59.000
2735,,38,2021-11-09 ,02:59:00.000,0.50358075,30.214844,1.3123779,2021-11-09 02:59:59.000
2736,,6,2021-11-09 ,03:00:00.000,0.0764974,4.5898438,0.2130127,2021-11-09 03:00:59.000
2737,,2,2021-11-09 ,03:01:00.000,0.023763021,1.4257812,0.07336426,2021-11-09 03:01:59.000
2738,,11,2021-11-09 ,03:04:00.000,0.13821615,8.292969,0.39013672,2021-11-09 03:04:59.000
2739,,7,2021-11-09 ,03:06:00.000,0.09257813,5.5546875,0.24279785,2021-11-09 03:06:59.000
2740,,6,2021-11-09 ,03:12:00.000,0.07890625,4.734375,0.20947266,2021-11-09 03:12:59.000
2741,,15,2021-11-09 ,03:15:00.000,0.18984374,11.390625,0.52685547,2021-11-09 03:15:59.000
2742,,6,2021-11-09 ,03:20:00.000,0.07565104,4.5390625,0.21313477,2021-11-09 03:20:59.000
2743,,28,2021-11-09 ,03:21:00.000,0.3734375,22.40625,0.9650879,2021-11-09 03:21:59.000
2744,,20,2021-11-09 ,03:22:00.000,0.261263,15.675781,0.6986084,2021-11-09 03:22:59.000
2745,,23,2021-11-09 ,03:23:00.000,0.30533853,18.320312,0.79211426,2021-11-09 03:23:59.000
2746,,11,2021-11-09 ,03:29:00.000,0.13951823,8.371094,0.3881836,2021-11-09 03:29:59.000
2747,4055.0,7,2021-11-09 ,03:32:00.000,1.3094085,5.31,0.25,2021-11-09 03:33:00.000
2748,,17,2021-11-09 ,03:35:00.000,0.22083333,13.25,0.59375,2021-11-09 03:35:59.000
2749,,6,2021-11-09 ,03:37:00.000,0.07864583,4.71875,0.21032715,2021-11-09 03:37:59.000
2750,,10,2021-11-09 ,03:39:00.000,0.12753907,7.6523438,0.35424805,2021-11-09 03:39:59.000
2751,,47,2021-11-09 ,03:43:00.000,0.61790365,37.07422,1.6358643,2021-11-09 03:43:59.000
2752,,11,2021-11-09 ,03:51:00.000,0.14348958,8.609375,0.38378906,2021-11-09 03:51:59.000
2753,,17,2021-11-09 ,03:53:00.000,0.21927084,13.15625,0.5944824,2021-11-09 03:53:59.000
2754,,31,2021-11-09 ,03:57:00.000,0.4126302,24.757812,1.0720215,2021-11-09 03:57:59.000
2755,,9,2021-11-09 ,03:58:00.000,0.114583336,6.875,0.31567383,2021-11-09 03:58:59.000
2756,,25,2021-11-09 ,03:59:00.000,0.3361979,20.171875,0.8568115,2021-11-09 03:59:59.000
2757,,7,2021-11-09 ,04:01:00.000,0.09127604,5.4765625,0.23876953,2021-11-09 04:01:59.000
2758,,8,2021-11-09 ,04:03:00.000,0.10390625,6.234375,0.27954102,2021-11-09 04:03:59.000
2759,,14,2021-11-09 ,04:05:00.000,0.17727865,10.636719,0.49206543,2021-11-09 04:05:59.000
2760,,15,2021-11-09 ,04:06:00.000,0.18925782,11.355469,0.5279541,2021-11-09 04:06:59.000
2761,,28,2021-11-09 ,04:07:00.000,0.3608724,21.652344,0.9790039,2021-11-09 04:07:59.000
2762,,6,2021-11-09 ,04:12:00.000,0.08020833,4.8125,0.20715332,2021-11-09 04:12:59.000
2763,,12,2021-11-09 ,04:23:00.000,0.16067709,9.640625,0.41516113,2021-11-09 04:23:59.000
2764,,27,2021-11-09 ,04:25:00.000,0.3484375,20.90625,0.94299316,2021-11-09 04:25:59.000
2765,,24,2021-11-09 ,04:26:00.000,0.30377606,18.226562,0.8444824,2021-11-09 04:26:59.000
2766,,10,2021-11-09 ,04:27:00.000,0.12571615,7.5429688,0.352417,2021-11-09 04:27:59.000
2767,,6,2021-11-09 ,04:29:00.000,0.07220052,4.3320312,0.21826172,2021-11-09 04:29:59.000
2768,,30,2021-11-09 ,04:33:00.000,0.37519532,22.511719,1.0716553,2021-11-09 04:33:59.000
2769,,23,2021-11-09 ,04:34:00.000,0.29648438,17.789062,0.8015137,2021-11-09 04:34:59.000
2770,,21,2021-11-09 ,04:35:00.000,0.26783854,16.070312,0.73828125,2021-11-09 04:35:59.000
2771,,6,2021-11-09 ,04:44:00.000,0.075520836,4.53125,0.2121582,2021-11-09 04:44:59.000
2772,,6,2021-11-09 ,04:51:00.000,0.08111979,4.8671875,0.20581055,2021-11-09 04:51:59.000
2773,,1,2021-11-09 ,04:52:00.000,0.013736979,0.82421875,0.03466797,2021-11-09 04:52:59.000
2774,9693.0,15,2021-11-09 ,04:58:00.000,1.1388888,11.04,0.54,2021-11-09 04:59:00.000
2775,13221.0,20,2021-11-09 ,05:01:00.000,1.1111112,14.69,0.77,2021-11-09 05:02:00.000
2776,,15,2021-11-09 ,05:41:00.000,0.19726562,11.8359375,0.5238037,2021-11-09 05:41:59.000
2777,10328.0,16,2021-11-09 ,07:09:00.000,1.1385455,11.76,0.59999996,2021-11-09 07:10:00.000
2778,,19,2021-11-09 ,07:09:00.000,0.2391276,14.347656,0.6713867,2021-11-09 07:09:59.000
2779,,14,2021-11-09 ,07:11:00.000,0.19667968,11.800781,0.59716797,2021-11-09 07:11:59.000
2780,,10,2021-11-09 ,07:12:00.000,0.12565105,7.5390625,0.35510254,2021-11-09 07:12:59.000
2781,,32,2021-11-09 ,07:23:00.000,0.43046874,25.828125,1.1036377,2021-11-09 07:23:59.000
2782,4116.0,6,2021-11-09 ,07:24:00.000,1.0833334,4.46,0.21,2021-11-09 07:25:00.000
2783,,10,2021-11-09 ,07:24:00.000,0.13359375,8.015625,0.34716797,2021-11-09 07:24:59.000
2784,4736.0,6,2021-11-09 ,07:27:00.000,0.8888889,4.21,0.22,2021-11-09 07:28:00.000
2785,,13,2021-11-09 ,07:28:00.000,0.17695312,10.6171875,0.446167,2021-11-09 07:28:59.000
2786,,7,2021-11-09 ,07:29:00.000,0.0921875,5.53125,0.24279785,2021-11-09 07:29:59.000
2787,3792.0,7,2021-11-09 ,07:30:00.000,1.4186487,5.38,0.25,2021-11-09 07:31:00.000
2788,,25,2021-11-09 ,07:31:00.000,0.31673178,19.003906,0.881958,2021-11-09 07:31:59.000
2789,8732.0,13,2021-11-09 ,07:39:00.000,1.0833334,9.46,0.49,2021-11-09 07:40:00.000
2790,7236.0,11,2021-11-09 ,07:40:00.000,1.1111112,8.04,0.41,2021-11-09 07:41:00.000
2791,6423.0,8,2021-11-09 ,07:42:00.000,0.8888889,5.71,0.29999998,2021-11-09 07:43:00.000
2792,,8,2021-11-09 ,07:51:00.000,0.10917969,6.5507812,0.2758789,2021-11-09 07:51:59.000
2793,,13,2021-11-09 ,07:57:00.000,0.16608073,9.964844,0.45629883,2021-11-09 07:57:59.000
2794,,23,2021-11-09 ,08:12:00.000,0.29726562,17.835938,0.8046875,2021-11-09 08:12:59.000
2795,,33,2021-11-09 ,08:13:00.000,0.42298177,25.378906,1.1661377,2021-11-09 08:13:59.000
2796,,19,2021-11-09 ,08:14:00.000,0.24375,14.625,0.6660156,2021-11-09 08:14:59.000
2797,,6,2021-11-09 ,08:17:00.000,0.07486979,4.4921875,0.2154541,2021-11-09 08:17:59.000
2798,,20,2021-11-09 ,08:41:00.000,0.26171875,15.703125,0.6953125,2021-11-09 08:41:59.000
2799,,15,2021-11-09 ,09:26:00.000,0.19882813,11.9296875,0.5180664,2021-11-09 09:26:59.000
2800,,11,2021-11-09 ,09:31:00.000,0.15006511,9.003906,0.368042,2021-11-09 09:31:59.000
2801,,10,2021-11-09 ,09:35:00.000,0.13248698,7.9492188,0.34887695,2021-11-09 09:35:59.000
2802,,24,2021-11-09 ,09:44:00.000,0.30572918,18.34375,0.84594727,2021-11-09 09:44:59.000
2803,,10,2021-11-09 ,09:45:00.000,0.12916666,7.75,0.3503418,2021-11-09 09:45:59.000
2804,,11,2021-11-09 ,09:47:00.000,0.14583333,8.75,0.38146973,2021-11-09 09:47:59.000
2805,,4,2021-11-09 ,09:48:00.000,0.051822916,3.109375,0.14013672,2021-11-09 09:48:59.000
2806,,12,2021-11-09 ,09:49:00.000,0.1610026,9.660156,0.41540527,2021-11-09 09:49:59.000
2807,,10,2021-11-09 ,09:50:00.000,0.13548177,8.128906,0.3446045,2021-11-09 09:50:59.000
2808,,7,2021-11-09 ,09:54:00.000,0.09147135,5.4882812,0.24365234,2021-11-09 09:54:59.000
2809,,10,2021-11-09 ,10:09:00.000,0.12890625,7.734375,0.3531494,2021-11-09 10:09:59.000
2810,,24,2021-11-09 ,10:13:00.000,0.31451824,18.871094,0.8366699,2021-11-09 10:13:59.000
2811,,6,2021-11-09 ,10:15:00.000,0.07369792,4.421875,0.21582031,2021-11-09 10:15:59.000
2812,,4,2021-11-09 ,10:16:00.000,0.051041666,3.0625,0.13989258,2021-11-09 10:16:59.000
2813,,11,2021-11-09 ,10:30:00.000,0.14192708,8.515625,0.38720703,2021-11-09 10:30:59.000
2814,,27,2021-11-09 ,10:43:00.000,0.34746093,20.847656,0.9472656,2021-11-09 10:43:59.000
2815,,7,2021-11-09 ,10:44:00.000,0.08932292,5.359375,0.2503662,2021-11-09 10:44:59.000
2816,,10,2021-11-09 ,10:45:00.000,0.12421875,7.453125,0.3557129,2021-11-09 10:45:59.000
2817,21314.0,38,2021-11-09 ,10:46:00.000,1.346951,28.710005,1.4399998,2021-11-09 10:47:00.000
2818,,37,2021-11-09 ,10:46:00.000,0.47838542,28.703125,1.2947998,2021-11-09 10:46:59.000
2819,53660.0,87,2021-11-09 ,10:47:00.000,1.1977047,64.27002,3.459998,2021-11-09 10:48:00.000
2820,,68,2021-11-09 ,10:47:00.000,0.8626302,51.757812,2.3898926,2021-11-09 10:47:59.000
2821,,92,2021-11-09 ,10:48:00.000,1.166862,70.01172,3.2279053,2021-11-09 10:48:59.000
2822,50578.0,90,2021-11-09 ,10:50:00.000,1.3484033,68.19996,3.439998,2021-11-09 10:51:00.000
2823,59182.0,101,2021-11-09 ,10:51:00.000,1.2814682,75.84,4.0399976,2021-11-09 10:52:00.000
2824,,103,2021-11-09 ,10:51:00.000,1.2882161,77.29297,3.6361084,2021-11-09 10:51:59.000
2825,54707.0,93,2021-11-09 ,10:52:00.000,1.2738612,69.69,3.7199976,2021-11-09 10:53:00.000
2826,,96,2021-11-09 ,10:52:00.000,1.1996745,71.98047,3.3898926,2021-11-09 10:52:59.000
2827,60000.0,104,2021-11-09 ,10:53:00.000,1.2906666,77.44,4.1299973,2021-11-09 10:54:00.000
2828,,102,2021-11-09 ,10:53:00.000,1.2691406,76.14844,3.6116943,2021-11-09 10:53:59.000
2829,60000.0,99,2021-11-09 ,10:54:00.000,1.2231674,73.390045,3.9599984,2021-11-09 10:55:00.000
2830,,98,2021-11-09 ,10:54:00.000,1.2117188,72.703125,3.482666,2021-11-09 10:54:59.000
2831,,100,2021-11-09 ,10:55:00.000,1.2499349,74.99609,3.5314941,2021-11-09 10:55:59.000
2832,60000.0,104,2021-11-09 ,10:55:00.000,1.3008333,78.05,4.16,2021-11-09 10:56:00.000
2833,,103,2021-11-09 ,10:56:00.000,1.2867187,77.203125,3.6376953,2021-11-09 10:56:59.000
2834,60000.0,103,2021-11-09 ,10:56:00.000,1.2875,77.25,4.12,2021-11-09 10:57:00.000
2835,,61,2021-11-09 ,10:57:00.000,0.7580078,45.48047,2.1652832,2021-11-09 10:57:59.000
2836,41907.0,69,2021-11-09 ,10:57:00.000,1.2222222,51.22,2.73,2021-11-09 10:58:00.000
2837,,10,2021-11-09 ,11:25:00.000,0.12643228,7.5859375,0.35217285,2021-11-09 11:25:59.000
2838,9106.0,13,2021-11-09 ,11:27:00.000,1.0146596,9.240001,0.49999994,2021-11-09 11:28:00.000
2839,4736.0,6,2021-11-09 ,13:00:00.000,0.8888889,4.21,0.22,2021-11-09 13:01:00.000
2840,,12,2021-11-09 ,13:36:00.000,0.15846354,9.5078125,0.41760254,2021-11-09 13:36:59.000
2841,13440.0,22,2021-11-09 ,13:43:00.000,1.2217242,16.419998,0.8300001,2021-11-09 13:44:00.000
2842,,6,2021-11-09 ,13:43:00.000,0.07851563,4.7109375,0.20666504,2021-11-09 13:43:59.000
2843,,5,2021-11-09 ,13:44:00.000,0.06653646,3.9921875,0.1730957,2021-11-09 13:44:59.000
2844,12022.0,20,2021-11-09 ,13:45:00.000,1.2277144,14.76,0.7500001,2021-11-09 13:46:00.000
2845,4658.0,6,2021-11-09 ,14:55:00.000,0.91666675,4.27,0.22,2021-11-09 14:56:00.000
2846,14090.0,22,2021-11-09 ,15:28:00.000,1.1440291,16.119999,0.8,2021-11-09 15:29:00.000
2847,,10,2021-11-09 ,15:28:00.000,0.12604167,7.5625,0.35375977,2021-11-09 15:28:59.000
2848,14886.0,21,2021-11-09 ,15:29:00.000,1.0062563,14.9800005,0.8200001,2021-11-09 15:30:00.000
2849,5523.0,7,2021-11-09 ,23:20:00.000,0.88888884,4.91,0.26,2021-11-09 23:21:00.000

2850,,17,2021-11-10 ,00:02:00.000,0.22571614,13.542969,0.59069824,2021-11-10 00:02:59.000
2851,,12,2021-11-10 ,00:05:00.000,0.16295573,9.777344,0.40759277,2021-11-10 00:05:59.000
2852,,43,2021-11-10 ,00:07:00.000,1.0708333,64.25,3.4796143,2021-11-10 00:07:59.000
2853,,0,2021-11-10 ,00:09:00.000,0.12233073,7.3398438,0.4711914,2021-11-10 00:09:59.000
2854,,6,2021-11-10 ,00:10:00.000,0.080729164,4.84375,0.20263672,2021-11-10 00:10:59.000
2855,,12,2021-11-10 ,00:11:00.000,0.14967372,8.980423,0.425642,2021-11-10 00:11:59.000
2856,,7,2021-11-10 ,00:12:00.000,0.09268888,5.5613327,0.24474096,2021-11-10 00:12:59.000
2857,,19,2021-11-10 ,00:15:00.000,0.24149665,14.4897995,0.6677551,2021-11-10 00:15:59.000
2858,11779.0,19,2021-11-10 ,00:18:00.000,1.1944444,14.07,0.72,2021-11-10 00:19:00.000
2859,,11,2021-11-10 ,00:18:00.000,0.14635748,8.781448,0.3785677,2021-11-10 00:18:59.000
2860,,6,2021-11-10 ,00:19:00.000,0.08187179,4.9123077,0.20695972,2021-11-10 00:19:59.000
2861,21515.0,37,2021-11-10 ,00:20:00.000,1.3055556,28.09,1.34,2021-11-10 00:21:00.000
2862,,34,2021-11-10 ,00:20:00.000,0.43659896,26.195938,1.1913342,2021-11-10 00:20:59.000
2863,21193.0,36,2021-11-10 ,00:26:00.000,1.2777778,27.08,1.37,2021-11-10 00:27:00.000
