duration,version_code,run_step,walk_step,start_date,start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
,,0,18,2021-11-16 ,01:42:00.000,,,2021-11-16 01:43:01.000,2021-11-16 01:42:59.000,18,0.23688151,14.212891,0.6293335,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 01:42:59.000,17474491-ce38-f7b3-cc1a-1b523a443a52
,,0,10,2021-11-16 ,01:43:00.000,,,2021-11-16 01:44:00.000,2021-11-16 01:43:59.000,10,0.13251953,7.951172,0.34753418,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 01:43:59.000,a2ca068d-9b38-c6ef-8e91-94bd237e45d8
,,0,13,2021-11-16 ,01:44:00.000,,,2021-11-16 01:45:01.000,2021-11-16 01:44:59.000,13,0.16795248,10.077148,0.45446777,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 01:44:59.000,3fbd69f3-5840-31fa-9515-07d34098ea2e
,,0,10,2021-11-16 ,02:07:00.000,,,2021-11-16 02:09:01.000,2021-11-16 02:07:59.000,10,0.13162436,7.897461,0.35211182,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 02:07:59.000,b25cac6b-96ed-3f82-8bce-b4ac25ae1e00
,,0,16,2021-11-16 ,02:09:00.000,,,2021-11-16 02:10:00.000,2021-11-16 02:09:59.000,16,0.20341797,12.205078,0.5614624,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 02:09:59.000,83ae6d57-4d9f-79f9-6bf3-6faf7225375c
,,0,22,2021-11-16 ,02:10:00.000,,,2021-11-16 02:11:01.000,2021-11-16 02:10:59.000,22,0.28819987,17.291992,0.7670288,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 02:10:59.000,8cb6973f-249d-952b-fd48-21e6a5f32ce6
,,0,13,2021-11-16 ,02:11:00.000,,,2021-11-16 02:12:00.000,2021-11-16 02:11:59.000,13,0.16708985,10.025391,0.4560547,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 02:11:59.000,58c7735e-301c-064e-84d8-0d5d0e0523e0
,,0,7,2021-11-16 ,02:13:00.000,,,2021-11-16 02:14:00.000,2021-11-16 02:13:59.000,7,0.09147135,5.4882812,0.24267578,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 02:13:59.000,a24722dc-856f-ace8-cf38-bdb543df7020
,,0,6,2021-11-16 ,02:18:00.000,,,2021-11-16 02:19:01.000,2021-11-16 02:18:59.000,6,0.07792969,4.6757812,0.21063232,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 02:18:59.000,7ea6885a-049e-aa07-61f5-87f1c96c2fe3
,,0,27,2021-11-16 ,02:24:00.000,,,2021-11-16 02:25:01.000,2021-11-16 02:24:59.000,27,0.36108398,21.66504,0.9310913,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 02:24:59.000,ad323f67-b3b6-a3c5-d1cc-0c8a5022e3da
,,0,6,2021-11-16 ,02:26:00.000,,,2021-11-16 02:27:01.000,2021-11-16 02:26:59.000,6,0.075683594,4.5410156,0.2142334,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 02:26:59.000,bd7d6c98-6504-b214-bd2b-fcba1d440283
,,0,6,2021-11-16 ,02:28:00.000,,,2021-11-16 02:29:00.000,2021-11-16 02:28:59.000,6,0.08108724,4.8652344,0.206604,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 02:28:59.000,5bedb65a-565e-7a54-ea43-4a6258315b05
,,0,10,2021-11-16 ,02:29:00.000,,,2021-11-16 02:30:10.000,2021-11-16 02:29:59.000,10,0.13061523,7.836914,0.34851074,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 02:29:59.000,7a88359b-a367-871c-500e-179d638f5e44
,,0,25,2021-11-16 ,02:33:00.000,,,2021-11-16 02:34:01.000,2021-11-16 02:33:59.000,25,0.33074543,19.844727,0.86920166,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 02:33:59.000,06511c43-955e-2654-f550-9cc3445886eb
,,0,7,2021-11-16 ,02:37:00.000,,,2021-11-16 02:38:00.000,2021-11-16 02:37:59.000,7,0.091813155,5.508789,0.24121094,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 02:37:59.000,d789a67f-3f3e-dfee-3b0c-2ce4d9fe783c
,,0,41,2021-11-16 ,02:38:00.000,,,2021-11-16 02:39:02.000,2021-11-16 02:38:59.000,41,0.52080077,31.248047,1.4422607,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 02:38:59.000,0d4b52ed-6420-d81b-bbdf-6c3e2f849300
,,0,41,2021-11-16 ,02:39:00.000,,,2021-11-16 02:40:01.000,2021-11-16 02:39:59.000,41,0.52255857,31.353516,1.437561,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 02:39:59.000,cb5cb923-fc4c-4e78-a35b-20226481189d
,,0,10,2021-11-16 ,02:41:00.000,,,2021-11-16 02:42:00.000,2021-11-16 02:41:59.000,10,0.12713216,7.6279297,0.35308838,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 02:41:59.000,755f2deb-3420-c35b-a0ca-bc8f8652d9c3
,,0,6,2021-11-16 ,02:43:00.000,,,2021-11-16 02:44:06.000,2021-11-16 02:43:59.000,6,0.08138021,4.8828125,0.2055664,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 02:43:59.000,a89c5374-8379-8261-11dc-27fb27cdf97b
,,0,1,2021-11-16 ,02:44:00.000,,,2021-11-16 02:46:01.000,2021-11-16 02:44:59.000,1,0.013736979,0.82421875,0.033691406,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 02:44:59.000,b2fc4c64-6b47-43f9-90a2-bd83727d4d58
7980,4,0,14,2021-11-16 ,02:47:00.000,,,2021-11-16 02:47:51.700,2021-11-16 02:47:50.359,14,1.3571119,10.83,0.48,UTC+0900,OvMFo+Qpk+,com.sec.android.app.shealth,2021-11-16 02:48:00.000,daece8de-c965-4138-9e14-73a95faaf948
12126,4,0,16,2021-11-16 ,02:52:00.000,,,2021-11-16 02:52:15.993,2021-11-16 02:52:08.980,16,0.9334605,11.32,0.62,UTC+0900,OvMFo+Qpk+,com.sec.android.app.shealth,2021-11-16 02:53:00.000,31243afd-8cbe-4e7d-976d-35ad44b6d283
,,0,10,2021-11-16 ,02:54:00.000,,,2021-11-16 02:55:00.000,2021-11-16 02:54:59.000,10,0.1351237,8.107422,0.34381104,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 02:54:59.000,f5b47fb6-4971-559c-07e0-31bbad1255a6
,,0,14,2021-11-16 ,03:00:00.000,,,2021-11-16 03:01:00.000,2021-11-16 03:00:59.000,14,0.1772461,10.634766,0.49212646,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 03:00:59.000,86ff7f15-8dbc-583e-2dcf-c2151247788e
,,0,10,2021-11-16 ,03:08:00.000,,,2021-11-16 03:10:00.000,2021-11-16 03:08:59.000,10,0.13097331,7.8583984,0.35058594,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 03:08:59.000,c8570003-5cfb-d269-9a4b-a73e14e4c64f
,,0,17,2021-11-16 ,03:10:00.000,,,2021-11-16 03:11:01.000,2021-11-16 03:10:59.000,17,0.21489258,12.893555,0.6010742,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 03:10:59.000,5e3e70f6-72ed-918a-75ad-f6b7ae80ab9a
,,0,29,2021-11-16 ,03:19:00.000,,,2021-11-16 03:20:01.000,2021-11-16 03:19:59.000,29,0.37434897,22.460938,1.0180664,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 03:19:59.000,747ce3bb-818e-ba7f-84e4-b933c20f5337
,,0,21,2021-11-16 ,03:20:00.000,,,2021-11-16 03:22:01.000,2021-11-16 03:20:59.000,21,0.27547202,16.52832,0.7300415,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 03:20:59.000,66f323cf-cadd-eba1-63b5-664924307829
3834,4,0,6,2021-11-16 ,03:32:00.000,,,2021-11-16 03:32:47.494,2021-11-16 03:32:47.494,6,1.1944444,4.58,0.21,UTC+0900,OvMFo+Qpk+,com.sec.android.app.shealth,2021-11-16 03:33:00.000,397df03c-f339-4659-8371-37fd6c245d06
,,0,17,2021-11-16 ,03:41:00.000,,,2021-11-16 03:42:00.000,2021-11-16 03:41:59.000,17,0.21383463,12.830078,0.6012573,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 03:41:59.000,c93f3b19-8832-168c-2779-3c1674cec7e7
,,0,11,2021-11-16 ,03:42:00.000,,,2021-11-16 03:44:00.000,2021-11-16 03:42:59.000,11,0.14020182,8.412109,0.38684082,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 03:42:59.000,31847352-8ec2-7d4f-3779-8ba00482663d
,,0,12,2021-11-16 ,03:48:00.000,,,2021-11-16 03:49:00.000,2021-11-16 03:48:59.000,12,0.15296224,9.177734,0.42163086,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 03:48:59.000,e6f30624-60ec-3e14-1ce0-9cf38fa5ee97
,,0,7,2021-11-16 ,03:49:00.000,,,2021-11-16 03:50:08.000,2021-11-16 03:49:59.000,7,0.0847168,5.083008,0.25408936,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 03:49:59.000,bd1c5802-5a13-4e2c-951a-3ff9218fcc18
,,0,4,2021-11-16 ,03:50:00.000,,,2021-11-16 03:51:01.000,2021-11-16 03:50:59.000,4,0.05419922,3.2519531,0.13787842,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 03:50:59.000,622be4eb-fe64-33c4-d39d-5343b7502ad2
,,0,6,2021-11-16 ,03:51:00.000,,,2021-11-16 03:52:06.000,2021-11-16 03:51:59.000,6,0.07402344,4.4414062,0.215271,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 03:51:59.000,9d22a727-b942-d682-4a75-71e320a807a8
,,0,6,2021-11-16 ,03:54:00.000,,,2021-11-16 03:55:00.000,2021-11-16 03:54:59.000,6,0.07833659,4.7001953,0.21002197,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 03:54:59.000,6a6f852a-e05a-a2fa-389c-d862e2fcf0ba
,,0,6,2021-11-16 ,03:57:00.000,,,2021-11-16 03:58:00.000,2021-11-16 03:57:59.000,6,0.07335612,4.401367,0.21478271,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 03:57:59.000,2f42629c-ccf9-1335-5aaa-3504e3ced1b6
28225,4,0,47,2021-11-16 ,03:58:00.000,,,2021-11-16 04:15:01.447,2021-11-16 03:58:54.311,47,1.2421546,35.059998,1.7999997,UTC+0900,OvMFo+Qpk+,com.sec.android.app.shealth,2021-11-16 03:59:00.000,055d9044-929b-4b66-8604-2d1da8bed9f9
,,0,27,2021-11-16 ,03:58:00.000,,,2021-11-16 03:59:01.000,2021-11-16 03:58:59.000,27,0.34290364,20.574219,0.94799805,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 03:58:59.000,4a86ed81-eb0b-e6b2-0b2f-dc3f4ba56e6d
,,0,85,2021-11-16 ,03:59:00.000,,,2021-11-16 04:00:00.000,2021-11-16 03:59:59.000,85,1.0619628,63.717773,3.010437,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 03:59:59.000,4e6ba172-3966-3b04-f99a-0a18e23af903
55155,4,0,89,2021-11-16 ,03:59:00.000,,,2021-11-16 04:15:01.477,2021-11-16 04:15:01.477,89,1.1944444,65.88,3.52,UTC+0900,OvMFo+Qpk+,com.sec.android.app.shealth,2021-11-16 04:00:00.000,4ea9c000-0a7c-4841-889c-d1fd2b4cbd3d
,,0,45,2021-11-16 ,04:00:00.000,,,2021-11-16 04:01:01.000,2021-11-16 04:00:59.000,45,0.5586263,33.51758,1.5957031,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 04:00:59.000,6f158845-6b80-0498-65cf-edd68de517c6
34120,4,0,53,2021-11-16 ,04:00:00.000,,,2021-11-16 04:15:01.504,2021-11-16 04:15:01.504,53,1.1388888,38.86,2.1,UTC+0900,OvMFo+Qpk+,com.sec.android.app.shealth,2021-11-16 04:01:00.000,3b8618a3-98a0-4f20-99e6-63bc5eddee34
4752,4,0,8,2021-11-16 ,04:01:00.000,,,2021-11-16 04:15:01.536,2021-11-16 04:15:01.536,8,1.25,5.94,0.29,UTC+0900,OvMFo+Qpk+,com.sec.android.app.shealth,2021-11-16 04:02:00.000,c6f7e571-7c0e-4d49-af32-aeec4b17bdde
,,0,11,2021-11-16 ,04:02:00.000,,,2021-11-16 04:06:00.000,2021-11-16 04:02:59.000,11,0.1395996,8.375977,0.38848877,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 04:02:59.000,8a687c7b-93d5-fc51-3ea4-14e8fc8557f0
10762,4,0,19,2021-11-16 ,04:02:00.000,,,2021-11-16 04:15:01.568,2021-11-16 04:15:01.568,19,1.3333334,14.35,0.67,UTC+0900,OvMFo+Qpk+,com.sec.android.app.shealth,2021-11-16 04:03:00.000,fc8509cc-8d49-4186-bbd3-a8238a1a3c85
9760,4,0,16,2021-11-16 ,04:03:00.000,,,2021-11-16 04:15:01.599,2021-11-16 04:15:01.599,16,1.2222222,11.93,0.61,UTC+0900,OvMFo+Qpk+,com.sec.android.app.shealth,2021-11-16 04:04:00.000,83044f48-f4c6-4acc-9f3a-73424a81ad2e
,,0,29,2021-11-16 ,04:07:00.000,,,2021-11-16 04:08:00.000,2021-11-16 04:07:59.000,29,0.38100585,22.860352,1.0105591,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 04:07:59.000,0859d20a-49ce-e259-3699-761d78b16fcf
,,0,10,2021-11-16 ,04:08:00.000,,,2021-11-16 04:09:00.000,2021-11-16 04:08:59.000,10,0.124430336,7.4658203,0.35461426,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 04:08:59.000,f2823dc1-f5ea-fd0d-24ee-d4924056c8e7
11160,4,0,17,2021-11-16 ,04:08:00.000,,,2021-11-16 04:15:01.630,2021-11-16 04:15:01.630,17,1.111111,12.4,0.62,UTC+0900,OvMFo+Qpk+,com.sec.android.app.shealth,2021-11-16 04:09:00.000,41408f3a-41de-4feb-bd27-d5e1cd9abed6
,,0,13,2021-11-16 ,04:11:00.000,,,2021-11-16 04:12:00.000,2021-11-16 04:11:59.000,13,0.17460938,10.4765625,0.44952393,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 04:11:59.000,4f35a0d7-75ff-419f-1b99-4be8ec5973ec
5914,4,0,8,2021-11-16 ,04:11:00.000,,,2021-11-16 04:15:01.667,2021-11-16 04:15:01.667,8,0.9722222,5.75,0.3,UTC+0900,OvMFo+Qpk+,com.sec.android.app.shealth,2021-11-16 04:12:00.000,14c926e2-571e-4c7b-a658-4a1c6c9bb357
,,0,10,2021-11-16 ,04:15:00.000,,,2021-11-16 04:16:00.000,2021-11-16 04:15:59.000,10,0.12451172,7.470703,0.3557129,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 04:15:59.000,eda67931-ac48-4cbd-5785-696b943d9a42
6170,4,0,10,2021-11-16 ,04:15:00.000,,,2021-11-16 04:17:34.201,2021-11-16 04:17:34.201,10,1.1944444,7.37,0.36,UTC+0900,OvMFo+Qpk+,com.sec.android.app.shealth,2021-11-16 04:16:00.000,61bea18c-75e4-4fe8-ac10-b07112e99714
,,0,18,2021-11-16 ,04:24:00.000,,,2021-11-16 04:25:31.000,2021-11-16 04:24:59.000,18,0.2265625,13.59375,0.63427734,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 04:24:59.000,4c837dc0-52ad-bf67-b762-c6c835ab1818
,,0,18,2021-11-16 ,04:25:00.000,,,2021-11-16 04:26:00.000,2021-11-16 04:25:59.000,18,0.21985677,13.191406,0.6465454,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 04:25:59.000,80f24053-727f-767f-cb41-7c52817eefca
,,0,65,2021-11-16 ,04:26:00.000,,,2021-11-16 04:27:00.000,2021-11-16 04:26:59.000,65,0.7983073,47.898438,2.3216553,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 04:26:59.000,5d71dfa3-a94b-6762-4b62-bdd25ba1e163
,,0,48,2021-11-16 ,04:27:00.000,,,2021-11-16 04:28:00.000,2021-11-16 04:27:59.000,48,0.6149414,36.896484,1.6810303,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 04:27:59.000,6c86c83d-d665-9291-8ba4-716042fbb4c2
,,0,45,2021-11-16 ,04:28:00.000,,,2021-11-16 04:29:00.000,2021-11-16 04:28:59.000,45,0.57231444,34.338867,1.5804443,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 04:28:59.000,8eacc970-86c6-fd69-1345-3dd8d063f5be
,,0,22,2021-11-16 ,04:29:00.000,,,2021-11-16 04:30:12.000,2021-11-16 04:29:59.000,22,0.2974284,17.845703,0.7570801,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 04:29:59.000,797853ac-9cdf-4755-1114-a9cdcda0555b
,,0,6,2021-11-16 ,04:30:00.000,,,2021-11-16 04:31:00.000,2021-11-16 04:30:59.000,6,0.08059896,4.8359375,0.2052002,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 04:30:59.000,0555cdd5-c2e0-254d-06c3-b60342b41137
,,0,17,2021-11-16 ,04:31:00.000,,,2021-11-16 04:32:01.000,2021-11-16 04:31:59.000,17,0.22775064,13.665039,0.5848999,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 04:31:59.000,a1979b49-d7a3-8479-a792-f3f76b8b3797
,,0,6,2021-11-16 ,04:32:00.000,,,2021-11-16 04:33:00.000,2021-11-16 04:32:59.000,6,0.07623698,4.5742188,0.21051025,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 04:32:59.000,5b7db268-32d4-7a8c-3775-df46657f80ab
,,0,16,2021-11-16 ,04:37:00.000,,,2021-11-16 04:38:00.000,2021-11-16 04:37:59.000,16,0.19677734,11.806641,0.57299805,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 04:37:59.000,e12b603a-49e8-6f11-bd4d-83cf8a32085b
,,0,15,2021-11-16 ,04:39:00.000,,,2021-11-16 04:40:00.000,2021-11-16 04:39:59.000,15,0.19125977,11.475586,0.5279541,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 04:39:59.000,d75afa91-c397-a9a3-043a-6f32901c11d4
,,0,14,2021-11-16 ,04:40:00.000,,,2021-11-16 04:42:01.000,2021-11-16 04:40:59.000,14,0.18160807,10.896484,0.48968506,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 04:40:59.000,eb4e9c10-f2b2-c0e8-8697-a6ff0fc7d39f
,,0,24,2021-11-16 ,04:42:00.000,,,2021-11-16 04:43:01.000,2021-11-16 04:42:59.000,24,0.3196452,19.17871,0.829834,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 04:42:59.000,63ac4fd0-0ebc-ba13-aa2b-4adadcb775e4
,,0,12,2021-11-16 ,04:50:00.000,,,2021-11-16 04:51:00.000,2021-11-16 04:50:59.000,12,0.15,9.0,0.42486572,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 04:50:59.000,7367548c-1883-d2e4-4025-235a488d47b8
,,0,6,2021-11-16 ,04:52:00.000,,,2021-11-16 04:53:00.000,2021-11-16 04:52:59.000,6,0.076611325,4.5966797,0.21038818,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 04:52:59.000,011a80c1-d5d2-4035-20e8-08004a8c0d68
,,0,13,2021-11-16 ,04:55:00.000,,,2021-11-16 04:56:00.000,2021-11-16 04:55:59.000,13,0.1637207,9.823242,0.45892334,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 04:55:59.000,53585a7a-3fcd-7347-fe59-9e2350e83ed6
,,0,8,2021-11-16 ,05:00:00.000,,,2021-11-16 05:01:00.000,2021-11-16 05:00:59.000,8,0.10452474,6.2714844,0.2786255,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 05:00:59.000,0dcb0bd6-dfc5-b63f-316c-b8eefe241fc4
,,0,10,2021-11-16 ,05:04:00.000,,,2021-11-16 05:05:00.000,2021-11-16 05:04:59.000,10,0.12363281,7.4179688,0.35632324,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 05:04:59.000,85701e48-4b44-8482-3f21-7a3c7619270a
,,0,14,2021-11-16 ,05:06:00.000,,,2021-11-16 05:07:00.000,2021-11-16 05:06:59.000,14,0.18136393,10.881836,0.49121094,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 05:06:59.000,54dafb71-1330-5e5b-00fe-877ffb7c11d5
,,0,12,2021-11-16 ,05:13:00.000,,,2021-11-16 05:14:00.000,2021-11-16 05:13:59.000,12,0.14799805,8.879883,0.42907715,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 05:13:59.000,c3f13356-93fe-6738-e7ac-5e09469f0c2c
,,0,10,2021-11-16 ,05:26:00.000,,,2021-11-16 05:27:01.000,2021-11-16 05:26:59.000,10,0.12288412,7.373047,0.35705566,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 05:26:59.000,5c0370bf-c2a2-685a-61f4-345d7a05c239
,,0,16,2021-11-16 ,05:27:00.000,,,2021-11-16 05:28:00.000,2021-11-16 05:27:59.000,16,0.19902344,11.941406,0.56915283,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 05:27:59.000,038e363a-2856-dd49-b76d-e5ccb8753842
,,0,11,2021-11-16 ,05:29:00.000,,,2021-11-16 05:30:00.000,2021-11-16 05:29:59.000,11,0.13995768,8.397461,0.38659668,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 05:29:59.000,a544aa70-afda-1b24-20af-52963d82ebdb
,,0,32,2021-11-16 ,05:31:00.000,,,2021-11-16 05:32:00.000,2021-11-16 05:31:59.000,32,0.41302082,24.78125,1.1222534,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 05:31:59.000,9db55576-639f-c01b-217c-80b8ec63b8b2
15183,4,0,28,2021-11-16 ,05:31:00.000,,,2021-11-16 05:35:01.373,2021-11-16 05:35:01.373,28,1.4166666,21.51,0.98,UTC+0900,OvMFo+Qpk+,com.sec.android.app.shealth,2021-11-16 05:32:00.000,145eb121-d62f-456a-b875-f1a281e6a7f6
,,0,7,2021-11-16 ,05:32:00.000,,,2021-11-16 05:33:59.000,2021-11-16 05:32:59.000,7,0.09350586,5.6103516,0.23980713,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 05:32:59.000,8ab7e039-6925-022f-6769-8b9158c7abfd
,,0,4,2021-11-16 ,05:33:00.000,,,2021-11-16 05:34:00.000,2021-11-16 05:33:59.000,4,0.05447591,3.2685547,0.13861084,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 05:33:59.000,6f2c3d3e-8ae0-f511-81b7-4ff92cd76730
,,0,11,2021-11-16 ,05:34:00.000,,,2021-11-16 05:35:06.000,2021-11-16 05:34:59.000,11,0.1449056,8.694336,0.3826294,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 05:34:59.000,bb1dbc7c-42b7-a5af-9c06-49e3b02b8637
,,0,10,2021-11-16 ,05:49:00.000,,,2021-11-16 05:50:00.000,2021-11-16 05:49:59.000,10,0.13411458,8.046875,0.34088135,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 05:49:59.000,d9e98e09-7d94-7c9b-fb23-803c478cd11e
,,0,11,2021-11-16 ,05:54:00.000,,,2021-11-16 05:55:00.000,2021-11-16 05:54:59.000,11,0.14274089,8.564453,0.3862915,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 05:54:59.000,44c100a9-94ce-b007-e45a-90a2dacf5524
,,0,6,2021-11-16 ,05:59:00.000,,,2021-11-16 06:00:00.000,2021-11-16 05:59:59.000,6,0.07736003,4.6416016,0.21148682,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 05:59:59.000,4048b5f3-f1c8-709d-612c-c1eafdaed44f
,,0,22,2021-11-16 ,06:03:00.000,,,2021-11-16 06:04:01.000,2021-11-16 06:03:59.000,22,0.2830078,16.980469,0.7729492,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 06:03:59.000,b4085aad-8e73-5c4d-9f16-732277eb9ea9
,,0,6,2021-11-16 ,06:11:00.000,,,2021-11-16 06:13:00.000,2021-11-16 06:11:59.000,6,0.07579753,4.5478516,0.21221924,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 06:11:59.000,00c631f8-a8ab-d07f-4aba-2278b84e057d
,,0,9,2021-11-16 ,06:24:00.000,,,2021-11-16 06:25:54.000,2021-11-16 06:24:59.000,9,0.11450195,6.870117,0.31884766,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 06:24:59.000,583d097e-4b9a-027e-0ee8-f0cf218a90b6
,,0,2,2021-11-16 ,06:25:00.000,,,2021-11-16 06:27:00.000,2021-11-16 06:25:59.000,2,0.024495443,1.4697266,0.0715332,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 06:25:59.000,416f7e3a-dfb0-03b6-b473-968e8dbadab8
,,0,8,2021-11-16 ,06:44:00.000,,,2021-11-16 06:45:00.000,2021-11-16 06:44:59.000,8,0.102132164,6.1279297,0.2819214,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 06:44:59.000,37b7b1cd-100c-1d12-5b7a-cd4a85a2f0e1
,,0,11,2021-11-16 ,06:45:00.000,,,2021-11-16 06:46:00.000,2021-11-16 06:45:59.000,11,0.13924153,8.354492,0.38964844,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 06:45:59.000,53d3c768-e508-84ac-890c-cf0da976163f
,,0,10,2021-11-16 ,06:47:00.000,,,2021-11-16 06:48:00.000,2021-11-16 06:47:59.000,10,0.12643228,7.5859375,0.3519287,UTC+0900,Oy6B6yQLXI,com.sec.android.app.shealth,2021-11-16 06:47:59.000,8eb41ec7-0640-b6cb-a449-e2afd8ce1fb3
