,start_date,start_time,update_time,create_time,stage,end_time
3103,2021-09-04 ,12:44:59.000,2021-09-04 12:44:59.000,2021-09-04 12:45:59.000,40001,2021-09-04 12:45:59.000
3104,2021-09-04 ,12:45:59.000,2021-09-04 12:45:59.000,2021-09-04 12:54:59.000,40002,2021-09-04 12:54:59.000
3105,2021-09-04 ,12:54:59.000,2021-09-04 12:54:59.000,2021-09-04 12:55:59.000,40001,2021-09-04 12:55:59.000
3106,2021-09-04 ,12:55:59.000,2021-09-04 12:55:59.000,2021-09-04 12:58:59.000,40002,2021-09-04 12:58:59.000
3107,2021-09-04 ,12:58:59.000,2021-09-04 12:58:59.000,2021-09-04 12:59:59.000,40001,2021-09-04 12:59:59.000
3108,2021-09-04 ,12:59:59.000,2021-09-04 12:59:59.000,2021-09-04 13:10:59.000,40002,2021-09-04 13:10:59.000
3109,2021-09-04 ,13:10:59.000,2021-09-04 13:10:59.000,2021-09-04 13:45:59.000,40003,2021-09-04 13:45:59.000
3110,2021-09-04 ,13:45:59.000,2021-09-04 13:45:59.000,2021-09-04 13:57:59.000,40002,2021-09-04 13:57:59.000
3111,2021-09-04 ,13:57:59.000,2021-09-04 13:57:59.000,2021-09-04 14:23:59.000,40004,2021-09-04 14:23:59.000
3112,2021-09-04 ,14:23:59.000,2021-09-04 14:23:59.000,2021-09-04 14:27:59.000,40002,2021-09-04 14:27:59.000
3113,2021-09-04 ,14:27:59.000,2021-09-04 14:27:59.000,2021-09-04 14:28:59.000,40001,2021-09-04 14:28:59.000
3114,2021-09-04 ,14:28:59.000,2021-09-04 14:28:59.000,2021-09-04 14:57:59.000,40002,2021-09-04 14:57:59.000
3115,2021-09-04 ,14:57:59.000,2021-09-04 14:57:59.000,2021-09-04 14:59:59.000,40001,2021-09-04 14:59:59.000
3116,2021-09-04 ,14:59:59.000,2021-09-04 14:59:59.000,2021-09-04 15:05:59.000,40002,2021-09-04 15:05:59.000
3117,2021-09-04 ,15:05:59.000,2021-09-04 15:05:59.000,2021-09-04 15:06:59.000,40001,2021-09-04 15:06:59.000
3118,2021-09-04 ,15:06:59.000,2021-09-04 15:06:59.000,2021-09-04 15:10:59.000,40002,2021-09-04 15:10:59.000
3119,2021-09-04 ,15:10:59.000,2021-09-04 15:10:59.000,2021-09-04 15:11:59.000,40001,2021-09-04 15:11:59.000
3120,2021-09-04 ,15:11:59.000,2021-09-04 15:11:59.000,2021-09-04 15:12:59.000,40002,2021-09-04 15:12:59.000
3121,2021-09-04 ,15:12:59.000,2021-09-04 15:12:59.000,2021-09-04 15:14:59.000,40003,2021-09-04 15:14:59.000
3122,2021-09-04 ,15:14:59.000,2021-09-04 15:14:59.000,2021-09-04 15:15:59.000,40002,2021-09-04 15:15:59.000
3123,2021-09-04 ,15:15:59.000,2021-09-04 15:15:59.000,2021-09-04 15:23:59.000,40003,2021-09-04 15:23:59.000
3124,2021-09-04 ,15:23:59.000,2021-09-04 15:23:59.000,2021-09-04 15:39:59.000,40002,2021-09-04 15:39:59.000
3125,2021-09-04 ,15:39:59.000,2021-09-04 15:39:59.000,2021-09-04 15:40:59.000,40001,2021-09-04 15:40:59.000
3126,2021-09-04 ,15:40:59.000,2021-09-04 15:40:59.000,2021-09-04 15:47:59.000,40002,2021-09-04 15:47:59.000
3127,2021-09-04 ,15:47:59.000,2021-09-04 15:47:59.000,2021-09-04 15:48:59.000,40001,2021-09-04 15:48:59.000
3128,2021-09-04 ,15:48:59.000,2021-09-04 15:48:59.000,2021-09-04 15:58:59.000,40004,2021-09-04 15:58:59.000
3129,2021-09-04 ,15:58:59.000,2021-09-04 15:58:59.000,2021-09-04 16:04:59.000,40001,2021-09-04 16:04:59.000
3130,2021-09-04 ,16:04:59.000,2021-09-04 16:04:59.000,2021-09-04 16:17:59.000,40002,2021-09-04 16:17:59.000
3131,2021-09-04 ,16:17:59.000,2021-09-04 16:17:59.000,2021-09-04 16:20:59.000,40003,2021-09-04 16:20:59.000
3132,2021-09-04 ,16:20:59.000,2021-09-04 16:20:59.000,2021-09-04 16:31:59.000,40002,2021-09-04 16:31:59.000
3133,2021-09-04 ,16:31:59.000,2021-09-04 16:31:59.000,2021-09-04 16:32:59.000,40001,2021-09-04 16:32:59.000
3134,2021-09-04 ,16:32:59.000,2021-09-04 16:32:59.000,2021-09-04 16:36:59.000,40002,2021-09-04 16:36:59.000
3135,2021-09-04 ,16:36:59.000,2021-09-04 16:36:59.000,2021-09-04 16:37:59.000,40001,2021-09-04 16:37:59.000
3136,2021-09-04 ,16:37:59.000,2021-09-04 16:37:59.000,2021-09-04 16:45:59.000,40004,2021-09-04 16:45:59.000
3137,2021-09-04 ,16:45:59.000,2021-09-04 16:45:59.000,2021-09-04 17:07:59.000,40002,2021-09-04 17:07:59.000
3138,2021-09-04 ,17:07:59.000,2021-09-04 17:07:59.000,2021-09-04 17:08:59.000,40001,2021-09-04 17:08:59.000
3139,2021-09-04 ,17:08:59.000,2021-09-04 17:08:59.000,2021-09-04 17:09:59.000,40002,2021-09-04 17:09:59.000
3140,2021-09-04 ,17:09:59.000,2021-09-04 17:09:59.000,2021-09-04 17:11:59.000,40001,2021-09-04 17:11:59.000
3141,2021-09-04 ,17:11:59.000,2021-09-04 17:11:59.000,2021-09-04 17:16:59.000,40002,2021-09-04 17:16:59.000
3142,2021-09-04 ,17:16:59.000,2021-09-04 17:16:59.000,2021-09-04 17:17:59.000,40001,2021-09-04 17:17:59.000
3143,2021-09-04 ,17:17:59.000,2021-09-04 17:17:59.000,2021-09-04 17:22:59.000,40002,2021-09-04 17:22:59.000
3144,2021-09-04 ,17:22:59.000,2021-09-04 17:22:59.000,2021-09-04 17:23:59.000,40001,2021-09-04 17:23:59.000
3145,2021-09-04 ,17:23:59.000,2021-09-04 17:23:59.000,2021-09-04 17:24:59.000,40002,2021-09-04 17:24:59.000
3146,2021-09-04 ,17:24:59.000,2021-09-04 17:24:59.000,2021-09-04 17:25:59.000,40001,2021-09-04 17:25:59.000
3147,2021-09-04 ,17:25:59.000,2021-09-04 17:25:59.000,2021-09-04 17:42:59.000,40002,2021-09-04 17:42:59.000
3148,2021-09-04 ,17:42:59.000,2021-09-04 17:42:59.000,2021-09-04 17:43:59.000,40001,2021-09-04 17:43:59.000
3149,2021-09-04 ,17:43:59.000,2021-09-04 17:43:59.000,2021-09-04 18:28:59.000,40002,2021-09-04 18:28:59.000
3150,2021-09-04 ,18:28:59.000,2021-09-04 18:28:59.000,2021-09-04 18:54:59.000,40004,2021-09-04 18:54:59.000
3151,2021-09-04 ,18:54:59.000,2021-09-04 18:54:59.000,2021-09-04 19:15:59.000,40002,2021-09-04 19:15:59.000
3152,2021-09-04 ,19:15:59.000,2021-09-04 19:15:59.000,2021-09-04 19:16:59.000,40001,2021-09-04 19:16:59.000
3153,2021-09-04 ,19:16:59.000,2021-09-04 19:16:59.000,2021-09-04 19:17:59.000,40002,2021-09-04 19:17:59.000
3154,2021-09-04 ,19:17:59.000,2021-09-04 19:17:59.000,2021-09-04 19:18:59.000,40001,2021-09-04 19:18:59.000
3155,2021-09-04 ,19:18:59.000,2021-09-04 19:18:59.000,2021-09-04 19:31:59.000,40002,2021-09-04 19:31:59.000
3156,2021-09-04 ,19:31:59.000,2021-09-04 19:31:59.000,2021-09-04 19:32:59.000,40001,2021-09-04 19:32:59.000
3157,2021-09-04 ,19:32:59.000,2021-09-04 19:32:59.000,2021-09-04 20:06:59.000,40002,2021-09-04 20:06:59.000
3158,2021-09-04 ,20:06:59.000,2021-09-04 20:06:59.000,2021-09-04 20:07:59.000,40001,2021-09-04 20:07:59.000
3159,2021-09-04 ,20:07:59.000,2021-09-04 20:07:59.000,2021-09-04 20:17:59.000,40004,2021-09-04 20:17:59.000
3160,2021-09-04 ,20:17:59.000,2021-09-04 20:17:59.000,2021-09-04 20:39:59.000,40002,2021-09-04 20:39:59.000
3161,2021-09-04 ,20:39:59.000,2021-09-04 20:39:59.000,2021-09-04 20:40:03.000,40001,2021-09-04 20:40:03.000
3162,2021-09-04 ,21:51:04.000,2021-09-04 21:51:04.000,2021-09-04 22:00:04.000,40002,2021-09-04 22:00:04.000
3163,2021-09-04 ,22:00:04.000,2021-09-04 22:00:04.000,2021-09-04 22:01:04.000,40001,2021-09-04 22:01:04.000
3164,2021-09-04 ,22:01:04.000,2021-09-04 22:01:04.000,2021-09-04 22:17:04.000,40002,2021-09-04 22:17:04.000
3165,2021-09-04 ,22:17:04.000,2021-09-04 22:17:04.000,2021-09-04 22:18:04.000,40001,2021-09-04 22:18:04.000
3166,2021-09-04 ,22:18:04.000,2021-09-04 22:18:04.000,2021-09-04 22:32:04.000,40002,2021-09-04 22:32:04.000
3167,2021-09-04 ,22:32:04.000,2021-09-04 22:32:04.000,2021-09-04 22:34:04.000,40001,2021-09-04 22:34:04.000
3168,2021-09-04 ,22:34:04.000,2021-09-04 22:34:04.000,2021-09-04 22:40:04.000,40002,2021-09-04 22:40:04.000
3169,2021-09-04 ,22:40:04.000,2021-09-04 22:40:04.000,2021-09-04 22:41:04.000,40001,2021-09-04 22:41:04.000
3170,2021-09-04 ,22:41:04.000,2021-09-04 22:41:04.000,2021-09-04 22:47:04.000,40002,2021-09-04 22:47:04.000
3171,2021-09-04 ,22:47:04.000,2021-09-04 22:47:04.000,2021-09-04 22:49:04.000,40001,2021-09-04 22:49:04.000
3172,2021-09-04 ,22:49:04.000,2021-09-04 22:49:04.000,2021-09-04 22:53:04.000,40002,2021-09-04 22:53:04.000
3173,2021-09-04 ,22:53:04.000,2021-09-04 22:53:04.000,2021-09-04 23:00:04.000,40003,2021-09-04 23:00:04.000
3174,2021-09-04 ,23:00:04.000,2021-09-04 23:00:04.000,2021-09-04 23:01:04.000,40002,2021-09-04 23:01:04.000
3175,2021-09-04 ,23:01:04.000,2021-09-04 23:01:04.000,2021-09-04 23:04:04.000,40003,2021-09-04 23:04:04.000
3176,2021-09-04 ,23:04:04.000,2021-09-04 23:04:04.000,2021-09-04 23:14:04.000,40002,2021-09-04 23:14:04.000
3177,2021-09-04 ,23:14:04.000,2021-09-04 23:14:04.000,2021-09-04 23:16:04.000,40001,2021-09-04 23:16:04.000
3178,2021-09-04 ,23:16:04.000,2021-09-04 23:16:04.000,2021-09-04 23:18:04.000,40002,2021-09-04 23:18:04.000
3179,2021-09-04 ,23:18:04.000,2021-09-04 23:18:04.000,2021-09-04 23:19:04.000,40001,2021-09-04 23:19:04.000
3180,2021-09-04 ,23:19:04.000,2021-09-04 23:19:04.000,2021-09-04 23:37:04.000,40004,2021-09-04 23:37:04.000
3181,2021-09-04 ,23:37:04.000,2021-09-04 23:37:04.000,2021-09-05 00:04:04.000,40002,2021-09-05 00:04:04.000
3182,2021-09-05 ,00:04:04.000,2021-09-05 00:04:04.000,2021-09-05 00:05:04.000,40001,2021-09-05 00:05:04.000
3183,2021-09-05 ,00:05:04.000,2021-09-05 00:05:04.000,2021-09-05 00:07:04.000,40002,2021-09-05 00:07:04.000
3184,2021-09-05 ,00:07:04.000,2021-09-05 00:07:04.000,2021-09-05 00:09:04.000,40001,2021-09-05 00:09:04.000
3185,2021-09-05 ,00:09:04.000,2021-09-05 00:09:04.000,2021-09-05 00:17:04.000,40002,2021-09-05 00:17:04.000
3186,2021-09-05 ,00:17:04.000,2021-09-05 00:17:04.000,2021-09-05 00:18:04.000,40001,2021-09-05 00:18:04.000
3187,2021-09-05 ,00:18:04.000,2021-09-05 00:18:04.000,2021-09-05 00:24:04.000,40002,2021-09-05 00:24:04.000
3188,2021-09-05 ,00:24:04.000,2021-09-05 00:24:04.000,2021-09-05 00:25:06.000,40001,2021-09-05 00:25:06.000
3189,2021-09-08 ,17:57:53.000,2021-09-08 17:57:53.000,2021-09-08 18:00:53.000,40002,2021-09-08 18:00:53.000
3190,2021-09-08 ,18:00:53.000,2021-09-08 18:00:53.000,2021-09-08 18:01:53.000,40001,2021-09-08 18:01:53.000
3191,2021-09-08 ,18:01:53.000,2021-09-08 18:01:53.000,2021-09-08 18:02:53.000,40002,2021-09-08 18:02:53.000
3192,2021-09-08 ,18:02:53.000,2021-09-08 18:02:53.000,2021-09-08 18:03:53.000,40001,2021-09-08 18:03:53.000
3193,2021-09-08 ,18:03:53.000,2021-09-08 18:03:53.000,2021-09-08 18:50:53.000,40002,2021-09-08 18:50:53.000
3194,2021-09-08 ,18:50:53.000,2021-09-08 18:50:53.000,2021-09-08 18:51:53.000,40001,2021-09-08 18:51:53.000
3195,2021-09-08 ,18:51:53.000,2021-09-08 18:51:53.000,2021-09-08 19:04:53.000,40002,2021-09-08 19:04:53.000
3196,2021-09-08 ,19:04:53.000,2021-09-08 19:04:53.000,2021-09-08 19:05:53.000,40001,2021-09-08 19:05:53.000
3197,2021-09-08 ,19:05:53.000,2021-09-08 19:05:53.000,2021-09-08 19:28:53.000,40004,2021-09-08 19:28:53.000
3198,2021-09-08 ,19:28:53.000,2021-09-08 19:28:53.000,2021-09-08 20:18:53.000,40002,2021-09-08 20:18:53.000
3199,2021-09-08 ,20:18:53.000,2021-09-08 20:18:53.000,2021-09-08 20:20:53.000,40001,2021-09-08 20:20:53.000
3200,2021-09-08 ,20:20:53.000,2021-09-08 20:20:53.000,2021-09-08 20:30:53.000,40004,2021-09-08 20:30:53.000
3201,2021-09-08 ,20:30:53.000,2021-09-08 20:30:53.000,2021-09-08 21:19:53.000,40002,2021-09-08 21:19:53.000
3202,2021-09-08 ,21:19:53.000,2021-09-08 21:19:53.000,2021-09-08 21:20:53.000,40001,2021-09-08 21:20:53.000
3203,2021-09-08 ,21:20:53.000,2021-09-08 21:20:53.000,2021-09-08 21:23:53.000,40002,2021-09-08 21:23:53.000
3204,2021-09-08 ,21:23:53.000,2021-09-08 21:23:53.000,2021-09-08 21:23:55.000,40001,2021-09-08 21:23:55.000
3205,2021-09-10 ,12:52:23.000,2021-09-10 12:52:23.000,2021-09-10 13:00:23.000,40002,2021-09-10 13:00:23.000
3206,2021-09-10 ,13:00:23.000,2021-09-10 13:00:23.000,2021-09-10 13:01:23.000,40001,2021-09-10 13:01:23.000
3207,2021-09-10 ,13:01:23.000,2021-09-10 13:01:23.000,2021-09-10 13:15:23.000,40002,2021-09-10 13:15:23.000
3208,2021-09-10 ,13:15:23.000,2021-09-10 13:15:23.000,2021-09-10 13:16:23.000,40001,2021-09-10 13:16:23.000
3209,2021-09-10 ,13:16:23.000,2021-09-10 13:16:23.000,2021-09-10 13:32:23.000,40002,2021-09-10 13:32:23.000
3210,2021-09-10 ,13:32:23.000,2021-09-10 13:32:23.000,2021-09-10 13:33:23.000,40001,2021-09-10 13:33:23.000
3211,2021-09-10 ,13:33:23.000,2021-09-10 13:33:23.000,2021-09-10 13:43:23.000,40002,2021-09-10 13:43:23.000
3212,2021-09-10 ,13:43:23.000,2021-09-10 13:43:23.000,2021-09-10 13:52:23.000,40003,2021-09-10 13:52:23.000
3213,2021-09-10 ,13:52:23.000,2021-09-10 13:52:23.000,2021-09-10 14:00:23.000,40002,2021-09-10 14:00:23.000
3214,2021-09-10 ,14:00:23.000,2021-09-10 14:00:23.000,2021-09-10 14:11:23.000,40004,2021-09-10 14:11:23.000
3215,2021-09-10 ,14:11:23.000,2021-09-10 14:11:23.000,2021-09-10 14:19:23.000,40002,2021-09-10 14:19:23.000
3216,2021-09-10 ,14:19:23.000,2021-09-10 14:19:23.000,2021-09-10 14:27:23.000,40003,2021-09-10 14:27:23.000
3217,2021-09-10 ,14:27:23.000,2021-09-10 14:27:23.000,2021-09-10 14:34:23.000,40002,2021-09-10 14:34:23.000
3218,2021-09-10 ,14:34:23.000,2021-09-10 14:34:23.000,2021-09-10 14:40:23.000,40001,2021-09-10 14:40:23.000
3219,2021-09-10 ,14:40:23.000,2021-09-10 14:40:23.000,2021-09-10 14:47:23.000,40002,2021-09-10 14:47:23.000
3220,2021-09-10 ,14:47:23.000,2021-09-10 14:47:23.000,2021-09-10 15:06:23.000,40003,2021-09-10 15:06:23.000
3221,2021-09-10 ,15:06:23.000,2021-09-10 15:06:23.000,2021-09-10 15:18:23.000,40002,2021-09-10 15:18:23.000
3222,2021-09-10 ,15:18:23.000,2021-09-10 15:18:23.000,2021-09-10 15:19:23.000,40001,2021-09-10 15:19:23.000
3223,2021-09-10 ,15:19:23.000,2021-09-10 15:19:23.000,2021-09-10 15:20:23.000,40002,2021-09-10 15:20:23.000
3224,2021-09-10 ,15:20:23.000,2021-09-10 15:20:23.000,2021-09-10 15:22:23.000,40001,2021-09-10 15:22:23.000
3225,2021-09-10 ,15:22:23.000,2021-09-10 15:22:23.000,2021-09-10 15:23:23.000,40002,2021-09-10 15:23:23.000
3226,2021-09-10 ,15:23:23.000,2021-09-10 15:23:23.000,2021-09-10 15:24:23.000,40001,2021-09-10 15:24:23.000
3227,2021-09-10 ,15:24:23.000,2021-09-10 15:24:23.000,2021-09-10 15:27:23.000,40002,2021-09-10 15:27:23.000
3228,2021-09-10 ,15:27:23.000,2021-09-10 15:27:23.000,2021-09-10 15:28:23.000,40001,2021-09-10 15:28:23.000
3229,2021-09-10 ,15:28:23.000,2021-09-10 15:28:23.000,2021-09-10 15:29:23.000,40002,2021-09-10 15:29:23.000
3230,2021-09-10 ,15:29:23.000,2021-09-10 15:29:23.000,2021-09-10 15:30:23.000,40001,2021-09-10 15:30:23.000
3231,2021-09-10 ,15:30:23.000,2021-09-10 15:30:23.000,2021-09-10 15:42:23.000,40002,2021-09-10 15:42:23.000
3232,2021-09-10 ,15:42:23.000,2021-09-10 15:42:23.000,2021-09-10 15:43:23.000,40001,2021-09-10 15:43:23.000
3233,2021-09-10 ,15:43:23.000,2021-09-10 15:43:23.000,2021-09-10 15:48:23.000,40002,2021-09-10 15:48:23.000
3234,2021-09-10 ,15:48:23.000,2021-09-10 15:48:23.000,2021-09-10 15:51:23.000,40001,2021-09-10 15:51:23.000
3235,2021-09-10 ,15:51:23.000,2021-09-10 15:51:23.000,2021-09-10 15:52:23.000,40002,2021-09-10 15:52:23.000
3236,2021-09-10 ,15:52:23.000,2021-09-10 15:52:23.000,2021-09-10 15:53:23.000,40001,2021-09-10 15:53:23.000
3237,2021-09-10 ,15:53:23.000,2021-09-10 15:53:23.000,2021-09-10 15:56:23.000,40002,2021-09-10 15:56:23.000
3238,2021-09-10 ,15:56:23.000,2021-09-10 15:56:23.000,2021-09-10 15:57:23.000,40001,2021-09-10 15:57:23.000
3239,2021-09-10 ,15:57:23.000,2021-09-10 15:57:23.000,2021-09-10 16:06:23.000,40004,2021-09-10 16:06:23.000
3240,2021-09-10 ,16:06:23.000,2021-09-10 16:06:23.000,2021-09-10 16:07:23.000,40001,2021-09-10 16:07:23.000
3241,2021-09-10 ,16:07:23.000,2021-09-10 16:07:23.000,2021-09-10 16:38:23.000,40004,2021-09-10 16:38:23.000
3242,2021-09-10 ,16:38:23.000,2021-09-10 16:38:23.000,2021-09-10 16:46:23.000,40002,2021-09-10 16:46:23.000
3243,2021-09-10 ,16:46:23.000,2021-09-10 16:46:23.000,2021-09-10 16:47:23.000,40001,2021-09-10 16:47:23.000
3244,2021-09-10 ,16:47:23.000,2021-09-10 16:47:23.000,2021-09-10 17:22:23.000,40002,2021-09-10 17:22:23.000
3245,2021-09-10 ,17:22:23.000,2021-09-10 17:22:23.000,2021-09-10 17:29:23.000,40004,2021-09-10 17:29:23.000
3246,2021-09-10 ,17:29:23.000,2021-09-10 17:29:23.000,2021-09-10 17:30:23.000,40001,2021-09-10 17:30:23.000
3247,2021-09-10 ,17:30:23.000,2021-09-10 17:30:23.000,2021-09-10 17:40:23.000,40004,2021-09-10 17:40:23.000
3248,2021-09-10 ,17:40:23.000,2021-09-10 17:40:23.000,2021-09-10 18:23:44.000,40002,2021-09-10 18:23:44.000
3249,2021-09-10 ,18:23:44.000,2021-09-10 18:23:44.000,2021-09-10 18:23:44.000,40001,2021-09-10 18:23:44.000
3250,2021-09-10 ,18:25:48.000,2021-09-10 18:25:48.000,2021-09-10 18:30:48.000,40002,2021-09-10 18:30:48.000
3251,2021-09-10 ,18:30:48.000,2021-09-10 18:30:48.000,2021-09-10 18:31:48.000,40001,2021-09-10 18:31:48.000
3252,2021-09-10 ,18:31:48.000,2021-09-10 18:31:48.000,2021-09-10 18:47:48.000,40002,2021-09-10 18:47:48.000
3253,2021-09-10 ,18:47:48.000,2021-09-10 18:47:48.000,2021-09-10 18:48:48.000,40001,2021-09-10 18:48:48.000
3254,2021-09-10 ,18:48:48.000,2021-09-10 18:48:48.000,2021-09-10 19:01:48.000,40002,2021-09-10 19:01:48.000
3255,2021-09-10 ,19:01:48.000,2021-09-10 19:01:48.000,2021-09-10 19:03:48.000,40003,2021-09-10 19:03:48.000
3256,2021-09-10 ,19:03:48.000,2021-09-10 19:03:48.000,2021-09-10 19:25:48.000,40002,2021-09-10 19:25:48.000
3257,2021-09-10 ,19:25:48.000,2021-09-10 19:25:48.000,2021-09-10 19:26:48.000,40001,2021-09-10 19:26:48.000
3258,2021-09-10 ,19:26:48.000,2021-09-10 19:26:48.000,2021-09-10 19:46:48.000,40002,2021-09-10 19:46:48.000
3259,2021-09-10 ,19:46:48.000,2021-09-10 19:46:48.000,2021-09-10 19:47:48.000,40001,2021-09-10 19:47:48.000
3260,2021-09-10 ,19:47:48.000,2021-09-10 19:47:48.000,2021-09-10 19:48:48.000,40002,2021-09-10 19:48:48.000
3261,2021-09-10 ,19:48:48.000,2021-09-10 19:48:48.000,2021-09-10 20:16:48.000,40004,2021-09-10 20:16:48.000
3262,2021-09-10 ,20:16:48.000,2021-09-10 20:16:48.000,2021-09-10 20:17:48.000,40001,2021-09-10 20:17:48.000
3263,2021-09-10 ,20:17:48.000,2021-09-10 20:17:48.000,2021-09-10 20:25:48.000,40004,2021-09-10 20:25:48.000
3264,2021-09-10 ,20:25:48.000,2021-09-10 20:25:48.000,2021-09-10 20:29:48.000,40001,2021-09-10 20:29:48.000
3265,2021-09-10 ,20:29:48.000,2021-09-10 20:29:48.000,2021-09-10 20:33:48.000,40002,2021-09-10 20:33:48.000
3266,2021-09-10 ,20:33:48.000,2021-09-10 20:33:48.000,2021-09-10 20:34:48.000,40001,2021-09-10 20:34:48.000
3267,2021-09-10 ,20:34:48.000,2021-09-10 20:34:48.000,2021-09-10 20:54:48.000,40002,2021-09-10 20:54:48.000
3268,2021-09-10 ,20:54:48.000,2021-09-10 20:54:48.000,2021-09-10 20:55:48.000,40001,2021-09-10 20:55:48.000
3269,2021-09-10 ,20:55:48.000,2021-09-10 20:55:48.000,2021-09-10 20:59:48.000,40002,2021-09-10 20:59:48.000
3270,2021-09-10 ,20:59:48.000,2021-09-10 20:59:48.000,2021-09-10 20:59:49.000,40001,2021-09-10 20:59:49.000
3271,2021-09-11 ,09:06:51.000,2021-09-11 09:06:51.000,2021-09-11 09:12:51.000,40002,2021-09-11 09:12:51.000
3272,2021-09-11 ,09:12:51.000,2021-09-11 09:12:51.000,2021-09-11 09:13:51.000,40001,2021-09-11 09:13:51.000
3273,2021-09-11 ,09:13:51.000,2021-09-11 09:13:51.000,2021-09-11 09:28:51.000,40002,2021-09-11 09:28:51.000
3274,2021-09-11 ,09:28:51.000,2021-09-11 09:28:51.000,2021-09-11 09:33:51.000,40001,2021-09-11 09:33:51.000
3275,2021-09-11 ,09:33:51.000,2021-09-11 09:33:51.000,2021-09-11 09:34:51.000,40002,2021-09-11 09:34:51.000
3276,2021-09-11 ,09:34:51.000,2021-09-11 09:34:51.000,2021-09-11 09:35:51.000,40001,2021-09-11 09:35:51.000
3277,2021-09-11 ,09:35:51.000,2021-09-11 09:35:51.000,2021-09-11 10:08:51.000,40002,2021-09-11 10:08:51.000
3278,2021-09-11 ,10:08:51.000,2021-09-11 10:08:51.000,2021-09-11 10:09:51.000,40001,2021-09-11 10:09:51.000
3279,2021-09-11 ,10:09:51.000,2021-09-11 10:09:51.000,2021-09-11 10:15:51.000,40002,2021-09-11 10:15:51.000
3280,2021-09-11 ,10:15:51.000,2021-09-11 10:15:51.000,2021-09-11 10:16:51.000,40001,2021-09-11 10:16:51.000
3281,2021-09-11 ,10:16:51.000,2021-09-11 10:16:51.000,2021-09-11 10:39:51.000,40002,2021-09-11 10:39:51.000
3282,2021-09-11 ,10:39:51.000,2021-09-11 10:39:51.000,2021-09-11 10:40:51.000,40001,2021-09-11 10:40:51.000
3283,2021-09-11 ,10:40:51.000,2021-09-11 10:40:51.000,2021-09-11 10:47:51.000,40002,2021-09-11 10:47:51.000
3284,2021-09-11 ,10:47:51.000,2021-09-11 10:47:51.000,2021-09-11 10:48:51.000,40001,2021-09-11 10:48:51.000
3285,2021-09-11 ,10:48:51.000,2021-09-11 10:48:51.000,2021-09-11 10:55:51.000,40002,2021-09-11 10:55:51.000
3286,2021-09-11 ,10:55:51.000,2021-09-11 10:55:51.000,2021-09-11 10:56:51.000,40001,2021-09-11 10:56:51.000
3287,2021-09-11 ,10:56:51.000,2021-09-11 10:56:51.000,2021-09-11 11:14:51.000,40002,2021-09-11 11:14:51.000
3288,2021-09-11 ,11:14:51.000,2021-09-11 11:14:51.000,2021-09-11 11:19:51.000,40001,2021-09-11 11:19:51.000
3289,2021-09-11 ,11:19:51.000,2021-09-11 11:19:51.000,2021-09-11 11:28:51.000,40002,2021-09-11 11:28:51.000
3290,2021-09-11 ,11:28:51.000,2021-09-11 11:28:51.000,2021-09-11 11:29:51.000,40001,2021-09-11 11:29:51.000
3291,2021-09-11 ,11:29:51.000,2021-09-11 11:29:51.000,2021-09-11 11:31:51.000,40002,2021-09-11 11:31:51.000
3292,2021-09-11 ,11:31:51.000,2021-09-11 11:31:51.000,2021-09-11 11:31:52.000,40001,2021-09-11 11:31:52.000
3293,2021-09-11 ,16:45:14.000,2021-09-11 16:45:14.000,2021-09-11 16:46:14.000,40002,2021-09-11 16:46:14.000
3294,2021-09-11 ,16:46:14.000,2021-09-11 16:46:14.000,2021-09-11 16:47:14.000,40001,2021-09-11 16:47:14.000
3295,2021-09-11 ,16:47:14.000,2021-09-11 16:47:14.000,2021-09-11 16:51:14.000,40002,2021-09-11 16:51:14.000
3296,2021-09-11 ,16:51:14.000,2021-09-11 16:51:14.000,2021-09-11 17:09:14.000,40003,2021-09-11 17:09:14.000
3297,2021-09-11 ,17:09:14.000,2021-09-11 17:09:14.000,2021-09-11 17:39:14.000,40002,2021-09-11 17:39:14.000
3298,2021-09-11 ,17:39:14.000,2021-09-11 17:39:14.000,2021-09-11 17:41:14.000,40001,2021-09-11 17:41:14.000
3299,2021-09-11 ,17:41:14.000,2021-09-11 17:41:14.000,2021-09-11 18:12:14.000,40004,2021-09-11 18:12:14.000
3300,2021-09-11 ,18:12:14.000,2021-09-11 18:12:14.000,2021-09-11 18:18:14.000,40002,2021-09-11 18:18:14.000
3301,2021-09-11 ,18:18:14.000,2021-09-11 18:18:14.000,2021-09-11 18:19:14.000,40001,2021-09-11 18:19:14.000
3302,2021-09-11 ,18:19:14.000,2021-09-11 18:19:14.000,2021-09-11 18:29:14.000,40002,2021-09-11 18:29:14.000
3303,2021-09-11 ,18:29:14.000,2021-09-11 18:29:14.000,2021-09-11 18:30:14.000,40001,2021-09-11 18:30:14.000
3304,2021-09-11 ,18:30:14.000,2021-09-11 18:30:14.000,2021-09-11 18:46:14.000,40002,2021-09-11 18:46:14.000
3305,2021-09-11 ,18:46:14.000,2021-09-11 18:46:14.000,2021-09-11 18:57:14.000,40003,2021-09-11 18:57:14.000
3306,2021-09-11 ,18:57:14.000,2021-09-11 18:57:14.000,2021-09-11 19:08:14.000,40002,2021-09-11 19:08:14.000
3307,2021-09-11 ,19:08:14.000,2021-09-11 19:08:14.000,2021-09-11 19:09:14.000,40001,2021-09-11 19:09:14.000
