com.samsung.shealth.best_records,6196009,1
source_id,device_type,update_time,create_time,source_pkg_name,date,type,value,extra_type,deviceuuid,pkg_name,controller_id,datauuid
bb4091b5-13ec-43d4-ba4d-e05cca864871,-1,2021-11-12 14:01:05.670,2021-07-31 06:51:22.742,,1627745121734,1,1551420.0,11004,yRTf/ExtON,com.sec.android.app.shealth,tracker.sport_others,5007b5c9-1c11-4525-8763-12fb2d3864c6,
bb4091b5-13ec-43d4-ba4d-e05cca864871,-1,2021-11-12 14:01:05.670,2021-07-31 06:51:22.754,,1627745121734,2,126.0,11004,yRTf/ExtON,com.sec.android.app.shealth,tracker.sport_others,fe52cfb1-507d-42f9-9b4d-70735520a59c,
,-100003,2020-01-06 16:30:54.075,2020-01-06 16:30:54.075,,1578268800000,0,3166.0,-1,JlvNRvbtnm,com.sec.android.app.shealth,tracker.pedometer,5c193180-b6fd-45fa-842d-b710468a5626,
,-100003,2020-01-26 15:00:00.690,2020-01-26 15:00:00.690,,1579996800000,0,5411.0,-1,JlvNRvbtnm,com.sec.android.app.shealth,tracker.pedometer,f6f3f95a-831f-45ca-8e87-56b26fe07f01,
,-100003,2020-01-10 15:00:01.535,2020-01-10 15:00:01.535,,1578614400000,0,3472.0,-1,JlvNRvbtnm,com.sec.android.app.shealth,tracker.pedometer,f4a8281c-385b-4f3c-be6d-c4f2e1e37382,
790e2db3-40f7-48d0-3f46-6697db075b9a,-1,2021-11-12 14:01:05.666,2021-07-31 21:59:19.057,,1627794075000,1,3246000.0,11004,yRTf/ExtON,com.sec.android.app.shealth,tracker.sport_others,47f5c2dc-6617-45c5-ad32-80d983298cd9,
c04ac943-57ca-4507-8180-08512168b564,-1,2021-11-12 14:01:05.675,2021-08-01 05:51:50.281,,1627812044008,3,7932.81,3001,yRTf/ExtON,com.sec.android.app.shealth,tracker.sport_others,7b69b75c-f92b-4c7e-b3df-e53ffd7ad74c,
c04ac943-57ca-4507-8180-08512168b564,-1,2021-11-12 14:01:05.675,2021-08-01 05:51:50.290,,1627812044008,5,388.39078,3001,yRTf/ExtON,com.sec.android.app.shealth,tracker.sport_others,f5a86233-cfe6-44cd-ab27-da3fb5470f2e,
db7a3ec9-b2b9-4000-ad91-ee9dfe5c8041,-1,2021-11-12 14:01:05.677,2021-08-04 11:12:58.863,,1628089748913,2,313.0,3001,yRTf/ExtON,com.sec.android.app.shealth,tracker.sport_others,44bf873e-bd93-4e80-8c06-4bc232b7a922,
deb574dd-1787-44ed-8ee1-d3d195a6935a,-1,2021-11-12 14:01:05.678,2021-08-04 21:11:41.339,,1628138192235,2,465.0,11004,yRTf/ExtON,com.sec.android.app.shealth,tracker.sport_others,9cd2c2d3-4fd3-41ee-8a88-a4d4912dc639,
,-100003,2020-02-08 23:00:01.721,2020-02-08 23:00:01.721,,1581120000000,0,14346.0,-1,JlvNRvbtnm,com.sec.android.app.shealth,tracker.pedometer,f80f0354-446d-4c5c-9ae6-d98326bfb140,
,-100003,2021-09-15 15:00:00.370,2021-09-15 15:00:00.370,,1631664000000,0,19666.0,-1,yRTf/ExtON,com.sec.android.app.shealth,tracker.pedometer,12490127-7b7c-4122-badd-f4a2f225b087,
d92fe62a-8427-997b-1079-e4a94ff98948,-1,2021-11-12 14:01:05.676,2021-10-12 09:51:00.085,,1633685422000,2,842.41595,3001,yRTf/ExtON,com.sec.android.app.shealth,tracker.sport_others,388f9ace-09dc-4c6e-8ecc-7d41c373c3c6,
f55d0c8b-dbc4-4ed2-910b-a595aed503de,-1,2021-11-12 14:01:05.679,2021-11-06 02:08:17.326,,1636110495379,5,973.999,3001,yRTf/ExtON,com.sec.android.app.shealth,tracker.sport_others,1661f677-0571-4ab4-b64f-e98022450503,
f55d0c8b-dbc4-4ed2-910b-a595aed503de,-1,2021-11-12 15:50:00.376,2021-11-12 15:50:00.376,,1636196896786,1,8.64E7,3001,yRTf/ExtON,com.sec.android.app.shealth,tracker.sport_others,2ddde78d-2303-4252-b2ab-1b627f3abd86,
,-100003,2020-05-07 21:34:00.663,2020-05-07 21:34:00.663,,1588809600000,0,14407.0,-1,JlvNRvbtnm,com.sec.android.app.shealth,tracker.pedometer,619d60ce-3544-4f67-84b2-f30e84be44cd,
,-100003,2019-12-28 15:00:00.507,2019-12-28 15:00:00.507,,1577491200000,0,1708.0,-1,JlvNRvbtnm,com.sec.android.app.shealth,tracker.pedometer,8f1eb71f-093e-4bc8-9adb-d60a5a4a429f,
,-100003,2020-01-12 15:00:00.669,2020-01-12 15:00:00.669,,1578787200000,0,4298.0,-1,JlvNRvbtnm,com.sec.android.app.shealth,tracker.pedometer,6e6138b6-1ce0-46fd-adac-9735fab1fcc4,
c04ac943-57ca-4507-8180-08512168b564,-1,2021-11-12 14:01:05.675,2021-08-01 05:51:50.231,,1627812044008,4,2.5,3001,yRTf/ExtON,com.sec.android.app.shealth,tracker.sport_others,d0605d4a-6d3e-4654-a72b-7f6a3ab7c11c,
,-100003,2021-08-03 15:00:01.862,2021-08-03 15:00:01.862,,1627948800000,0,14893.0,-1,yRTf/ExtON,com.sec.android.app.shealth,tracker.pedometer,b978db1f-ecf2-4a45-b5e2-ba4771e92bd0,
,-100003,2021-08-22 15:00:00.928,2021-08-22 15:00:00.928,,1629590400000,0,17089.0,-1,yRTf/ExtON,com.sec.android.app.shealth,tracker.pedometer,16804da8-cb4a-4be6-962c-7f2dfd5f3429,
790e2db3-40f7-48d0-3f46-6697db075b9a,-1,2021-11-12 14:01:05.666,2021-07-31 21:59:19.076,,1627794075000,2,264.62552,11004,yRTf/ExtON,com.sec.android.app.shealth,tracker.sport_others,e9d0d44a-bdac-43d7-9f83-30236955aa2e,
f55d0c8b-dbc4-4ed2-910b-a595aed503de,-1,2021-11-12 14:01:05.679,2021-11-06 02:08:17.214,,1636110495379,4,2.5,3001,yRTf/ExtON,com.sec.android.app.shealth,tracker.sport_others,349c526f-a079-4cfe-aa96-bba155082f36,
0dc73ade-fd66-4bb2-bfb0-74a2087f2bdf,-1,2021-11-12 14:01:05.664,2021-08-02 09:07:05.372,,1627920339139,4,2.5,-1,yRTf/ExtON,com.sec.android.app.shealth,tracker.sport_walking,14bfc86b-b957-4e31-8a8d-c09d9924ae8d,
,-100003,2021-08-18 16:53:11.801,2021-08-18 16:53:11.801,,1629244800000,0,15804.0,-1,yRTf/ExtON,com.sec.android.app.shealth,tracker.pedometer,aee576da-d955-4c5c-bb24-fc6e81a4ab9a,
,-100003,2021-10-23 15:00:00.836,2021-10-23 15:00:00.836,,1634947200000,0,20222.0,-1,yRTf/ExtON,com.sec.android.app.shealth,tracker.pedometer,59539870-9757-443e-9098-f8f18638d184,
