com.samsung.shealth.exercise.weather,6201005,3
uv_index,sunset_time,start_time,latitude,custom,wind_direction,phrase,sundown_time,temperature_scale,content_provider,update_time,create_time,type,longitude,temperature,humidity,time_offset,deviceuuid,exercise_id,pkg_name,wind_speed_unit,forecast_time,wind_speed,icon_info_id,datauuid
,0,2017-11-14 03:29:17.564,36.321648,,북서. 315.0,화창함,0,0,AccuWeather,2017-11-14 03:29:17.567,2017-11-14 03:29:17.567,1,127.451225,54.0,39,UTC+0900,wakAfCXJCw,1ffac5fc-01d7-43e5-9281-9902a0d194a7,com.sec.android.app.shealth,mi/h,0,5.2,1,fd1a1fe5-a348-42f3-a661-b9d4261e7836,
,0,2017-06-06 10:40:28.373,36.348076,,북북동. 23.0,비,0,0,AccuWeather,2017-06-06 10:40:28.376,2017-06-06 10:40:28.376,1,127.41596,60.0,92,UTC+0900,wakAfCXJCw,f846a2e6-5b81-49bf-862a-c315a127b6d6,com.sec.android.app.shealth,mi/h,0,3.5,7,e41fe26a-d2fa-40f9-bb5e-ebca456f20b8,
0.0,0,2017-03-06 03:02:04.959,36.338455,,북서. 315.0,화창,0,0,AccuWeather,2017-03-06 03:02:04.964,2017-03-06 03:02:04.964,1,127.4196,40.0,20,UTC+0900,wakAfCXJCw,601e727f-5e5f-47f6-b5a5-fbb8e413c441,com.sec.android.app.shealth,mi/h,0,8.6,1,7bd77ae7-b298-473d-9bf1-69f1c6cf24b0,
,0,2018-06-17 21:15:48.018,36.35856,,북. 0.0,대체로 흐림,0,0,AccuWeather,2018-06-17 21:15:48.023,2018-06-17 21:15:48.023,1,127.402916,68.0,89,UTC+0900,wakAfCXJCw,f885cea9-eed8-455a-a912-9ba4bc6cdb0b,com.sec.android.app.shealth,mi/h,0,1.9,20,852f3e9d-07ff-4122-923d-4c439cf79432,
,0,2017-06-10 00:15:12.500,36.357853,,남. 180.0,구름과 해,0,0,AccuWeather,2017-06-10 00:15:12.506,2017-06-10 00:15:12.506,1,127.40325,70.0,79,UTC+0900,wakAfCXJCw,13e969ae-2395-4a93-9d93-95bd93a879d5,com.sec.android.app.shealth,mi/h,0,3.3,4,b320ed45-8430-447d-8540-9c874058fbbb,
0.0,0,2017-03-31 05:23:27.424,36.344448,,동. 90.0,흐림,0,0,AccuWeather,2017-03-31 05:23:27.428,2017-03-31 05:23:27.428,1,127.41618,55.0,64,UTC+0900,wakAfCXJCw,f2d2c668-d3bb-44df-9c8f-3093b3e85bd2,com.sec.android.app.shealth,mi/h,0,2.9,20,0bc9fd82-5ba5-4bc5-9728-b7e09756b687,
,0,2018-02-05 09:35:03.514,36.344875,,서. 270.0,구름이 적절하고 화창함,0,0,AccuWeather,2018-02-05 09:35:03.517,2018-02-05 09:35:03.517,1,127.416626,22.0,34,UTC+0900,wakAfCXJCw,3dd2d5cc-49c1-4219-8135-74219b251a90,com.sec.android.app.shealth,mi/h,0,6.8,4,a2ba7ed8-e900-4a4c-bd0f-7e980ed4632d,
,0,2017-06-16 09:16:03.353,36.343582,,남서. 225.0,대체로 화창,0,0,AccuWeather,2017-06-16 09:16:03.356,2017-06-16 09:16:03.356,1,127.41189,86.0,36,UTC+0900,wakAfCXJCw,cced26b6-fe5b-4f53-b60f-1fcdaa56fc1e,com.sec.android.app.shealth,mi/h,0,6.2,1,4666155b-3a6c-41ba-841b-d29228c7614e,
0.0,0,2017-04-21 02:31:46.841,36.337547,,북북동. 23.0,구름과 해,0,0,AccuWeather,2017-04-21 02:31:46.843,2017-04-21 02:31:46.843,1,127.42601,61.0,42,UTC+0900,wakAfCXJCw,5d01eda8-4d1e-4408-bf67-667bdbade346,com.sec.android.app.shealth,mi/h,0,2.5,4,53d22913-a09b-4eac-9e67-7173f7ca974e,
,0,2017-07-16 01:05:11.630,37.74463,,북북동. 23.0,흐림,0,0,AccuWeather,2017-07-16 01:05:11.635,2017-07-16 01:05:11.635,1,127.053276,77.0,85,UTC+0900,wakAfCXJCw,9859cd3e-c986-4d89-a909-bb42e6df0534,com.sec.android.app.shealth,mi/h,0,0.4,20,c8a041ca-1433-47ce-bf24-f38d27258447,
0.0,0,2017-04-25 01:15:01.826,36.35813,,서남서. 248.0,대체로 흐림,0,0,AccuWeather,2017-04-25 01:15:01.828,2017-04-25 01:15:01.828,1,127.39979,66.0,59,UTC+0900,wakAfCXJCw,5e9f4f9c-b446-4b88-82bb-468c716f0662,com.sec.android.app.shealth,mi/h,0,1.2,20,3e76c09f-6623-4fd2-aae2-3125e9beb8f2,
,0,2018-06-20 00:12:36.871,36.364136,,북. 0.0,구름과 해,0,0,AccuWeather,2018-06-20 00:12:36.874,2018-06-20 00:12:36.874,1,127.39725,70.0,87,UTC+0900,wakAfCXJCw,9d2bac0b-aeb5-4ade-ba5c-392248b20e04,com.sec.android.app.shealth,mi/h,0,2.1,4,603d2bb7-540f-4f9d-8179-7a66eb2a69c0,
,0,2018-03-06 01:50:22.321,36.356174,,북동. 45.0,대체로 화창,0,0,AccuWeather,2018-03-06 01:50:22.324,2018-03-06 01:50:22.324,1,127.405426,40.0,55,UTC+0900,wakAfCXJCw,5150dc46-f912-4575-9926-86134ffeadf2,com.sec.android.app.shealth,mi/h,0,2.5,1,64bdf509-7c6d-42ae-9aba-b217335e2ea8,
,0,2017-08-13 06:42:22.406,35.694866,,동. 90.0,대체로 흐림,0,0,AccuWeather,2017-08-13 06:42:22.408,2017-08-13 06:42:22.408,1,128.97192,78.0,65,UTC+0900,wakAfCXJCw,156e7f14-9141-4239-a527-f3944ded5f22,com.sec.android.app.shealth,mi/h,0,8.6,20,155ff855-0ccb-4cb8-8be6-cb35bd37eb6e,
0.0,0,2017-04-28 02:07:42.521,36.3564,,남서. 225.0,화창,0,0,AccuWeather,2017-04-28 02:07:42.523,2017-04-28 02:07:42.523,1,127.399536,69.0,30,UTC+0900,wakAfCXJCw,424206d6-05e8-4290-bd0d-b6edfa1ecdad,com.sec.android.app.shealth,mi/h,0,6.4,1,a25402c8-6c46-4ff2-8f7f-7db789701bde,
,0,2017-05-09 08:15:06.236,36.336952,,동. 90.0,비,0,0,AccuWeather,2017-05-09 08:15:06.238,2017-05-09 08:15:06.238,1,127.42682,60.0,84,UTC+0900,wakAfCXJCw,9b60c8a7-51f4-4d4a-b87e-a8ff6ece8c8a,com.sec.android.app.shealth,mi/h,0,2.3,7,20a276c9-f07d-4028-af5a-38093fb23084,
,0,2017-11-04 07:56:33.093,35.687366,,서. 270.0,약간 흐림,0,0,AccuWeather,2017-11-04 07:56:33.095,2017-11-04 07:56:33.095,1,128.96106,56.0,47,UTC+0900,wakAfCXJCw,ee348fcd-7c26-4035-93cb-09b28b904a2d,com.sec.android.app.shealth,mi/h,0,1.0,4,88aa7c00-c969-45da-9acd-2b79a75e2b08,
,0,2017-05-24 01:35:39.699,36.356174,,북. 0.0,비,0,0,AccuWeather,2017-05-24 01:35:39.700,2017-05-24 01:35:39.700,1,127.40543,66.0,93,UTC+0900,wakAfCXJCw,fcd2c440-fdec-40e4-b38b-33bc07b96d58,com.sec.android.app.shealth,mi/h,0,1.2,7,e9af6878-45ff-434e-b088-940c205f2e13,
,0,2018-06-23 00:40:39.386,36.35527,,북. 0.0,대체로 흐림,0,0,AccuWeather,2018-06-23 00:40:39.388,2018-06-23 00:40:39.388,1,127.40233,75.0,49,UTC+0900,wakAfCXJCw,e48fb077-d448-4fc7-86fb-47ba2eb108c4,com.sec.android.app.shealth,mi/h,0,1.2,20,846999f2-4ff5-47c4-b95b-ca3e8ee94726,
,0,2018-03-22 05:15:07.649,36.344456,,남. 180.0,대체로 화창,0,0,AccuWeather,2018-03-22 05:15:07.651,2018-03-22 05:15:07.651,1,127.416145,46.0,64,UTC+0900,wakAfCXJCw,ac5fc7c6-b3f5-4c6d-b313-a63d43453ace,com.sec.android.app.shealth,mi/h,0,4.6,1,ecb6a337-5f37-44b9-8ca7-2c37cda53af3,
,0,2017-12-31 04:03:39.643,36.344425,,서북서. 293.0,대체로 화창함,0,0,AccuWeather,2017-12-31 04:03:39.645,2017-12-31 04:03:39.645,1,127.41613,41.0,34,UTC+0900,wakAfCXJCw,8bd62a32-b0b2-4ee3-b508-6374db959446,com.sec.android.app.shealth,mi/h,0,4.1,1,fa208f35-f245-4a45-947e-c510fced06c9,
,0,2017-05-26 23:16:11.551,36.37465,,남동. 135.0,화창,0,0,AccuWeather,2017-05-26 23:16:11.555,2017-05-26 23:16:11.555,1,127.39353,60.0,71,UTC+0900,wakAfCXJCw,bb946cda-795f-49f2-9562-6c2a56926d9f,com.sec.android.app.shealth,mi/h,0,0.8,1,8c31f0ab-bd2f-4b0c-a683-a5da37dc72fb,
,0,2018-02-27 02:10:40.027,36.353107,,북. 0.0,대체로 화창,0,0,AccuWeather,2018-02-27 02:10:40.030,2018-02-27 02:10:40.030,1,127.40103,39.0,32,UTC+0900,wakAfCXJCw,70bf66ef-f819-4b6c-a51d-9db5da0a9993,com.sec.android.app.shealth,mi/h,0,5.1,1,f066588d-456f-4afb-8468-fdbb5ee58b71,
,0,2017-05-27 23:55:04.222,36.3705,,남남동. 158.0,화창,0,0,AccuWeather,2017-05-27 23:55:04.225,2017-05-27 23:55:04.225,1,127.38094,64.0,59,UTC+0900,wakAfCXJCw,629979bc-7573-4d0d-91aa-a00c0247b40c,com.sec.android.app.shealth,mi/h,0,1.6,1,d568b317-8724-4afd-a590-24e93995549a,
,0,2018-06-24 21:22:08.317,36.358097,,북. 0.0,흐림,0,0,AccuWeather,2018-06-24 21:22:08.320,2018-06-24 21:22:08.320,1,127.40259,69.0,89,UTC+0900,wakAfCXJCw,7be55d39-30ab-4252-8875-a5c2bd3971b0,com.sec.android.app.shealth,mi/h,0,2.0,20,ecfb664d-9154-49d9-a65e-df65861fc703,
,0,2018-03-28 01:54:00.445,36.356884,,북. 0.0,화창,0,0,AccuWeather,2018-03-28 01:54:00.446,2018-03-28 01:54:00.446,1,127.4003,60.0,53,UTC+0900,wakAfCXJCw,641dba69-cd78-4484-9682-e80035d37992,com.sec.android.app.shealth,mi/h,0,15.1,1,235536b6-dba8-4755-927f-e3ec45b71ffc,
,0,2018-03-22 03:31:10.805,36.33595,,북. 0.0,대체로 화창,0,0,AccuWeather,2018-03-22 03:31:10.807,2018-03-22 03:31:10.807,1,127.41031,44.0,63,UTC+0900,wakAfCXJCw,5fa3ab5d-e2cd-431d-8ad3-ef16dd49544d,com.sec.android.app.shealth,mi/h,0,3.9,1,eb712b9a-dabb-426b-b86b-77c8637bac13,
,0,2017-05-30 02:33:03.058,36.346313,,남남서. 203.0,구름과 해,0,0,AccuWeather,2017-05-30 02:33:03.060,2017-05-30 02:33:03.060,1,127.41241,78.0,44,UTC+0900,wakAfCXJCw,5666660b-862b-4d84-b0e8-ae128d7bbf10,com.sec.android.app.shealth,mi/h,0,5.2,4,19cdab05-c9fc-4289-b24e-9f764d21496f,
,0,2018-03-27 01:56:47.370,36.3529,,남. 180.0,화창,0,0,AccuWeather,2018-03-27 01:56:47.372,2018-03-27 01:56:47.372,1,127.401245,59.0,61,UTC+0900,wakAfCXJCw,f2f4fdb2-86c8-402e-962a-78b5c85c0b16,com.sec.android.app.shealth,mi/h,0,1.2,1,0004f9d0-1d9b-41ec-8d60-67f2c7e01323,
,0,2017-06-04 20:35:04.900,36.376328,,북서. 315.0,일부 화창,0,0,AccuWeather,2017-06-04 20:35:04.904,2017-06-04 20:35:04.904,1,127.394104,57.0,73,UTC+0900,wakAfCXJCw,e788c5f4-4aeb-4548-9b9b-4fbdd308b53d,com.sec.android.app.shealth,mi/h,0,1.0,4,2b65a21d-d931-4bbf-a77b-f86569017154,
,0,2018-06-27 01:03:02.759,36.3466,,남. 180.0,대체로 흐림,0,0,AccuWeather,2018-06-27 01:03:02.761,2018-06-27 01:03:02.761,1,127.40987,76.0,92,UTC+0900,wakAfCXJCw,e9d4e07b-f59f-4a85-ac6c-cd9cb7e8a939,com.sec.android.app.shealth,mi/h,0,6.9,20,c671debe-f524-46d6-b867-bfc64415cf2f,
,0,2018-03-31 01:30:43.886,36.352844,,남남동. 158.0,화창,0,0,AccuWeather,2018-03-31 01:30:43.888,2018-03-31 01:30:43.888,1,127.40259,61.0,54,UTC+0900,wakAfCXJCw,fc565723-2159-4995-b9cb-46a407d28dd0,com.sec.android.app.shealth,mi/h,0,3.9,1,88827cf6-00b7-4221-b037-92508603a23a,
,0,2018-03-31 01:09:25.068,36.35379,,동남동. 113.0,화창,0,0,AccuWeather,2018-03-31 01:09:25.072,2018-03-31 01:09:25.072,1,127.40559,50.0,78,UTC+0900,wakAfCXJCw,118e4cee-c95b-41be-a309-b2b1323b2956,com.sec.android.app.shealth,mi/h,0,2.4,1,82c2b4ee-9b7a-4ad9-b3d2-c755df4a330c,
,0,2018-04-05 08:56:01.142,36.344406,,북. 0.0,흐림,0,0,AccuWeather,2018-04-05 08:56:01.145,2018-04-05 08:56:01.145,1,127.416145,54.0,76,UTC+0900,wakAfCXJCw,168e9173-6b36-4c2b-841c-bc922e246036,com.sec.android.app.shealth,mi/h,0,8.3,20,9fa74836-991c-4ed7-bf92-2c43c1c0df54,
,0,2018-04-03 02:08:23.834,36.359432,,북. 0.0,구름과 해,0,0,AccuWeather,2018-04-03 02:08:23.838,2018-04-03 02:08:23.838,1,127.407745,63.0,76,UTC+0900,wakAfCXJCw,2faba4ce-a578-48b0-8231-da202ece52d4,com.sec.android.app.shealth,mi/h,0,2.3,4,0793a400-7be9-452d-bc79-b5de694c0734,
,0,2018-06-29 00:21:28.450,36.35667,,북. 0.0,흐림,0,0,AccuWeather,2018-06-29 00:21:28.453,2018-06-29 00:21:28.453,1,127.40051,77.0,85,UTC+0900,wakAfCXJCw,a55c2c64-3757-422d-a8a8-488b9ea45aba,com.sec.android.app.shealth,mi/h,0,1.7,20,699327e3-b92e-4457-a8ce-c199d32a40a8,
,0,2017-06-07 04:55:02.750,36.311577,,남. 180.0,구름과 해,0,0,AccuWeather,2017-06-07 04:55:02.753,2017-06-07 04:55:02.753,1,127.454796,67.0,79,UTC+0900,wakAfCXJCw,0050cfeb-2910-4033-9413-dbcf93c1fed8,com.sec.android.app.shealth,mi/h,0,1.9,4,7b33a63d-7afb-4ede-a30d-bd9e768fef6a,
,0,2018-04-13 01:19:11.231,36.377583,,북. 0.0,대체로 흐림,0,0,AccuWeather,2018-04-13 01:19:11.236,2018-04-13 01:19:11.236,1,127.392845,52.0,55,UTC+0900,wakAfCXJCw,1e3cb789-5c43-4ca5-83c7-63f6181f9510,com.sec.android.app.shealth,mi/h,0,1.2,20,4acaea22-a097-4261-83eb-905cf1b6ae4c,
,0,2018-04-13 02:02:12.173,36.356,,북. 0.0,일부 화창,0,0,AccuWeather,2018-04-13 02:02:12.183,2018-04-13 02:02:12.183,1,127.40579,60.0,36,UTC+0900,wakAfCXJCw,f218c9de-6aec-4830-94ea-1414c0d4c175,com.sec.android.app.shealth,mi/h,0,4.9,4,0d7d44f7-96be-4d4f-afd5-15547861266d,
,0,2018-04-23 08:30:42.056,36.34443,,북. 0.0,비,0,0,AccuWeather,2018-04-23 08:30:42.059,2018-04-23 08:30:42.059,1,127.41612,56.0,85,UTC+0900,wakAfCXJCw,77facdfa-3470-40cf-8849-5406e67df3be,com.sec.android.app.shealth,mi/h,0,11.3,7,934a73f4-f0b0-4352-b9d3-90b1570e5d6c,
,0,2018-05-02 07:25:17.339,36.34446,,서남서. 248.0,약한 비,0,0,AccuWeather,2018-05-02 07:25:17.341,2018-05-02 07:25:17.341,1,127.41626,59.0,100,UTC+0900,wakAfCXJCw,23ad5a07-f894-4a80-bba9-90c93a52d702,com.sec.android.app.shealth,mi/h,0,5.8,9,66203b04-2ae5-4497-9e05-5220765c8527,
,0,2018-05-24 23:35:33.678,36.355865,,북. 0.0,대체로 화창,0,0,AccuWeather,2018-05-24 23:35:33.682,2018-05-24 23:35:33.682,1,127.4005,61.0,64,UTC+0900,wakAfCXJCw,c1ec693d-7f88-4a6c-b3c3-6fdeaabf6738,com.sec.android.app.shealth,mi/h,0,0.0,1,d432e803-5866-40b0-8a26-82002ca0ce97,
,0,2018-06-30 09:12:33.174,36.35815,,북. 0.0,뇌우,0,0,AccuWeather,2018-06-30 09:12:33.177,2018-06-30 09:12:33.177,1,127.399124,79.0,97,UTC+0900,wakAfCXJCw,6178d856-39e9-4f40-b49e-a092b102b015,com.sec.android.app.shealth,mi/h,0,0.6,18,a9a5d638-d613-4857-bded-6bcc64cccb7c,
,0,2017-06-14 01:55:11.392,36.358273,,서남서. 248.0,화창,0,0,AccuWeather,2017-06-14 01:55:11.398,2017-06-14 01:55:11.398,1,127.406006,76.0,51,UTC+0900,wakAfCXJCw,8d3dd4eb-d8f0-4309-ae92-7140363d4167,com.sec.android.app.shealth,mi/h,0,3.5,1,838f2354-5c3b-4ac4-8ad8-bb289de148d7,
,0,2018-05-25 00:40:49.436,36.357975,,남동. 135.0,대체로 화창,0,0,AccuWeather,2018-05-25 00:40:49.438,2018-05-25 00:40:49.438,1,127.402916,66.0,56,UTC+0900,wakAfCXJCw,deb40a87-2337-4347-b646-725e950268ee,com.sec.android.app.shealth,mi/h,0,2.3,1,050caef4-f7d5-42ce-854a-e3530068ac82,
0.0,0,2016-04-06 01:26:51.560,36.330727,,동남동. 113.0,대체로 흐림,0,0,AccuWeather,2016-04-06 01:26:51.570,2016-04-06 01:26:51.570,1,127.4313,54.0,47,UTC+0900,wakAfCXJCw,ef39031d-b218-4e92-bb37-d7d12afb6fb6,com.sec.android.app.shealth,mi/h,0,1.2,20,84e289b4-8f41-47de-9866-e5923f2b8cd6,
,0,2018-06-01 23:55:32.690,36.35627,,서. 270.0,화창,0,0,AccuWeather,2018-06-01 23:55:32.693,2018-06-01 23:55:32.693,1,127.405624,69.0,60,UTC+0900,wakAfCXJCw,3b4a83e3-0736-4edd-8060-10207c3d3123,com.sec.android.app.shealth,mi/h,0,3.2,1,7065dd7e-b9c1-44e3-8b98-3d3bec3371e5,
,0,2018-06-02 00:18:07.991,36.359646,,북. 0.0,화창,0,0,AccuWeather,2018-06-02 00:18:07.993,2018-06-02 00:18:07.993,1,127.408356,70.0,58,UTC+0900,wakAfCXJCw,5a7068a7-0131-4a3e-a4f5-87496d6d8bbe,com.sec.android.app.shealth,mi/h,0,1.0,1,d012c259-990e-449d-b68d-6c7c862fd50e,
0.0,0,2016-04-10 01:52:10.319,36.37077,,남남동. 158.0,구름과 해,0,0,AccuWeather,2016-04-10 01:52:10.328,2016-04-10 01:52:10.328,1,127.374596,61.0,64,UTC+0900,wakAfCXJCw,7d7d1830-fe30-4f42-a5e4-31452b565005,com.sec.android.app.shealth,mi/h,0,3.0,4,759e6d5e-626d-4bad-8f98-493d747f0ae3,
,0,2018-07-01 20:37:56.281,36.35371,,북. 0.0,소나기,0,0,AccuWeather,2018-07-01 20:37:56.284,2018-07-01 20:37:56.284,1,127.39991,74.0,87,UTC+0900,wakAfCXJCw,3e08cf97-efbb-4d54-aada-c0fdc6a96b59,com.sec.android.app.shealth,mi/h,0,1.4,9,e5323a88-2499-41b8-94b9-958364b630c1,
,0,2018-06-13 23:26:19.396,36.345467,,북. 0.0,대체로 화창,0,0,AccuWeather,2018-06-13 23:26:19.400,2018-06-13 23:26:19.400,1,127.4116,67.0,75,UTC+0900,wakAfCXJCw,1d3fdb2e-1eac-46ac-8bef-77ad11753de5,com.sec.android.app.shealth,mi/h,0,9.7,1,ea958b7b-ac64-4006-8f02-b83b880e0997,
,0,2018-06-13 21:47:23.334,36.344627,,동. 90.0,대체로 화창,0,0,AccuWeather,2018-06-13 21:47:23.337,2018-06-13 21:47:23.337,1,127.413826,61.0,86,UTC+0900,wakAfCXJCw,4a1db3c8-0b18-40fd-b34e-f21a66b06727,com.sec.android.app.shealth,mi/h,0,4.9,1,5418ac64-ec11-4792-bd9c-eb3832f7016b,
0.0,0,2016-04-12 01:35:02.847,36.361404,,동남동. 113.0,대체로 흐림,0,0,AccuWeather,2016-04-12 01:35:02.848,2016-04-12 01:35:02.848,1,127.36178,57.0,40,UTC+0900,wakAfCXJCw,c8e5db04-33fd-46b1-b7ee-d57fe3a8ed16,com.sec.android.app.shealth,mi/h,0,5.6,20,7b3781ce-0edc-437a-9665-4ab468c0db2f,
,0,2018-06-18 00:02:05.296,36.35618,,북. 0.0,구름과 해,0,0,AccuWeather,2018-06-18 00:02:05.299,2018-06-18 00:02:05.299,1,127.4054,72.0,76,UTC+0900,wakAfCXJCw,f85da7e6-9549-414b-9e93-9bc5c25ec4af,com.sec.android.app.shealth,mi/h,0,0.0,4,fe0f4968-40f1-4242-84e2-b07ed21ef01d,
,0,2018-06-17 21:53:23.538,36.345535,,북북서. 338.0,대체로 흐림,0,0,AccuWeather,2018-06-17 21:53:23.542,2018-06-17 21:53:23.542,1,127.41345,69.0,84,UTC+0900,wakAfCXJCw,dee709a2-4f1c-4781-acee-5f221fadbbe3,com.sec.android.app.shealth,mi/h,0,1.2,20,9d64f85c-c881-454d-8108-26ddd8c546c5,
0.0,0,2016-06-10 02:50:35.898,36.339443,,동. 90.0,대체로 화창,0,0,AccuWeather,2016-06-10 02:50:35.905,2016-06-10 02:50:35.905,1,127.416466,83.0,43,UTC+0900,wakAfCXJCw,747bd5a9-1627-43e7-a457-c7fc8933f610,com.sec.android.app.shealth,mi/h,0,3.2,1,6474f416-4b0c-46d8-87a9-e9facb0e388f,
,0,2018-06-20 01:27:20.341,36.347706,,북북서. 338.0,대체로 흐림,0,0,AccuWeather,2018-06-20 01:27:20.344,2018-06-20 01:27:20.344,1,127.41026,74.0,75,UTC+0900,wakAfCXJCw,0bf99f65-d3b4-4066-adb1-86551d18719d,com.sec.android.app.shealth,mi/h,0,4.6,20,4332a1d2-1475-4b8e-8ce9-266f0ce9c70d,
,0,2018-07-02 20:26:57.257,36.36073,,동북동. 68.0,구름과 해,0,0,AccuWeather,2018-07-02 20:26:57.262,2018-07-02 20:26:57.262,1,127.39609,75.0,91,UTC+0900,wakAfCXJCw,93d72ef9-c23d-4743-9c95-735afc0d516d,com.sec.android.app.shealth,mi/h,0,6.6,4,83bc2bc0-0b0b-4c85-9f9b-75c0cce07ee2,
,0,2018-06-20 00:49:42.233,36.356556,,북북서. 338.0,대체로 흐림,0,0,AccuWeather,2018-06-20 00:49:42.236,2018-06-20 00:49:42.236,1,127.40095,71.0,83,UTC+0900,wakAfCXJCw,75ba5581-2d5e-4d65-abb4-568ff47af8c1,com.sec.android.app.shealth,mi/h,0,4.6,20,867081ef-1455-4b98-b817-e1bd12bb463b,
0.0,0,2016-11-22 05:35:03.849,36.33817,,서북서. 293.0,흐림,0,0,AccuWeather,2016-11-22 05:35:03.855,2016-11-22 05:35:03.855,1,127.43867,44.0,50,UTC+0900,wakAfCXJCw,8a7d766d-0949-48c1-b8b4-b593a8be1e0b,com.sec.android.app.shealth,mi/h,0,13.5,20,78078e7f-5b47-4151-8ddb-df91b22296f9,
,0,2018-06-23 01:30:55.522,36.351788,,북. 0.0,대체로 흐림,0,0,AccuWeather,2018-06-23 01:30:55.526,2018-06-23 01:30:55.526,1,127.4052,75.0,49,UTC+0900,wakAfCXJCw,d95d8249-d088-4cc1-86fc-9ef3cc91b239,com.sec.android.app.shealth,mi/h,0,1.2,20,fe00c99b-02d3-477a-a964-f26d35b1001e,
0.0,0,2016-12-08 02:12:50.871,36.34771,,동남동. 113.0,구름과 해,0,0,AccuWeather,2016-12-08 02:12:50.877,2016-12-08 02:12:50.877,1,127.40955,36.0,86,UTC+0900,wakAfCXJCw,b8630608-9a98-4dea-b943-7129df251676,com.sec.android.app.shealth,mi/h,0,4.2,4,954854ee-5633-491b-acb2-6c54f0811f71,
,0,2018-06-23 01:12:51.905,36.35658,,북. 0.0,대체로 흐림,0,0,AccuWeather,2018-06-23 01:12:51.909,2018-06-23 01:12:51.909,1,127.4002,75.0,49,UTC+0900,wakAfCXJCw,b69aba8f-1f03-439c-9a81-4ceefe22f071,com.sec.android.app.shealth,mi/h,0,1.2,20,9b63ae54-78f8-4b86-a6f2-9f64024a9a08,
0.0,0,2016-12-18 01:29:21.185,36.333237,,북동. 45.0,흐림,0,0,AccuWeather,2016-12-18 01:29:21.187,2016-12-18 01:29:21.187,1,127.43629,37.0,64,UTC+0900,wakAfCXJCw,e19c4b11-b030-4f51-9a03-63c1404b908e,com.sec.android.app.shealth,mi/h,0,4.6,20,777bd739-2c54-45aa-82cb-2f7c26fa6c9a,
,0,2018-07-11 20:18:07.919,36.35873,,북. 0.0,구름 조금,0,0,AccuWeather,2018-07-11 20:18:07.928,2018-07-11 20:18:07.928,1,127.40325,75.0,97,UTC+0900,wakAfCXJCw,01c69e18-4d3e-44a5-84de-572aab9b8125,com.sec.android.app.shealth,mi/h,0,2.3,11,e01bf570-68fe-4bf8-b2ba-47cc658bd89e,
,0,2017-06-30 06:15:06.737,37.744503,,북북서. 338.0,구름과 해,0,0,AccuWeather,2017-06-30 06:15:06.747,2017-06-30 06:15:06.747,1,127.0529,85.0,44,UTC+0900,wakAfCXJCw,cb15e1bb-4ad0-4e55-9ce2-e156dff240ce,com.sec.android.app.shealth,mi/h,0,7.8,4,470ad9d0-5615-4239-a7f3-a5cf9c7f388f,
,0,2018-06-24 21:50:33.581,36.34717,,북서. 315.0,구름과 해,0,0,AccuWeather,2018-06-24 21:50:33.585,2018-06-24 21:50:33.585,1,127.41093,67.0,83,UTC+0900,wakAfCXJCw,0cc81a27-72f5-4551-a0d1-9204752cb35d,com.sec.android.app.shealth,mi/h,0,2.3,4,d3fb3634-e8a8-4726-8166-a5b2384bd622,
0.0,0,2016-12-26 06:28:17.049,36.33934,,북북서. 338.0,비와 눈,0,0,AccuWeather,2016-12-26 06:28:17.071,2016-12-26 06:28:17.071,1,127.43796,37.0,94,UTC+0900,wakAfCXJCw,5fc07099-f3b5-4db3-a2ae-e312012373c7,com.sec.android.app.shealth,mi/h,0,3.5,8,6665f46a-0ca9-4c89-8a18-a2636c523a84,
,0,2018-06-26 11:52:37.048,36.34444,,북. 0.0,뇌우,0,0,AccuWeather,2018-06-26 11:52:37.052,2018-06-26 11:52:37.052,1,127.41617,76.0,88,UTC+0900,wakAfCXJCw,01f7c94d-ad5c-4798-b33f-b415a022b053,com.sec.android.app.shealth,mi/h,0,23.6,18,53803021-d618-4fe0-95ab-649c0a969c05,
0.0,0,2016-12-29 03:43:55.701,36.34281,,북서. 315.0,대체로 화창,0,0,AccuWeather,2016-12-29 03:43:55.718,2016-12-29 03:43:55.718,1,127.41727,31.0,50,UTC+0900,wakAfCXJCw,f870b913-4bcd-49e4-81bd-e7c339ea8a03,com.sec.android.app.shealth,mi/h,0,14.4,1,a4fce0fb-09f4-4d44-ab2a-861fdc5cdc10,
,0,2017-07-16 02:35:21.078,37.742966,,북북서. 338.0,흐림,0,0,AccuWeather,2017-07-16 02:35:21.080,2017-07-16 02:35:21.080,1,127.05387,81.0,75,UTC+0900,wakAfCXJCw,2d736cb4-67af-4135-b0c3-df5e0c32a1a8,com.sec.android.app.shealth,mi/h,0,1.2,20,10286db1-f0e3-4653-b9a0-639045b6ad61,
,0,2018-06-27 23:40:57.510,36.358097,,북. 0.0,흐림,0,0,AccuWeather,2018-06-27 23:40:57.513,2018-06-27 23:40:57.513,1,127.40259,75.0,94,UTC+0900,wakAfCXJCw,74788238-2f43-4fe7-bbf8-f845f171fc9e,com.sec.android.app.shealth,mi/h,0,3.0,20,b1ba6132-62b7-4ede-aea4-6609b7f315d8,
