com.samsung.health.food_info,6196009,6
potassium,vitamin_a,vitamin_c,vitamin_d,cholesterol,description,custom,provider_food_id,metric_serving_amount,sodium,dietary_fiber,total_fat,update_time,create_time,monosaturated_fat,protein,polysaturated_fat,iron,name,sugar,added_sugar,calcium,calorie,serving_description,info_provider,deviceuuid,metric_serving_unit,saturated_fat,trans_fat,pkg_name,carbohydrate,unit_count_per_calorie,datauuid,default_number_of_serving_unit
,0.0,0.0,0.0,20.0,"90 kcal, 1개 (30g)당",,fatsecret-13379795,30,260.0,,8.0,2021-07-28 07:13:14.591,2021-07-28 07:13:14.591,,3.0,,0.0,후랑크소세지(동원),0.5,,0.0,90.0,인분,,QyB8D3zs1J,g,3.5,0.0,com.sec.android.app.shealth,2.0,0.33333334,04b4d8ae-bff0-48e6-8c65-abebf1a67e1b,1,
,0.0,0.0,0.0,0.0,"500 kcal, 1봉지 (120g)당",,fatsecret-1337321,120,1790.0,,16.0,2021-08-08 13:06:20.411,2021-07-27 11:45:49.821,,10.0,,0.0,신라면(농심),4.0,,0.0,500.0,인분,,QyB8D3zs1J,g,8.0,0.0,com.sec.android.app.shealth,79.0,0.24,838e9f95-207c-43a5-82dc-8b0fbd0e797b,1,
,0.0,0.0,0.0,0.0,"80 kcal, 1회 (20g)당",,fatsecret-7534396,20,420.0,,1.6,2021-07-31 05:26:53.970,2021-07-31 05:26:53.970,,2.0,,0.0,쇠고기 스프 (20g)(오뚜기),4.0,,0.0,80.0,인분,,QyB8D3zs1J,g,0.9,0.0,com.sec.android.app.shealth,14.0,0.25,651622f7-68ba-4972-b8b4-b3ff1e4e6c80,1,
,0.0,0.0,0.0,16.0,"135 kcal, 1병 (150ml)당",,fatsecret-9504291,150,90.0,2.7,4.0,2021-11-29 22:54:51.348,2021-07-30 13:06:30.917,,5.0,,0.0,불가리스 사과(불가리스),14.0,,0.0,135.0,인분,,QyB8D3zs1J,ml,2.6,,com.sec.android.app.shealth,21.0,,a813819f-f1f0-4a49-95f6-0a854f523834,1,
,0.0,0.0,0.0,0.0,"156 kcal, 1인분 (355ml)당",,fatsecret-31096444,355,11.0,,0.0,2021-08-07 07:23:59.086,2021-08-01 05:53:07.844,,0.0,,0.0,환타 오렌지(환타),39.0,,0.0,156.0,인분,,QyB8D3zs1J,ml,0.0,0.0,com.sec.android.app.shealth,39.0,,c81d105a-e025-408f-9e26-1757474c6d86,1,
460.0,27.11111,46.11111,0.0,11.0,"94 kcal, 99g당",,fatsecret-11305376,100,499.0,4.1,3.14,2021-08-01 05:50:34.697,2021-08-01 05:50:34.697,0.75,5.61,1.416,9.055555,회무침,3.4,,4.923077,95.0,g,,QyB8D3zs1J,g,0.549,,com.sec.android.app.shealth,14.42,1.0526316,7001cd6b-4c3e-4e1e-b2aa-59d7600d5045,100,
,0.0,0.0,0.0,9.0,"105 kcal, 100g당",,fatsecret-4362383,100,60.0,,2.5,2021-08-06 05:25:05.501,2021-08-06 05:25:05.501,,4.0,,0.0,떠먹는 불가리스(불가리스),17.0,,0.0,105.0,인분,,QyB8D3zs1J,g,1.5,0.0,com.sec.android.app.shealth,17.0,0.95238096,c142f94d-dd72-4920-9d9c-390ae4acc93c,1,
853.0,28.333334,51.0,0.0,50.0,"3786 kcal, 2515g당",,fatsecret-9925925,500,1799.0,3.2,12.72,2021-08-05 05:34:03.412,2021-08-05 05:34:03.412,5.701,23.25,3.775,59.88889,홍합짬뽕,3.24,,11.461538,753.0,인분 (500 g),,QyB8D3zs1J,g,1.568,0.0,com.sec.android.app.shealth,135.04,0.6648936,121c1a57-dd78-400d-a3a4-ac3a9a1c104d,1,
768.0,8.111111,11.888889,0.0,240.0,"1632 kcal, 1797g당",,fatsecret-5066184,500,2173.0,0.8,15.89,2021-08-10 08:14:42.337,2021-08-10 08:14:42.337,5.198,55.5,4.994,17.333334,삼계탕,0.45,,5.8461537,454.0,인분 (500 g),,QyB8D3zs1J,g,3.212,,com.sec.android.app.shealth,20.41,1.1004566,9e0b8d64-6e20-4836-ac84-7ebbc5aa5c5f,1,
,0.0,0.0,0.0,7.0,"219 kcal, 1개 (115g)당",,fatsecret-22791517,115,453.0,31.0,7.0,2021-08-07 14:38:36.588,2021-08-07 14:38:36.588,,8.0,,0.0,참치마요 삼각김밥(CU),,,0.0,219.0,인분,,QyB8D3zs1J,g,1.2,,com.sec.android.app.shealth,31.0,0.5251142,7d4b3ab9-95a9-4b2b-89b5-5ccac728dd48,1,
563.0,0.5555556,4.4444447,0.0,18.0,"4981 kcal, 3075g당",,fatsecret-6219039,500,622.0,14.1,23.3,2021-08-15 13:06:07.564,2021-08-15 13:06:07.564,10.099,26.08,4.879,34.166668,간짜장,3.55,,7.0,810.0,인분 (500 g),,QyB8D3zs1J,g,6.515,,com.sec.android.app.shealth,132.0,0.61728394,5061d3ee-d918-4535-aca3-7930b60f2375,1,
1179.0,18.666666,49.666668,5.0,209.0,"826 kcal, 960g당",,fatsecret-5494075,500,2469.0,2.7,21.71,2021-08-16 13:35:38.535,2021-08-12 05:39:05.185,7.983,49.19,6.067,41.61111,선지해장국,1.89,,16.923077,430.0,인분 (500 g),,QyB8D3zs1J,g,5.277,0.219,com.sec.android.app.shealth,12.01,1.1612903,d30b5706-2773-4cba-ae9c-2f2c7d5a9c5e,1,
63.0,9.333333,0.0,0.0,211.0,"155 kcal, 100g당",,fatsecret-3094,50,139.0,0.0,5.28,2021-10-21 01:56:07.082,2021-10-21 01:56:07.082,2.03,6.26,0.704,3.3333335,삶은 계란,0.56,,1.9230769,77.0,개 대형,,QyB8D3zs1J,g,1.627,,com.sec.android.app.shealth,0.56,0.65,a5fe5960-47a8-4ed8-97a3-5f877be5a773,1,
,0.0,0.0,0.0,0.0,"480 kcal, 1봉 (115g)당",,fatsecret-6152664,115,1720.0,,15.0,2021-08-17 13:24:50.368,2021-08-17 13:24:50.368,,9.0,,0.0,맛있는 라면(삼양),4.0,,0.0,480.0,인분,,QyB8D3zs1J,g,8.0,0.0,com.sec.android.app.shealth,77.0,0.23958333,b8866e3b-cec1-45fc-9faa-e79033a611cc,1,
626.0,5.3333335,18.666666,0.0,106.0,"2632 kcal, 2510g당",,fatsecret-5474644,300,2420.0,1.7,13.54,2021-11-28 12:08:27.178,2021-11-28 04:36:19.485,6.098,39.94,1.672,16.0,뼈다귀해장국,1.94,,2.6923077,315.0,인분 (300 g),,QyB8D3zs1J,g,4.483,,com.sec.android.app.shealth,7.1,0.9533898,e4748698-931b-402b-a01a-79dff5cee857,1,
177.0,0.22222222,0.0,0.0,14.0,"433 kcal, 120g당",,fatsecret-5249062,100,1537.0,4.2,1.42,2021-10-21 08:27:19.452,2021-10-21 08:27:19.452,0.288,11.82,0.497,9.833333,우동,0.32,,1.9230769,361.0,g,,QyB8D3zs1J,g,0.292,0.008,com.sec.android.app.shealth,73.62,0.27737227,872b9d0f-bf77-4f93-aa46-f1053d702325,100,
466.0,7.3333335,8.444445,0.0,168.0,"941 kcal, 900g당",,fatsecret-5452863,400,2350.0,1.9,21.79,2021-11-30 23:35:48.577,2021-11-30 23:35:48.577,9.231,24.12,1.351,22.88889,만둣국,3.24,,6.1538463,418.0,인분 (400 g),,QyB8D3zs1J,g,7.946,1.053,com.sec.android.app.shealth,29.95,0.9569378,f14e71a6-41e1-46ae-8c3d-5d8e7041e3dc,1,
111.0,0.0,0.0,0.0,0.0,"1 kcal, 100g당",,fatsecret-7331,237,5.0,0.0,0.05,2021-11-30 10:45:20.013,2021-11-30 10:45:20.013,0.028,0.28,0.002,0.2777778,커피,0.0,,0.3846154,2.0,머그잔 (240 ml),,QyB8D3zs1J,g,0.005,,com.sec.android.app.shealth,0.09,88.5,0a8fe681-586b-475d-88f9-79f70f9c61f4,1,
,0.0,0.0,0.0,25.0,"125 kcal, 1팩 (200ml)당",,fatsecret-1604988,200,100.0,,7.2,2021-12-03 01:48:58.327,2021-12-01 14:08:05.891,,6.0,,0.0,매일우유(매일),9.0,,0.0,125.0,인분,,QyB8D3zs1J,ml,4.5,0.5,com.sec.android.app.shealth,9.0,,d1e3b003-e8d5-4bae-bda1-5195f84ca49f,1,
352.0,11.444445,17.555555,0.0,0.0,"743 kcal, 755g당",,fatsecret-9179453,150,283.0,2.9,10.73,2021-12-01 05:50:34.474,2021-12-01 05:50:34.474,6.226,1.78,3.203,6.2777777,야채샐러드,5.03,,3.4615386,148.0,인분 (150 g),,QyB8D3zs1J,g,0.788,0.0,com.sec.android.app.shealth,12.34,1.0152284,958f6f64-c1f0-42b4-a956-6e8bef8a90a6,1,
688.0,3.6666667,11.333333,0.0,97.0,"639 kcal, 345g당",,fatsecret-5174225,250,447.0,2.1,30.9,2021-12-03 05:13:58.015,2021-12-03 05:13:58.015,13.208,30.32,6.137,16.166666,돼지불고기,6.07,,6.923077,464.0,인분 (250 g),,QyB8D3zs1J,g,8.98,,com.sec.android.app.shealth,12.74,0.5387931,74863b57-cd27-4a1e-bc4a-e71076bae9e3,1,
504.0,7.6666665,44.333336,0.0,0.0,"143 kcal, 152g당",,fatsecret-5532527,93,506.0,4.8,2.64,2021-12-02 11:28:19.362,2021-12-02 11:28:19.362,0.923,2.59,1.119,7.5555553,도라지무침,0.45,,3.9230769,87.0,소접시,,QyB8D3zs1J,g,0.406,,com.sec.android.app.shealth,15.45,1.0689656,e7538a50-56e5-4b54-a38e-53a7e77625a1,1,
