com.samsung.health.nutrition,6196009,3
potassium,vitamin_a,vitamin_c,vitamin_d,cholesterol,start_time,custom,sodium,dietary_fiber,total_fat,update_time,create_time,meal_type,monosaturated_fat,protein,polysaturated_fat,iron,sugar,title,added_sugar,calcium,calorie,time_offset,deviceuuid,saturated_fat,trans_fat,pkg_name,carbohydrate,datauuid
558.0,20.6,47.1,0.0,14.0,2021-08-09 04:51:40.805,,1647.0,2.4,4.9,2021-08-09 04:52:00.478,2021-08-09 04:52:00.478,100002,1.5,14.9,1.4,20.5,2.3,점심,0.0,14.2,401.0,UTC+0900,QyB8D3zs1J,1.1,0.0,com.sec.android.app.shealth,74.1,74712599-afcf-48b0-8c6c-e22a9ff280bd,
433.0,21.0,57.0,0.0,7.0,2021-07-18 03:17:11.672,,795.0,2.7,3.7,2021-07-18 03:42:43.033,2021-07-18 03:41:28.842,100002,0.3,10.6,0.4,11.0,14.7,점심,0.0,9.0,420.0,UTC+0900,QyB8D3zs1J,1.9,0.0,com.sec.android.app.shealth,85.2,3db53b90-0a23-4c9d-87fd-e8751709fe0b,
507.0,16.0,5.0,0.0,0.0,2021-07-31 04:25:03.648,,3070.0,7.7,12.5,2021-07-31 06:15:08.435,2021-07-31 05:25:17.873,100002,3.4,21.0,4.9,28.0,16.8,점심,0.0,25.0,769.0,UTC+0900,QyB8D3zs1J,2.4,0.0,com.sec.android.app.shealth,143.4,a701a2ca-f65c-4801-b78e-7fc2fc528ae9,
437.0,3.5,16.1,0.0,14.0,2021-08-11 03:26:43.066,,1371.0,2.1,4.8,2021-08-11 04:27:41.785,2021-08-11 04:27:15.505,100002,1.5,14.0,1.3,18.5,1.6,점심,0.0,10.2,395.0,UTC+0900,QyB8D3zs1J,1.1,0.0,com.sec.android.app.shealth,73.2,2e0129ea-4fcc-4046-a44c-6e3420420860,
579.0,30.0,59.0,0.0,26.0,2021-07-20 12:00:00.000,,1341.0,3.4,11.0,2021-07-20 13:44:14.696,2021-07-20 13:42:24.134,100003,4.4,13.2,1.8,15.0,3.8,저녁,0.0,10.0,453.0,UTC+0900,QyB8D3zs1J,3.4,0.0,com.sec.android.app.shealth,74.7,b1325fbb-72ba-44e1-bc2d-96228cb35c05,
764.0,25.0,61.0,0.0,20.0,2021-08-02 12:50:09.032,,1233.0,4.4,8.7,2021-08-02 12:50:31.068,2021-08-02 12:50:31.068,100003,3.5,21.4,1.7,21.0,3.1,저녁,0.0,11.0,483.0,UTC+0900,QyB8D3zs1J,2.2,0.0,com.sec.android.app.shealth,79.0,221b0914-be9e-4435-825b-f8c7143346c9,
0.0,0.0,0.0,0.0,12.0,2021-08-12 23:00:00.000,,53.0,0.0,3.9,2021-08-13 08:42:07.217,2021-08-13 08:42:07.217,100001,0.0,3.2,0.0,0.0,4.7,아침,0.0,0.0,65.0,UTC+0900,QyB8D3zs1J,2.6,0.0,com.sec.android.app.shealth,4.7,6e7ef5a7-a968-4e9a-851a-0b8665c42200,
729.0,7.0,16.0,0.0,21.0,2021-07-22 09:00:00.000,,796.0,4.0,8.6,2021-07-22 15:13:56.692,2021-07-22 15:11:09.679,100003,1.7,23.7,2.7,24.0,13.8,저녁,0.0,10.0,554.0,UTC+0900,QyB8D3zs1J,1.2,0.0,com.sec.android.app.shealth,93.8,4c92bcb8-8702-48d9-b8fa-c4db75759bdb,
1410.3,32.7,76.8,0.0,50.0,2021-08-05 03:15:38.628,,2547.4,8.2,14.4,2021-08-05 05:36:13.980,2021-08-05 05:34:03.545,100002,6.2,27.0,4.4,64.8,23.5,점심,0.0,18.4,919.0,UTC+0900,QyB8D3zs1J,1.7,0.0,com.sec.android.app.shealth,170.0,dc151e2e-92d8-479f-8bb1-06251a20d19a,
0.0,0.0,0.0,0.0,12.0,2021-08-14 23:00:00.000,,53.0,0.0,3.9,2021-08-15 13:05:36.370,2021-08-15 13:05:36.370,100001,0.0,3.2,0.0,0.0,4.7,아침,0.0,0.0,65.0,UTC+0900,QyB8D3zs1J,2.6,0.0,com.sec.android.app.shealth,4.7,3acee154-4c85-4f2e-85a3-a9dc44206f87,
373.0,24.0,28.0,0.0,53.0,2021-07-25 03:43:52.144,,585.0,6.2,4.7,2021-07-25 05:22:53.608,2021-07-25 05:21:36.043,100002,1.1,13.3,1.1,16.0,19.3,점심,0.0,6.0,597.0,UTC+0900,QyB8D3zs1J,1.2,0.0,com.sec.android.app.shealth,125.0,d25ae09d-20c9-4d4d-8678-c5b348e567cd,
1791.5,12.7,4.9,0.0,210.0,2021-08-07 04:16:00.000,,2766.0,4.3,30.8,2021-08-07 07:26:06.995,2021-08-07 07:23:59.218,100002,4.5,103.5,4.3,20.5,46.5,점심,0.0,10.8,1266.0,UTC+0900,QyB8D3zs1J,13.3,0.7,com.sec.android.app.shealth,135.6,b5b8f068-d2f6-4237-8e7c-d4717208f046,
0.0,0.0,0.0,0.0,22.0,2021-08-16 22:28:00.000,,133.0,0.0,7.1,2021-08-17 03:04:30.515,2021-08-17 03:03:43.274,100001,0.0,8.2,0.0,0.0,20.7,아침,0.0,0.0,190.0,UTC+0900,QyB8D3zs1J,4.6,0.0,com.sec.android.app.shealth,23.7,f8b1302c-e9b8-4bbb-a6d2-2eeaa0f810bc,
116.0,0.0,0.0,0.0,0.0,2021-07-27 11:45:14.377,,1870.0,0.8,17.0,2021-07-27 11:46:31.018,2021-07-27 11:45:49.940,100003,0.3,16.7,0.3,5.0,14.0,저녁,0.0,1.0,845.0,UTC+0900,QyB8D3zs1J,8.2,0.0,com.sec.android.app.shealth,154.1,a56a3bf2-2429-43b9-a22b-94141a45b9dc,
560.0,9.8,50.7,0.0,26.0,2021-08-19 12:17:00.000,,582.0,5.6,34.5,2021-08-19 13:45:05.634,2021-08-19 13:44:00.996,100003,0.7,46.1,1.1,36.8,12.6,저녁,0.0,10.3,1462.0,UTC+0900,QyB8D3zs1J,1.0,0.0,com.sec.android.app.shealth,240.1,2f56d635-a8ce-49e6-a6bd-971e5580ba9d,
794.0,2.0,2.0,0.0,101.0,2021-08-09 12:31:00.000,,616.0,8.8,14.4,2021-08-09 13:07:20.654,2021-08-09 13:04:24.943,100003,2.6,30.0,4.6,48.0,16.2,저녁,0.0,9.0,648.0,UTC+0900,QyB8D3zs1J,4.6,0.0,com.sec.android.app.shealth,102.4,2a5c4572-c5d9-4b98-8249-907b3743735c,
0.0,0.0,0.0,0.0,12.0,2021-07-29 23:00:00.000,,53.0,0.0,3.9,2021-07-30 07:08:51.778,2021-07-30 07:08:51.778,100001,0.0,3.2,0.0,0.0,4.7,아침,0.0,0.0,65.0,UTC+0900,QyB8D3zs1J,2.6,0.0,com.sec.android.app.shealth,4.7,5cd3ff33-9b4f-41b0-a625-6aa8f18e992a,
570.0,12.2,9.5,0.0,41.0,2021-08-11 09:00:00.000,,1950.0,5.4,11.6,2021-08-11 14:58:34.762,2021-08-11 14:57:09.647,100003,4.1,20.1,4.5,32.2,28.3,저녁,0.0,17.9,548.0,UTC+0900,QyB8D3zs1J,1.4,0.0,com.sec.android.app.shealth,91.2,5897f970-fe95-4b7d-b344-ce9050d09dd4,
0.0,0.0,0.0,0.0,16.0,2021-10-21 22:00:00.000,,90.0,2.7,4.0,2021-10-22 03:24:15.292,2021-10-22 03:23:58.195,100001,0.0,5.0,0.0,0.0,14.0,아침,0.0,0.0,135.0,UTC+0900,QyB8D3zs1J,2.6,0.0,com.sec.android.app.shealth,21.0,8b7aa51c-6e18-471b-86b3-f0e914495c59,
586.0,14.0,22.0,0.0,76.0,2021-07-31 11:21:51.723,,422.0,3.0,10.6,2021-07-31 11:22:32.317,2021-07-31 11:22:05.087,100003,3.7,31.9,2.9,15.0,3.5,저녁,0.0,5.0,542.0,UTC+0900,QyB8D3zs1J,2.5,0.0,com.sec.android.app.shealth,77.1,5a8e28dd-1ae9-413e-ad66-a8c06d39f218,
261.0,0.2,7.1,0.0,16.0,2021-11-27 22:13:00.000,,91.0,4.6,4.2,2021-11-28 04:35:27.849,2021-11-28 04:35:27.849,100001,0.0,5.8,0.0,1.0,22.9,아침,0.0,0.3,200.0,UTC+0900,QyB8D3zs1J,2.6,0.0,com.sec.android.app.shealth,37.6,ab874d1c-637f-4294-9dce-2aeb0c5ccc51,
358.0,18.0,56.0,0.0,99.0,2021-08-13 04:33:00.000,,1626.0,1.4,7.2,2021-08-13 08:42:44.074,2021-08-13 08:42:25.401,100002,2.6,14.7,2.3,15.0,2.0,점심,0.0,10.0,425.0,UTC+0900,QyB8D3zs1J,1.4,0.0,com.sec.android.app.shealth,74.1,2cbcccb8-e022-4863-b2b3-9c70822c8767,
140.0,2.0,0.0,0.0,64.0,2021-08-02 21:26:00.000,,739.0,0.0,21.3,2021-08-03 03:48:29.744,2021-08-03 03:47:26.892,100001,7.8,13.4,1.8,6.0,5.5,아침,0.0,2.0,275.0,UTC+0900,QyB8D3zs1J,8.6,0.0,com.sec.android.app.shealth,6.5,c27600ae-5d28-44ba-abe9-c3fd25129611,
112.0,0.0,16.0,0.0,0.0,2021-07-10 12:00:00.000,,76.0,3.5,0.4,2021-07-10 14:51:00.866,2021-07-09 15:13:08.956,100006,0.0,1.0,0.2,2.0,20.4,저녁 간식,0.0,1.0,112.0,UTC+0900,QyB8D3zs1J,0.0,0.0,com.sec.android.app.shealth,27.7,d78866cb-4602-400b-9f01-ab7b8fe9cde7,
563.0,0.5,4.4,0.0,18.0,2021-08-15 03:00:00.000,,697.0,14.1,23.3,2021-08-15 13:06:52.736,2021-08-15 13:06:07.672,100002,10.0,27.0,4.8,34.1,13.5,점심,0.0,7.0,855.0,UTC+0900,QyB8D3zs1J,6.5,0.0,com.sec.android.app.shealth,142.0,263759a4-79c0-400e-a8b4-d39751cd6616,
503.0,19.6,40.3,0.0,45.0,2021-08-05 12:00:52.391,,1022.0,3.6,17.3,2021-08-05 12:54:47.002,2021-08-05 12:51:20.495,100003,0.7,29.3,0.8,14.4,11.7,저녁,0.0,5.2,666.0,UTC+0900,QyB8D3zs1J,1.6,0.0,com.sec.android.app.shealth,99.1,13c33cad-7834-4439-b92d-2e74ce267dad,
160.0,0.0,17.8,0.0,0.0,2021-07-12 07:19:19.439,,33.0,3.7,0.4,2021-07-12 07:26:26.633,2021-07-12 07:23:01.572,100005,0.0,1.2,0.2,2.2,14.5,오후 간식,0.0,1.0,94.0,UTC+0900,QyB8D3zs1J,0.0,0.0,com.sec.android.app.shealth,23.5,112423f4-6018-496f-b766-8a5f2139fcb5,
1301.0,17.3,30.4,0.0,106.0,2021-08-17 03:41:43.437,,1221.0,4.5,10.6,2021-08-17 06:43:23.490,2021-08-17 06:42:04.173,100002,2.8,48.8,4.2,31.6,5.2,점심,0.0,14.6,645.0,UTC+0900,QyB8D3zs1J,1.7,0.0,com.sec.android.app.shealth,87.6,6c9be72d-7ce0-4df4-8a2d-cac5e2798d2e,
0.0,0.0,0.0,0.0,14.0,2021-08-07 12:11:00.000,,918.0,62.0,14.0,2021-08-07 14:39:19.088,2021-08-07 14:38:36.704,100003,0.0,16.0,0.0,0.0,22.0,저녁,0.0,0.0,530.0,UTC+0900,QyB8D3zs1J,2.4,0.0,com.sec.android.app.shealth,85.0,3210d936-f31b-48a0-9d5c-e1909064da94,
260.0,0.0,7.0,0.0,10.0,2021-07-14 03:42:00.000,,1008.0,2.2,8.0,2021-07-14 09:46:22.472,2021-07-14 09:44:56.522,100002,0.3,11.6,0.3,6.0,10.2,점심,0.0,3.0,512.0,UTC+0900,QyB8D3zs1J,4.2,0.0,com.sec.android.app.shealth,97.2,6e7d7cf7-66ac-412f-aecd-d25070b80445,
140.0,2.0,0.0,0.0,64.0,2021-08-19 23:29:01.770,,739.0,0.0,21.3,2021-08-19 23:29:35.929,2021-08-19 23:29:09.281,100001,7.8,13.4,1.8,6.0,5.5,아침,0.0,2.0,275.0,UTC+0900,QyB8D3zs1J,8.6,0.0,com.sec.android.app.shealth,6.5,a84a5316-90d5-45ba-b335-5efe69b51c60,
433.0,21.0,57.0,0.0,0.0,2021-07-16 04:07:46.135,,820.0,2.7,1.3,2021-07-16 04:58:10.404,2021-07-16 04:55:58.434,100002,0.3,8.6,0.4,11.0,12.7,점심,0.0,9.0,375.0,UTC+0900,QyB8D3zs1J,0.2,0.0,com.sec.android.app.shealth,81.2,ee49716c-5615-4652-9b58-8be041f3477f,
492.0,12.2,9.5,0.0,41.0,2021-08-09 13:04:29.681,,1412.0,3.6,9.2,2021-08-09 13:05:06.629,2021-08-09 13:05:06.629,100006,3.8,14.4,3.6,16.0,23.0,저녁 간식,0.0,8.9,334.0,UTC+0900,QyB8D3zs1J,1.1,0.0,com.sec.android.app.shealth,49.9,6bdef0e5-4f49-4d3c-8ca3-78b22e278d42,
0.0,0.0,0.0,0.0,24.0,2021-10-22 22:13:00.000,,135.0,4.0,6.0,2021-10-23 03:33:47.898,2021-10-23 03:33:14.835,100001,0.0,7.5,0.0,0.0,21.0,아침,0.0,0.0,202.0,UTC+0900,QyB8D3zs1J,3.9,0.0,com.sec.android.app.shealth,31.5,8cda0309-73b4-4a85-b4cd-d137435e48b8,
1257.0,31.0,42.0,0.0,221.0,2021-07-18 10:18:00.000,,1265.0,4.7,20.8,2021-07-18 13:59:22.141,2021-07-18 13:55:45.100,100003,5.1,61.7,5.4,41.0,46.9,저녁,0.0,13.0,841.0,UTC+0900,QyB8D3zs1J,6.0,0.0,com.sec.android.app.shealth,99.0,7fd3fe3b-cb56-4969-9b7a-54592a17cac2,
0.0,0.0,0.0,0.0,12.0,2021-08-11 21:35:45.358,,53.0,0.0,3.9,2021-08-11 21:35:54.249,2021-08-11 21:35:54.249,100001,0.0,3.2,0.0,0.0,4.7,아침,0.0,0.0,65.0,UTC+0900,QyB8D3zs1J,2.6,0.0,com.sec.android.app.shealth,4.7,b22159a1-039a-4a9a-9923-49d2df0afdb6,
742.0,5.3,18.6,0.0,106.0,2021-11-28 03:03:30.036,,2425.0,2.5,14.5,2021-11-28 04:36:53.215,2021-11-28 04:35:50.393,100002,6.3,45.6,1.9,21.0,1.9,점심,0.0,3.9,615.0,UTC+0900,QyB8D3zs1J,4.6,0.0,com.sec.android.app.shealth,72.2,241351a5-0874-4ecb-8033-4d4c3921631a,
0.0,0.0,0.0,0.0,15.0,2021-07-20 14:49:41.376,,120.0,0.0,4.8,2021-07-20 14:50:55.096,2021-07-20 14:50:55.096,100006,0.0,8.0,0.0,0.0,24.0,저녁 간식,0.0,0.0,190.0,UTC+0900,QyB8D3zs1J,3.0,0.0,com.sec.android.app.shealth,29.0,43f460db-0f5c-4f77-ac94-657a62f77a71,
339.0,1.5,3.1,0.0,30.0,2021-08-13 12:17:54.415,,1229.0,4.0,8.7,2021-08-13 12:18:31.563,2021-08-13 12:18:10.377,100003,1.5,18.5,1.3,16.5,14.6,저녁,0.0,8.2,518.0,UTC+0900,QyB8D3zs1J,3.7,0.0,com.sec.android.app.shealth,91.6,28a82bef-b5f4-4965-a083-cf9ef70101a1,
636.4,165.0,23.8,0.0,360.7,2021-07-23 03:40:57.959,,992.1,3.5,9.1,2021-07-23 04:15:56.675,2021-07-23 04:14:54.001,100002,3.1,26.9,1.8,9.8,1.6,점심,0.0,52.3,501.0,UTC+0900,QyB8D3zs1J,2.0,0.0,com.sec.android.app.shealth,74.3,54dacad9-5d18-42cc-83ed-248acfc4a8ea,
923.0,31.0,8.0,0.0,131.0,2021-08-15 09:00:00.000,,1420.0,2.9,34.6,2021-08-15 13:07:22.844,2021-08-15 13:07:22.844,100003,13.8,41.9,2.7,30.0,14.4,저녁,0.0,6.0,856.0,UTC+0900,QyB8D3zs1J,14.3,0.0,com.sec.android.app.shealth,90.7,b3e8e70d-3541-478a-9410-15b28f3a8fd9,
440.0,11.0,22.0,0.0,0.0,2021-07-25 06:57:00.798,,11.0,2.2,0.0,2021-07-25 06:58:19.592,2021-07-25 06:57:18.654,100005,0.0,1.1,0.0,0.0,4.4,오후 간식,0.0,0.0,33.0,UTC+0900,QyB8D3zs1J,0.0,0.0,com.sec.android.app.shealth,6.6,51fafa81-13ad-4016-9332-b0dc4389018f,
116.0,0.0,0.0,0.0,16.0,2021-08-17 09:00:00.000,,1815.0,3.5,20.0,2021-08-17 13:25:55.712,2021-08-17 13:24:50.508,100003,0.3,19.7,0.3,5.0,18.0,저녁,0.0,1.0,915.0,UTC+0900,QyB8D3zs1J,10.8,0.0,com.sec.android.app.shealth,163.1,113e2531-af9c-4047-b532-92f4440bfe2c,
1955.0,44.0,83.5,0.0,94.0,2021-07-28 02:53:26.237,,1852.5,15.7,26.9,2021-07-28 07:12:32.978,2021-07-28 06:50:16.489,100002,11.5,47.4,7.7,38.0,10.2,점심,0.0,21.5,812.0,UTC+0900,QyB8D3zs1J,5.0,0.0,com.sec.android.app.shealth,97.5,a0769834-1c7c-4eac-b5d1-2ccae2d3ae12,
0.0,0.0,0.0,0.0,12.0,2021-08-20 23:02:20.271,,53.0,0.0,3.9,2021-08-20 23:02:25.360,2021-08-20 23:02:25.360,100001,0.0,3.2,0.0,0.0,4.7,아침,0.0,0.0,65.0,UTC+0900,QyB8D3zs1J,2.6,0.0,com.sec.android.app.shealth,4.7,f0d637ca-49a6-4bf6-8e00-21382d25b48a,
764.0,25.0,61.0,0.0,27.0,2021-07-30 04:12:00.000,,1283.0,4.4,11.1,2021-07-30 07:10:19.622,2021-07-30 07:09:37.154,100002,3.5,24.4,1.7,21.0,15.1,점심,0.0,11.0,573.0,UTC+0900,QyB8D3zs1J,3.9,0.0,com.sec.android.app.shealth,93.0,c574a21c-4f66-4941-8d99-00a1241235a2,
0.0,0.0,0.0,0.0,12.0,2021-07-31 23:00:00.000,,53.0,0.0,3.9,2021-08-01 05:49:44.178,2021-08-01 05:49:44.178,100001,0.0,3.2,0.0,0.0,4.7,아침,0.0,0.0,65.0,UTC+0900,QyB8D3zs1J,2.6,0.0,com.sec.android.app.shealth,4.7,1ce9b113-c7e1-40ba-bc30-2db233d1f53a,
608.0,38.5,57.6,0.0,32.0,2021-10-23 03:36:33.701,,892.0,5.7,6.4,2021-10-23 03:39:47.103,2021-10-23 03:36:53.442,100002,1.7,15.5,2.4,27.9,13.4,점심,0.0,10.4,356.0,UTC+0900,QyB8D3zs1J,1.1,0.0,com.sec.android.app.shealth,61.4,1ae845c4-2da6-4858-8b50-206e940bab5d,
1058.0,12.2,36.0,0.0,58.5,2021-08-03 03:48:31.587,,1526.5,6.1,21.4,2021-08-03 03:49:44.602,2021-08-03 03:48:56.630,100002,7.8,30.8,5.2,32.1,5.8,점심,0.0,13.8,670.0,UTC+0900,QyB8D3zs1J,5.5,0.0,com.sec.android.app.shealth,88.3,80de4086-e3c7-4500-86e3-939ff9baf9be,
0.0,0.0,0.0,0.0,21.0,2021-08-05 23:33:07.602,,113.0,0.0,6.4,2021-08-06 05:25:05.568,2021-08-05 23:33:12.119,100001,0.0,7.2,0.0,0.0,21.7,아침,0.0,0.0,170.0,UTC+0900,QyB8D3zs1J,4.1,0.0,com.sec.android.app.shealth,21.7,abef6033-1899-4610-b8b8-fe94b365ee0d,
0.0,0.0,0.0,0.0,12.0,2021-08-07 22:33:26.713,,53.0,0.0,3.9,2021-08-08 02:33:45.489,2021-08-08 02:33:32.134,100001,0.0,3.2,0.0,0.0,4.7,아침,0.0,0.0,65.0,UTC+0900,QyB8D3zs1J,2.6,0.0,com.sec.android.app.shealth,4.7,ef21a281-dbd2-4bde-a9b9-7989735c418a,
0.0,0.0,0.0,0.0,12.0,2021-08-09 23:00:00.000,,53.0,0.0,3.9,2021-08-10 08:16:09.783,2021-08-10 08:14:10.446,100001,0.0,3.2,0.0,0.0,4.7,아침,0.0,0.0,65.0,UTC+0900,QyB8D3zs1J,2.6,0.0,com.sec.android.app.shealth,4.7,74d1fe05-433d-464d-bb54-498e4d5e9982,
1393.0,26.6,70.6,5.0,209.0,2021-08-12 02:43:47.705,,2719.0,4.0,22.8,2021-08-12 05:40:17.462,2021-08-12 05:39:05.268,100002,8.2,55.4,6.3,48.6,2.5,점심,0.0,20.9,738.0,UTC+0900,QyB8D3zs1J,5.4,0.2,com.sec.android.app.shealth,78.6,a114f6e3-b75d-40a8-8ecc-756b573cb601,
0.0,0.0,0.0,0.0,12.0,2021-08-13 21:29:00.000,,53.0,0.0,3.9,2021-08-14 03:48:20.406,2021-08-14 03:47:53.142,100001,0.0,3.2,0.0,0.0,4.7,아침,0.0,0.0,65.0,UTC+0900,QyB8D3zs1J,2.6,0.0,com.sec.android.app.shealth,4.7,911ea92f-163d-449f-ac45-88704cc4202e,
214.0,2.0,13.0,0.0,7.0,2021-08-16 04:03:18.290,,287.0,1.6,3.5,2021-08-16 05:10:54.483,2021-08-16 05:00:32.569,100002,0.3,9.2,0.3,7.0,13.0,점심,0.0,3.0,402.0,UTC+0900,QyB8D3zs1J,1.9,0.0,com.sec.android.app.shealth,81.7,9143111d-36af-477c-a2ad-63721b62dac5,
26.0,0.0,0.0,0.0,10.0,2021-08-18 04:17:59.904,,239.0,0.6,3.2,2021-08-18 05:20:01.782,2021-08-18 05:18:12.052,100002,0.1,4.9,0.3,5.3,33.1,점심,0.0,3.0,241.0,UTC+0900,QyB8D3zs1J,1.5,0.0,com.sec.android.app.shealth,47.1,86b5c95e-f402-4499-882a-b6e23a9f3f08,
1359.0,86.7,35.7,10.0,867.0,2021-08-21 04:13:33.959,,2661.0,7.4,40.6,2021-08-21 06:53:46.782,2021-08-21 06:53:00.427,100002,16.4,53.6,9.6,51.0,7.5,점심,0.0,24.2,1013.0,UTC+0900,QyB8D3zs1J,9.5,0.0,com.sec.android.app.shealth,106.8,a782f145-385e-4f30-acdf-879afd81e136,
0.0,0.0,0.0,0.0,16.0,2021-10-29 23:00:00.000,,90.0,2.7,4.0,2021-10-30 09:02:30.572,2021-10-30 09:02:30.572,100001,0.0,5.0,0.0,0.0,14.0,아침,0.0,0.0,135.0,UTC+0900,QyB8D3zs1J,2.6,0.0,com.sec.android.app.shealth,21.0,1dec18fa-303b-4b37-b358-99f22441c5a5,
